Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
1760, 3.293, 72.158, -7.131
1765, 3.310, 74.092, -7.096
1770, 3.327, 75.938, -7.038
1775, 3.343, 77.871, -7.009
1780, 3.360, 79.893, -7.015
1785, 3.377, 81.650, -6.936
1790, 3.394, 83.672, -6.948
1795, 3.411, 85.430, -6.874
1800, 3.428, 87.363, -6.863
1805, 3.445, 89.297, -6.851
1810, 3.462, 91.143, -6.816
1815, 3.479, 93.076, -6.811
1820, 3.497, 95.010, -6.805
1825, 3.514, 96.768, -6.745
1830, 3.531, 98.701, -6.746
1835, 3.548, 100.635, -6.746
1840, 3.565, 102.480, -6.719
1845, 3.583, 104.414, -6.722
1850, 3.600, 106.260, -6.697
1855, 3.617, 108.281, -6.730
1860, 3.634, 110.303, -6.759
1865, 3.652, 112.148, -6.731
1870, 3.669, 113.994, -6.706
1875, 3.686, 116.191, -6.794
1880, 3.704, 118.125, -6.790
1885, 3.721, 120.146, -6.814
1890, 3.739, 122.256, -6.864
1895, 3.756, 124.277, -6.882
1900, 3.774, 126.475, -6.954
1905, 3.791, 128.496, -6.964
1910, 3.809, 130.869, -7.084
1915, 3.826, 132.979, -7.110
1920, 3.844, 135.352, -7.217
1925, 3.862, 137.549, -7.259
1930, 3.879, 139.922, -7.351
1935, 3.897, 142.207, -7.409
1940, 3.914, 144.668, -7.516
1945, 3.932, 147.129, -7.615
1950, 3.950, 149.678, -7.731
1955, 3.968, 152.139, -7.810
1960, 3.985, 154.688, -7.909
1965, 4.003, 157.412, -8.054
1970, 4.021, 160.049, -8.161
1975, 4.039, 162.686, -8.255
1980, 4.056, 165.410, -8.371
1985, 4.074, 168.311, -8.530
1990, 4.092, 171.211, -8.674
1995, 4.110, 174.111, -8.809
2000, 4.128, 176.924, -8.900
2005, 4.146, 179.824, -9.012
2010, 4.164, 182.900, -9.169
2015, 4.182, 185.977, -9.312
2020, 4.200, 188.965, -9.414
2025, 4.218, 191.865, -9.480
2030, 4.236, 194.941, -9.595
2035, 4.254, 198.018, -9.699
2040, 4.272, 201.006, -9.767
2045, 4.290, 204.082, -9.855
2050, 4.308, 207.070, -9.908
2055, 4.326, 210.234, -10.011
2060, 4.344, 213.311, -10.078
2065, 4.362, 216.387, -10.138
2070, 4.380, 219.287, -10.137
2075, 4.399, 222.451, -10.221
2080, 4.417, 225.352, -10.212
2085, 4.435, 228.164, -10.177
2090, 4.453, 231.328, -10.256
2095, 4.471, 234.053, -10.188
2100, 4.490, 236.953, -10.183
2105, 4.508, 239.854, -10.178
2110, 4.526, 242.578, -10.118
2115, 4.544, 245.303, -10.062
2120, 4.563, 248.115, -10.042
2125, 4.581, 250.840, -9.993
2130, 4.599, 253.564, -9.951
2135, 4.618, 256.377, -9.938
2140, 4.636, 259.014, -9.872
2145, 4.654, 261.738, -9.839
2150, 4.673, 264.287, -9.754
2155, 4.691, 266.836, -9.678
2160, 4.710, 269.473, -9.634
2165, 4.728, 272.197, -9.624
2170, 4.746, 274.746, -9.559
2175, 4.765, 277.295, -9.497
2180, 4.783, 279.932, -9.473
2185, 4.802, 282.480, -9.421
2190, 4.820, 285.117, -9.402
2195, 4.839, 287.754, -9.384
2200, 4.857, 290.391, -9.368
2205, 4.876, 293.027, -9.353
2210, 4.894, 295.752, -9.368
2215, 4.913, 298.389, -9.353
2220, 4.931, 301.201, -9.397
2225, 4.950, 303.838, -9.380
2230, 4.968, 306.738, -9.448
2235, 4.987, 309.375, -9.426
2240, 5.006, 312.451, -9.545
2245, 5.024, 315.352, -9.599
2250, 5.043, 318.340, -9.675
2255, 5.061, 321.328, -9.743
2260, 5.080, 324.492, -9.863
2265, 5.099, 327.744, -9.999
2270, 5.117, 330.732, -10.038
2275, 5.136, 333.984, -10.159
2280, 5.155, 337.236, -10.267
2285, 5.173, 340.576, -10.394
2290, 5.192, 343.828, -10.482
2295, 5.211, 347.256, -10.616
2300, 5.229, 350.771, -10.766
2305, 5.248, 354.375, -10.933
2310, 5.267, 357.891, -11.054
2315, 5.285, 1.494, -11.194
2320, 5.304, 5.186, -11.348
2325, 5.323, 8.701, -11.432
2330, 5.342, 12.305, -11.538
2335, 5.360, 15.908, -11.632
2340, 5.379, 19.600, -11.748
2345, 5.398, 23.379, -11.880
2350, 5.417, 26.895, -11.915
2355, 5.435, 30.674, -12.030
2360, 5.454, 34.189, -12.052
2365, 5.473, 37.793, -12.103
2370, 5.492, 41.309, -12.120
2375, 5.510, 45.000, -12.190
2380, 5.529, 48.340, -12.142
2385, 5.548, 51.943, -12.181
2390, 5.567, 55.459, -12.191
2395, 5.586, 58.711, -12.115
2400, 5.604, 62.139, -12.102
2405, 5.623, 65.391, -12.034
2410, 5.642, 68.643, -11.972
2415, 5.661, 71.807, -11.889
2420, 5.680, 75.146, -11.869
2425, 5.699, 78.135, -11.739
2430, 5.717, 81.387, -11.704
2435, 5.736, 84.375, -11.589
2440, 5.755, 87.363, -11.484
2445, 5.774, 90.439, -11.417
2450, 5.793, 93.516, -11.357
2455, 5.812, 96.504, -11.272
2460, 5.830, 99.580, -11.225
2465, 5.849, 102.480, -11.124
2470, 5.868, 105.645, -11.118
2475, 5.887, 108.633, -11.056
2480, 5.906, 111.621, -11.000
2485, 5.925, 114.697, -10.976
2490, 5.943, 117.773, -10.956
2495, 5.962, 120.850, -10.936
2500, 5.981, 124.014, -10.947
2505, 6.000, 127.266, -10.985
2510, 6.019, 130.518, -11.017
2515, 6.038, 133.857, -11.077
2520, 6.057, 137.285, -11.158
2525, 6.075, 140.625, -11.204
2530, 6.094, 144.229, -11.330
2535, 6.113, 147.656, -11.388
2540, 6.132, 151.348, -11.525
2545, 6.151, 154.863, -11.591
2550, 6.170, 158.643, -11.740
2555, 6.189, 162.334, -11.845
2560, 6.207, 166.289, -12.022
2565, 6.226, 170.068, -12.130
2570, 6.245, 174.111, -12.311
2575, 6.264, 177.979, -12.420
2580, 6.283, 182.021, -12.574
2585, 6.302, 186.064, -12.715
2590, 6.320, 190.195, -12.871
2595, 6.339, 194.326, -13.013
2600, 6.358, 198.281, -13.085
2605, 6.377, 202.412, -13.207
2610, 6.396, 206.543, -13.317
2615, 6.414, 210.674, -13.418
2620, 6.433, 214.629, -13.454
2625, 6.452, 218.760, -13.543
2630, 6.471, 222.803, -13.595
2635, 6.490, 226.758, -13.616
2640, 6.508, 230.625, -13.604
2645, 6.527, 234.404, -13.569
2650, 6.546, 238.359, -13.591
2655, 6.565, 242.051, -13.527
2660, 6.583, 245.742, -13.470
2665, 6.602, 249.346, -13.389
2670, 6.621, 253.037, -13.343
2675, 6.640, 256.377, -13.191
2680, 6.658, 259.980, -13.135
2685, 6.677, 263.408, -13.030
2690, 6.696, 266.836, -12.933
2695, 6.715, 270.176, -12.819
2700, 6.733, 273.604, -12.741
2705, 6.752, 277.119, -12.699
2710, 6.771, 280.459, -12.604
2715, 6.789, 283.799, -12.520
2720, 6.808, 287.227, -12.470
2725, 6.827, 290.742, -12.451
2730, 6.845, 294.258, -12.436
2735, 6.864, 297.773, -12.423
2740, 6.883, 301.289, -12.410
2745, 6.901, 304.980, -12.454
2750, 6.920, 308.584, -12.466
2755, 6.939, 312.539, -12.587
2760, 6.957, 316.318, -12.644
2765, 6.976, 320.361, -12.778
2770, 6.994, 324.316, -12.871
2775, 7.013, 328.359, -12.984
2780, 7.032, 332.402, -13.088
2785, 7.050, 336.709, -13.264
2790, 7.069, 340.928, -13.398
2795, 7.087, 345.322, -13.575
2800, 7.106, 349.893, -13.792
2805, 7.124, 354.287, -13.934
2810, 7.143, 358.857, -14.118
2815, 7.161, 3.516, -14.315
2820, 7.180, 8.174, -14.492
2825, 7.198, 12.832, -14.652
2830, 7.217, 17.490, -14.800
2835, 7.235, 22.148, -14.933
2840, 7.254, 26.719, -15.026
2845, 7.272, 31.465, -15.168
2850, 7.291, 35.859, -15.183
2855, 7.309, 40.430, -15.254
2860, 7.327, 45.000, -15.318
2865, 7.346, 49.395, -15.320
2870, 7.364, 53.613, -15.267
2875, 7.382, 58.096, -15.303
2880, 7.401, 62.139, -15.196
2885, 7.419, 66.357, -15.153
2890, 7.437, 70.312, -15.031
2895, 7.456, 74.268, -14.919
2900, 7.474, 78.223, -14.820
2905, 7.492, 82.090, -14.697
2910, 7.510, 85.869, -14.563
2915, 7.529, 89.648, -14.438
2920, 7.547, 93.428, -14.329
2925, 7.565, 97.207, -14.227
2930, 7.583, 100.986, -14.133
2935, 7.601, 104.678, -14.020
2940, 7.620, 108.369, -13.918
2945, 7.638, 112.236, -13.880
2950, 7.656, 115.928, -13.791
2955, 7.674, 119.795, -13.765
2960, 7.692, 123.750, -13.768
2965, 7.710, 127.529, -13.717
2970, 7.728, 131.572, -13.752
2975, 7.746, 135.615, -13.787
2980, 7.764, 139.658, -13.816
2985, 7.782, 143.965, -13.930
2990, 7.800, 148.271, -14.030
2995, 7.818, 152.578, -14.121
3000, 7.836, 157.148, -14.289
3005, 7.854, 161.631, -14.411
3010, 7.872, 166.377, -14.610
3015, 7.890, 170.859, -14.704
3020, 7.908, 175.869, -14.958
3025, 7.926, 180.439, -15.048
3030, 7.944, 185.449, -15.272
3035, 7.961, 190.195, -15.390
3040, 7.979, 195.117, -15.550
3045, 7.997, 199.775, -15.618
3050, 8.015, 204.697, -15.762
3055, 8.033, 209.619, -15.892
3060, 8.050, 214.541, -16.009
3065, 8.068, 219.287, -16.060
3070, 8.086, 224.033, -16.108
3075, 8.103, 228.604, -16.094
3080, 8.121, 232.998, -16.023
3085, 8.139, 237.656, -16.050
3090, 8.156, 241.875, -15.927
3095, 8.174, 246.270, -15.876
3100, 8.191, 250.488, -15.772
3105, 8.209, 254.707, -15.675
3110, 8.226, 258.838, -15.565
3115, 8.244, 262.969, -15.462
3120, 8.261, 267.100, -15.369
3125, 8.279, 271.055, -15.226
3130, 8.296, 275.186, -15.153
3135, 8.314, 279.141, -15.032
3140, 8.331, 283.271, -14.976
3145, 8.348, 287.227, -14.871
3150, 8.366, 291.445, -14.859
3155, 8.383, 295.488, -14.792
3160, 8.400, 299.883, -14.842
3165, 8.418, 303.926, -14.776
3170, 8.435, 308.408, -14.855
3175, 8.452, 312.891, -14.929
3180, 8.469, 317.461, -15.022
3185, 8.486, 322.207, -15.163
3190, 8.503, 326.865, -15.264
3195, 8.521, 331.875, -15.465
3200, 8.538, 336.797, -15.623
3205, 8.555, 341.982, -15.848
3210, 8.572, 347.080, -16.026
3215, 8.589, 352.529, -16.299
3220, 8.606, 357.891, -16.521
3225, 8.623, 3.604, -16.830
3230, 8.640, 9.141, -17.060
3235, 8.657, 14.678, -17.265
3240, 8.674, 20.303, -17.481
3245, 8.690, 25.840, -17.650
3250, 8.707, 31.377, -17.803
3255, 8.724, 36.826, -17.914
3260, 8.741, 42.188, -17.987
3265, 8.758, 47.373, -17.993
3270, 8.774, 52.734, -18.066
3275, 8.791, 57.744, -18.016
3280, 8.808, 62.754, -17.964
3285, 8.824, 67.588, -17.866
3290, 8.841, 72.246, -17.725
3295, 8.858, 76.992, -17.620
3300, 8.874, 81.562, -17.470
3305, 8.891, 85.957, -17.274
3310, 8.907, 90.527, -17.157
3315, 8.924, 94.922, -16.992
3320, 8.940, 99.053, -16.760
3325, 8.956, 103.535, -16.658
3330, 8.973, 107.930, -16.541
3335, 8.989, 112.324, -16.432
3340, 9.006, 116.631, -16.306
3345, 9.022, 121.025, -16.218
3350, 9.038, 125.684, -16.223
3355, 9.054, 130.166, -16.171
3360, 9.071, 134.824, -16.179
3365, 9.087, 139.570, -16.218
3370, 9.103, 144.492, -16.304
3375, 9.119, 149.414, -16.385
3380, 9.135, 154.512, -16.514
3385, 9.151, 159.521, -16.603
3390, 9.167, 164.971, -16.824
3395, 9.183, 170.068, -16.912
3400, 9.199, 175.781, -17.190
3405, 9.215, 181.318, -17.384
3410, 9.231, 186.680, -17.504
3415, 9.247, 192.305, -17.701
3420, 9.263, 197.930, -17.877
3425, 9.278, 203.467, -18.010
3430, 9.294, 209.180, -18.186
3435, 9.310, 214.629, -18.263
3440, 9.326, 219.990, -18.306
3445, 9.341, 225.439, -18.369
3450, 9.357, 230.625, -18.344
3455, 9.373, 235.898, -18.354
3460, 9.388, 240.908, -18.273
3465, 9.404, 245.918, -18.204
3470, 9.419, 250.752, -18.083
3475, 9.435, 255.498, -17.948
3480, 9.450, 260.244, -17.824
3485, 9.466, 264.902, -17.683
3490, 9.481, 269.385, -17.500
3495, 9.496, 273.779, -17.302
3500, 9.512, 278.438, -17.209
3505, 9.527, 282.920, -17.065
3510, 9.542, 287.314, -16.911
3515, 9.557, 291.973, -16.852
3520, 9.572, 296.719, -16.827
3525, 9.588, 301.289, -16.749
3530, 9.603, 306.035, -16.732
3535, 9.618, 311.133, -16.831
3540, 9.633, 316.055, -16.864
3545, 9.648, 321.416, -17.032
3550, 9.663, 326.602, -17.131
3555, 9.678, 332.051, -17.303
3560, 9.692, 337.588, -17.489
3565, 9.707, 343.213, -17.685
3570, 9.722, 349.102, -17.946
3575, 9.737, 354.990, -18.184
3580, 9.752, 1.055, -18.456
3585, 9.766, 7.031, -18.675
3590, 9.781, 13.184, -18.930
3595, 9.796, 19.160, -19.107
3600, 9.810, 25.488, -19.379
3605, 9.825, 31.289, -19.458
3610, 9.839, 37.441, -19.643
3615, 9.854, 43.330, -19.725
3620, 9.868, 49.131, -19.774
3625, 9.882, 54.932, -19.818
3630, 9.897, 60.381, -19.747
3635, 9.911, 65.830, -19.683
3640, 9.925, 71.016, -19.539
3645, 9.940, 76.201, -19.411
3650, 9.954, 81.299, -19.259
3655, 9.968, 86.309, -19.100
3660, 9.982, 91.318, -18.957
3665, 9.996, 96.240, -18.797
3670, 10.010, 101.074, -18.625
3675, 10.024, 105.908, -18.464
3680, 10.038, 110.830, -18.349
3685, 10.052, 115.576, -18.189
3690, 10.066, 120.498, -18.098
3695, 10.080, 125.684, -18.099
3700, 10.094, 130.605, -18.016
3705, 10.107, 135.791, -18.026
3710, 10.121, 141.240, -18.116
3715, 10.135, 146.602, -18.172
3720, 10.148, 152.227, -18.306
3725, 10.162, 157.852, -18.428
3730, 10.176, 163.477, -18.538
3735, 10.189, 169.717, -18.835
3740, 10.203, 175.518, -18.963
3745, 10.216, 181.670, -19.193
3750, 10.229, 187.646, -19.344
3755, 10.243, 193.975, -19.595
3760, 10.256, 200.039, -19.741
3765, 10.269, 206.191, -19.898
3770, 10.283, 212.256, -20.015
3775, 10.296, 218.320, -20.122
3780, 10.309, 223.857, -20.050
3785, 10.322, 229.834, -20.119
3790, 10.335, 235.459, -20.082
3795, 10.348, 240.908, -19.984
3800, 10.361, 246.445, -19.927
3805, 10.374, 251.543, -19.732
3810, 10.387, 256.992, -19.669
3815, 10.400, 262.090, -19.500
3820, 10.412, 267.012, -19.289
3825, 10.425, 272.021, -19.127
3830, 10.438, 277.119, -19.006
3835, 10.451, 281.865, -18.788
3840, 10.463, 286.963, -18.694
3845, 10.476, 291.885, -18.557
3850, 10.488, 297.158, -18.549
3855, 10.501, 302.344, -18.509
3860, 10.513, 307.617, -18.498
3865, 10.526, 313.154, -18.577
3870, 10.538, 318.691, -18.646
3875, 10.550, 324.580, -18.820
3880, 10.563, 330.381, -18.952
3885, 10.575, 336.533, -19.180
3890, 10.587, 342.773, -19.419
3895, 10.599, 349.102, -19.662
3900, 10.611, 355.693, -19.967
3905, 10.623, 2.373, -20.274
3910, 10.635, 9.229, -20.606
3915, 10.647, 15.908, -20.853
3920, 10.659, 22.500, -21.050
3925, 10.671, 29.355, -21.313
