Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
290, 0.096, 310.254, 0.011
295, 0.099, 310.342, -0.018
300, 0.103, 310.342, -0.016
305, 0.106, 310.254, 0.013
310, 0.110, 310.254, 0.012
315, 0.113, 310.342, -0.017
320, 0.117, 310.342, -0.015
325, 0.121, 310.254, 0.014
330, 0.125, 310.342, -0.015
335, 0.129, 310.342, -0.014
340, 0.132, 310.342, -0.013
345, 0.136, 310.254, 0.016
350, 0.140, 310.254, 0.015
355, 0.144, 310.342, -0.014
360, 0.149, 310.254, 0.015
365, 0.153, 310.342, -0.014
370, 0.157, 310.342, -0.013
375, 0.161, 310.166, 0.044
380, 0.166, 310.342, -0.016
385, 0.170, 310.342, -0.014
390, 0.175, 310.254, 0.015
395, 0.179, 310.342, -0.014
400, 0.184, 310.342, -0.013
405, 0.189, 310.342, -0.012
410, 0.193, 310.342, -0.011
415, 0.198, 310.254, 0.018
420, 0.203, 310.342, -0.011
425, 0.208, 310.342, -0.010
430, 0.213, 310.342, -0.009
435, 0.218, 310.254, 0.019
440, 0.223, 310.254, 0.018
445, 0.228, 310.342, -0.012
450, 0.233, 310.342, -0.011
455, 0.238, 310.342, -0.010
460, 0.244, 310.254, 0.019
465, 0.249, 310.254, 0.017
470, 0.254, 310.254, 0.016
475, 0.260, 310.342, -0.014
480, 0.265, 310.342, -0.012
485, 0.271, 310.342, -0.011
490, 0.276, 310.342, -0.010
495, 0.282, 310.342, -0.009
500, 0.288, 310.342, -0.009
505, 0.294, 310.342, -0.008
510, 0.300, 310.254, 0.021
515, 0.305, 310.254, 0.019
520, 0.311, 310.342, -0.011
525, 0.317, 310.254, 0.018
530, 0.323, 310.254, 0.017
535, 0.330, 310.342, -0.013
540, 0.336, 310.342, -0.012
545, 0.342, 310.342, -0.011
550, 0.348, 310.254, 0.018
555, 0.355, 310.254, 0.017
560, 0.361, 310.254, 0.015
565, 0.368, 310.342, -0.014
570, 0.374, 310.254, 0.015
575, 0.381, 310.342, -0.014
580, 0.387, 310.254, 0.015
585, 0.394, 310.342, -0.014
590, 0.401, 310.342, -0.013
595, 0.408, 310.254, 0.016
600, 0.414, 310.254, 0.015
605, 0.421, 310.342, -0.015
610, 0.428, 310.342, -0.013
615, 0.435, 310.254, 0.016
620, 0.442, 310.254, 0.014
625, 0.450, 310.254, 0.013
630, 0.457, 310.342, -0.016
635, 0.464, 310.254, 0.013
640, 0.471, 310.166, 0.040
645, 0.479, 310.342, -0.019
650, 0.486, 310.254, 0.010
655, 0.493, 310.342, -0.019
660, 0.501, 310.254, 0.011
665, 0.509, 310.254, 0.010
670, 0.516, 310.254, 0.009
675, 0.524, 310.254, 0.008
680, 0.532, 310.254, 0.008
685, 0.539, 310.254, 0.007
690, 0.547, 310.342, -0.022
695, 0.555, 310.342, -0.020
700, 0.563, 310.254, 0.010
705, 0.571, 310.342, -0.019
710, 0.579, 310.254, 0.011
715, 0.587, 310.254, 0.010
720, 0.595, 310.254, 0.009
725, 0.604, 310.254, 0.008
730, 0.612, 310.342, -0.021
735, 0.620, 310.254, 0.009
740, 0.629, 310.342, -0.020
745, 0.637, 310.342, -0.018
750, 0.645, 310.430, -0.044
755, 0.654, 310.254, 0.016
760, 0.663, 310.254, 0.014
765, 0.671, 310.254, 0.013
770, 0.680, 310.342, -0.016
775, 0.689, 310.342, -0.015
780, 0.697, 310.254, 0.015
785, 0.706, 310.342, -0.015
790, 0.715, 310.342, -0.013
795, 0.724, 310.342, -0.012
800, 0.733, 310.342, -0.011
805, 0.742, 310.254, 0.018
810, 0.751, 310.342, -0.012
815, 0.760, 310.254, 0.017
820, 0.770, 310.342, -0.012
825, 0.779, 310.518, -0.067
830, 0.788, 310.605, -0.088
835, 0.798, 310.781, -0.136
840, 0.807, 310.957, -0.180
845, 0.816, 311.133, -0.219
850, 0.826, 311.309, -0.255
855, 0.836, 311.572, -0.316
860, 0.845, 311.836, -0.371
865, 0.855, 312.100, -0.421
870, 0.865, 312.451, -0.494
875, 0.874, 312.715, -0.533
880, 0.884, 312.979, -0.568
885, 0.894, 313.506, -0.684
890, 0.904, 313.857, -0.733
895, 0.914, 314.297, -0.806
900, 0.924, 314.824, -0.900
905, 0.934, 315.088, -0.902
910, 0.944, 315.615, -0.987
915, 0.954, 316.055, -1.037
920, 0.965, 316.670, -1.138
925, 0.975, 317.109, -1.174
930, 0.985, 317.637, -1.235
935, 0.996, 318.164, -1.290
940, 1.006, 318.604, -1.312
945, 1.016, 319.131, -1.360
950, 1.027, 319.746, -1.432
955, 1.038, 320.273, -1.469
960, 1.048, 320.889, -1.531
965, 1.059, 321.416, -1.559
970, 1.070, 322.031, -1.613
975, 1.080, 322.559, -1.634
980, 1.091, 323.174, -1.680
985, 1.102, 323.701, -1.695
990, 1.113, 324.404, -1.764
995, 1.124, 324.932, -1.771
1000, 1.135, 325.547, -1.806
1005, 1.146, 326.250, -1.865
1010, 1.157, 326.865, -1.890
1015, 1.168, 327.480, -1.914
1020, 1.179, 328.096, -1.935
1025, 1.191, 328.799, -1.982
1030, 1.202, 329.414, -1.998
1035, 1.213, 330.029, -2.011
1040, 1.225, 330.732, -2.052
1045, 1.236, 331.436, -2.089
1050, 1.248, 332.051, -2.094
1055, 1.259, 332.754, -2.127
1060, 1.271, 333.545, -2.184
1065, 1.282, 334.160, -2.181
1070, 1.294, 334.775, -2.178
1075, 1.306, 335.566, -2.231
1080, 1.317, 336.182, -2.224
1085, 1.329, 336.885, -2.245
1090, 1.341, 337.588, -2.264
1095, 1.353, 338.291, -2.282
1100, 1.365, 338.994, -2.297
1105, 1.377, 339.697, -2.312
1110, 1.389, 340.400, -2.325
1115, 1.401, 341.104, -2.337
1120, 1.413, 341.895, -2.375
1125, 1.425, 342.686, -2.411
1130, 1.438, 343.389, -2.415
1135, 1.450, 344.092, -2.418
1140, 1.462, 344.795, -2.422
1145, 1.474, 345.674, -2.481
1150, 1.487, 346.377, -2.478
1155, 1.499, 347.168, -2.504
1160, 1.512, 347.959, -2.527
1165, 1.524, 348.662, -2.521
1170, 1.537, 349.453, -2.543
1175, 1.550, 350.244, -2.563
1180, 1.562, 350.947, -2.553
1185, 1.575, 351.738, -2.573
1190, 1.588, 352.617, -2.618
1195, 1.600, 353.496, -2.659
1200, 1.613, 354.199, -2.640
1205, 1.626, 355.078, -2.679
1210, 1.639, 355.781, -2.659
1215, 1.652, 356.748, -2.724
1220, 1.665, 357.627, -2.756
1225, 1.678, 358.506, -2.784
1230, 1.691, 359.385, -2.810
1235, 1.704, 0.264, -2.834
1240, 1.718, 1.230, -2.883
1245, 1.731, 2.109, -2.900
1250, 1.744, 2.988, -2.915
1255, 1.757, 3.955, -2.957
1260, 1.771, 5.010, -3.023
1265, 1.784, 5.889, -3.028
1270, 1.798, 6.855, -3.059
1275, 1.811, 7.822, -3.088
1280, 1.825, 8.877, -3.142
1285, 1.838, 9.932, -3.192
1290, 1.852, 10.986, -3.236
1295, 1.865, 12.129, -3.304
1300, 1.879, 13.096, -3.311
1305, 1.893, 14.238, -3.373
1310, 1.906, 15.381, -3.429
1315, 1.920, 16.699, -3.536
1320, 1.934, 17.754, -3.549
1325, 1.948, 18.896, -3.589
1330, 1.962, 20.215, -3.681
1335, 1.976, 21.445, -3.738
1340, 1.990, 22.676, -3.788
1345, 2.004, 23.994, -3.862
1350, 2.018, 25.225, -3.902
1355, 2.032, 26.631, -3.993
1360, 2.046, 28.037, -4.077
1365, 2.060, 29.355, -4.125
1370, 2.075, 30.850, -4.223
1375, 2.089, 32.432, -4.343
1380, 2.103, 33.838, -4.395
1385, 2.118, 35.332, -4.469
1390, 2.132, 36.826, -4.538
1395, 2.146, 38.496, -4.655
1400, 2.161, 39.990, -4.706
1405, 2.175, 41.572, -4.780
1410, 2.190, 43.242, -4.876
1415, 2.205, 44.824, -4.935
1420, 2.219, 46.406, -4.989
1425, 2.234, 48.076, -5.065
1430, 2.249, 49.746, -5.135
1435, 2.263, 51.328, -5.170
1440, 2.278, 53.086, -5.259
1445, 2.293, 54.756, -5.310
1450, 2.308, 56.514, -5.386
1455, 2.323, 58.184, -5.427
1460, 2.337, 59.941, -5.491
1465, 2.352, 61.523, -5.495
1470, 2.367, 63.193, -5.525
1475, 2.382, 64.951, -5.581
1480, 2.397, 66.621, -5.604
1485, 2.413, 68.291, -5.624
1490, 2.428, 70.049, -5.671
1495, 2.443, 71.631, -5.657
1500, 2.458, 73.213, -5.646
1505, 2.473, 74.883, -5.662
1510, 2.489, 76.641, -5.706
1515, 2.504, 78.311, -5.717
1520, 2.519, 79.980, -5.728
1525, 2.535, 81.650, -5.738
1530, 2.550, 83.320, -5.746
1535, 2.565, 84.990, -5.753
1540, 2.581, 86.572, -5.733
1545, 2.596, 88.242, -5.742
1550, 2.612, 89.912, -5.750
1555, 2.627, 91.670, -5.784
1560, 2.643, 93.252, -5.762
1565, 2.659, 94.922, -5.769
1570, 2.674, 96.504, -5.746
1575, 2.690, 98.086, -5.726
1580, 2.706, 99.932, -5.792
1585, 2.722, 101.602, -5.795
1590, 2.737, 103.096, -5.743
1595, 2.753, 104.854, -5.779
1600, 2.769, 106.611, -5.812
1605, 2.785, 108.281, -5.814
1610, 2.801, 109.951, -5.815
1615, 2.817, 111.621, -5.817
1620, 2.833, 113.379, -5.846
1625, 2.849, 114.961, -5.817
1630, 2.865, 116.807, -5.874
1635, 2.881, 118.477, -5.870
1640, 2.897, 120.146, -5.867
1645, 2.913, 121.992, -5.919
1650, 2.930, 123.662, -5.912
1655, 2.946, 125.508, -5.960
1660, 2.962, 127.354, -6.004
1665, 2.978, 129.199, -6.045
1670, 2.995, 130.957, -6.053
1675, 3.011, 132.803, -6.089
1680, 3.027, 134.648, -6.121
1685, 3.044, 136.494, -6.150
1690, 3.060, 138.428, -6.206
1695, 3.076, 140.449, -6.282
1700, 3.093, 142.207, -6.270
1705, 3.109, 144.316, -6.369
1710, 3.126, 146.250, -6.405
1715, 3.143, 148.271, -6.464
1720, 3.159, 150.205, -6.490
1725, 3.176, 152.314, -6.570
1730, 3.192, 154.336, -6.615
1735, 3.209, 156.357, -6.655
1740, 3.226, 158.643, -6.776
1745, 3.243, 160.752, -6.827
1750, 3.259, 162.861, -6.879
1755, 3.276, 164.971, -6.923
1760, 3.293, 167.344, -7.047
1765, 3.310, 169.453, -7.076
1770, 3.327, 171.738, -7.159
1775, 3.343, 174.023, -7.233
1780, 3.360, 176.309, -7.301
1785, 3.377, 178.506, -7.335
1790, 3.394, 180.703, -7.366
1795, 3.411, 183.164, -7.478
1800, 3.428, 185.449, -7.523
1805, 3.445, 187.822, -7.592
1810, 3.462, 190.107, -7.628
1815, 3.479, 192.480, -7.688
1820, 3.497, 194.766, -7.714
1825, 3.514, 197.227, -7.794
1830, 3.531, 199.688, -7.867
1835, 3.548, 201.973, -7.875
1840, 3.565, 204.346, -7.914
1845, 3.583, 206.719, -7.948
1850, 3.600, 209.092, -7.979
1855, 3.617, 211.553, -8.036
1860, 3.634, 213.926, -8.059
1865, 3.652, 216.387, -8.108
1870, 3.669, 218.760, -8.122
1875, 3.686, 220.957, -8.082
1880, 3.704, 223.506, -8.157
1885, 3.721, 225.967, -8.197
1890, 3.739, 228.164, -8.149
1895, 3.756, 230.625, -8.189
1900, 3.774, 232.910, -8.170
1905, 3.791, 235.195, -8.153
1910, 3.809, 237.480, -8.138
1915, 3.826, 240.029, -8.207
1920, 3.844, 242.227, -8.157
1925, 3.862, 244.512, -8.141
1930, 3.879, 246.797, -8.127
1935, 3.897, 249.082, -8.115
1940, 3.914, 251.455, -8.130
1945, 3.932, 253.652, -8.089
1950, 3.950, 255.938, -8.079
1955, 3.968, 258.223, -8.069
1960, 3.985, 260.420, -8.035
1965, 4.003, 262.705, -8.029
1970, 4.021, 264.990, -8.025
1975, 4.039, 267.275, -8.021
1980, 4.056, 269.561, -8.018
1985, 4.074, 271.758, -7.987
1990, 4.092, 274.043, -7.986
1995, 4.110, 276.328, -7.986
2000, 4.128, 278.701, -8.013
2005, 4.146, 280.986, -8.010
2010, 4.164, 283.271, -8.008
2015, 4.182, 285.645, -8.033
2020, 4.200, 287.930, -8.029
2025, 4.218, 290.479, -8.107
2030, 4.236, 292.852, -8.123
2035, 4.254, 295.312, -8.167
2040, 4.272, 297.861, -8.232
2045, 4.290, 300.322, -8.266
2050, 4.308, 302.783, -8.296
2055, 4.326, 305.420, -8.378
2060, 4.344, 308.145, -8.481
2065, 4.362, 310.693, -8.521
2070, 4.380, 313.506, -8.639
2075, 4.399, 316.143, -8.691
2080, 4.417, 319.131, -8.849
2085, 4.435, 321.855, -8.910
2090, 4.453, 324.756, -9.020
2095, 4.471, 327.656, -9.122
2100, 4.490, 330.732, -9.269
2105, 4.508, 333.896, -9.431
2110, 4.526, 337.061, -9.576
2115, 4.544, 340.049, -9.655
2120, 4.563, 343.389, -9.839
2125, 4.581, 346.641, -9.977
2130, 4.599, 349.893, -10.102
2135, 4.618, 353.408, -10.300
2140, 4.636, 356.572, -10.368
2145, 4.654, 359.912, -10.486
2150, 4.673, 3.516, -10.677
2155, 4.691, 6.768, -10.738
2160, 4.710, 10.283, -10.879
2165, 4.728, 13.799, -11.006
2170, 4.746, 17.314, -11.122
2175, 4.765, 20.830, -11.227
2180, 4.783, 24.258, -11.295
2185, 4.802, 27.686, -11.356
2190, 4.820, 31.113, -11.413
2195, 4.839, 34.541, -11.463
2200, 4.857, 37.881, -11.481
2205, 4.876, 41.309, -11.525
2210, 4.894, 44.736, -11.566
2215, 4.913, 47.988, -11.547
2220, 4.931, 51.416, -11.585
2225, 4.950, 54.492, -11.509
2230, 4.968, 57.832, -11.523
2235, 4.987, 60.732, -11.395
2240, 5.006, 63.984, -11.393
2245, 5.024, 67.061, -11.333
2250, 5.043, 69.961, -11.224
2255, 5.061, 73.037, -11.178
2260, 5.080, 75.938, -11.084
2265, 5.099, 78.750, -10.966
2270, 5.117, 81.562, -10.866
2275, 5.136, 84.375, -10.766
2280, 5.155, 87.363, -10.739
2285, 5.173, 90.000, -10.602
2290, 5.192, 92.812, -10.532
2295, 5.211, 95.537, -10.437
2300, 5.229, 98.174, -10.327
2305, 5.248, 100.986, -10.281
2310, 5.267, 103.887, -10.269
2315, 5.285, 106.611, -10.199
2320, 5.304, 109.336, -10.138
2325, 5.323, 112.148, -10.109
2330, 5.342, 114.961, -10.083
2335, 5.360, 117.686, -10.031
2340, 5.379, 120.498, -10.012
2345, 5.398, 123.311, -9.995
2350, 5.417, 126.211, -10.008
2355, 5.435, 129.199, -10.046
2360, 5.454, 132.275, -10.109
2365, 5.473, 135.264, -10.138
2370, 5.492, 138.428, -10.222
2375, 5.510, 141.328, -10.213
2380, 5.529, 144.580, -10.318
2385, 5.548, 147.920, -10.440
2390, 5.567, 150.996, -10.467
2395, 5.586, 154.336, -10.577
2400, 5.604, 157.588, -10.648
2405, 5.623, 160.928, -10.740
2410, 5.642, 164.355, -10.852
2415, 5.661, 168.047, -11.037
2420, 5.680, 171.475, -11.122
2425, 5.699, 175.166, -11.282
2430, 5.717, 178.594, -11.346
2435, 5.736, 182.285, -11.485
2440, 5.755, 186.064, -11.641
2445, 5.774, 189.668, -11.727
2450, 5.793, 193.447, -11.861
2455, 5.812, 197.051, -11.926
2460, 5.830, 200.918, -12.070
2465, 5.849, 204.521, -12.117
2470, 5.868, 208.389, -12.244
2475, 5.887, 212.080, -12.303
2480, 5.906, 215.771, -12.353
2485, 5.925, 219.375, -12.375
2490, 5.943, 223.154, -12.452
2495, 5.962, 226.846, -12.492
2500, 5.981, 230.449, -12.501
2505, 6.000, 234.053, -12.509
2510, 6.019, 237.393, -12.430
2515, 6.038, 241.084, -12.473
2520, 6.057, 244.336, -12.372
2525, 6.075, 247.764, -12.335
2530, 6.094, 251.191, -12.303
2535, 6.113, 254.531, -12.245
2540, 6.132, 257.783, -12.163
2545, 6.151, 261.211, -12.146
2550, 6.170, 264.287, -12.018
2555, 6.189, 267.627, -11.985
2560, 6.207, 270.879, -11.929
2565, 6.226, 274.043, -11.849
2570, 6.245, 277.119, -11.748
2575, 6.264, 280.283, -11.684
2580, 6.283, 283.711, -11.712
2585, 6.302, 286.611, -11.567
2590, 6.320, 290.039, -11.604
2595, 6.339, 293.203, -11.554
2600, 6.358, 296.631, -11.592
2605, 6.377, 300.146, -11.655
2610, 6.396, 303.311, -11.598
2615, 6.414, 306.914, -11.688
2620, 6.433, 310.518, -11.770
2625, 6.452, 314.033, -11.817
2630, 6.471, 317.725, -11.914
2635, 6.490, 321.504, -12.028
2640, 6.508, 325.195, -12.110
2645, 6.527, 329.238, -12.292
2650, 6.546, 333.105, -12.398
2655, 6.565, 337.236, -12.586
2660, 6.583, 341.455, -12.779
2665, 6.602, 345.498, -12.903
2670, 6.621, 349.893, -13.125
2675, 6.640, 354.199, -13.301
2680, 6.658, 358.418, -13.430
2685, 6.677, 2.900, -13.632
2690, 6.696, 7.383, -13.817
2695, 6.715, 11.689, -13.927
2700, 6.733, 16.348, -14.140
2705, 6.752, 20.742, -14.250
2710, 6.771, 25.312, -14.405
2715, 6.789, 29.795, -14.517
2720, 6.808, 34.102, -14.566
2725, 6.827, 38.584, -14.666
2730, 6.845, 42.803, -14.672
2735, 6.864, 47.197, -14.734
2740, 6.883, 51.416, -14.733
2745, 6.901, 55.547, -14.706
2750, 6.920, 59.502, -14.624
2755, 6.939, 63.721, -14.635
2760, 6.957, 67.500, -14.504
2765, 6.976, 71.455, -14.443
2770, 6.994, 75.410, -14.384
2775, 7.013, 79.014, -14.221
2780, 7.032, 82.793, -14.127
2785, 7.050, 86.396, -13.988
2790, 7.069, 90.176, -13.916
2795, 7.087, 93.779, -13.794
2800, 7.106, 97.383, -13.685
2805, 7.124, 100.898, -13.556
2810, 7.143, 104.590, -13.497
2815, 7.161, 108.018, -13.358
2820, 7.180, 111.797, -13.343
2825, 7.198, 115.400, -13.274
2830, 7.217, 119.092, -13.240
2835, 7.235, 122.783, -13.207
2840, 7.254, 126.562, -13.205
2845, 7.272, 130.342, -13.201
2850, 7.291, 134.121, -13.203
2855, 7.309, 138.076, -13.258
2860, 7.327, 142.119, -13.340
2865, 7.346, 146.074, -13.383
2870, 7.364, 150.205, -13.478
2875, 7.382, 154.424, -13.591
2880, 7.401, 158.730, -13.724
2885, 7.419, 162.949, -13.815
2890, 7.437, 167.520, -14.010
2895, 7.456, 171.914, -14.133
2900, 7.474, 176.396, -14.271
2905, 7.492, 180.879, -14.397
2910, 7.510, 185.625, -14.596
2915, 7.529, 190.107, -14.691
2920, 7.547, 194.854, -14.863
2925, 7.565, 199.336, -14.935
2930, 7.583, 204.170, -15.111
2935, 7.601, 208.652, -15.161
2940, 7.620, 213.398, -15.289
2945, 7.638, 217.969, -15.352
2950, 7.656, 222.363, -15.351
2955, 7.674, 226.934, -15.405
2960, 7.692, 231.152, -15.346
2965, 7.710, 235.547, -15.345
2970, 7.728, 239.678, -15.261
2975, 7.746, 243.896, -15.215
2980, 7.764, 247.852, -15.085
2985, 7.782, 251.982, -15.026
2990, 7.800, 255.850, -14.887
2995, 7.818, 259.805, -14.790
3000, 7.836, 263.760, -14.700
3005, 7.854, 267.451, -14.538
3010, 7.872, 271.406, -14.470
3015, 7.890, 275.186, -14.355
3020, 7.908, 279.053, -14.279
3025, 7.926, 282.832, -14.180
3030, 7.944, 286.699, -14.119
3035, 7.961, 290.654, -14.092
3040, 7.979, 294.521, -14.040
3045, 7.997, 298.564, -14.046
3050, 8.015, 302.695, -14.081
3055, 8.033, 306.826, -14.113
3060, 8.050, 310.957, -14.141
3065, 8.068, 315.352, -14.251
3070, 8.086, 319.658, -14.322
3075, 8.103, 324.404, -14.528
3080, 8.121, 328.887, -14.631
3085, 8.139, 333.633, -14.808
3090, 8.156, 338.467, -14.995
3095, 8.174, 343.389, -15.194
3100, 8.191, 348.398, -15.405
3105, 8.209, 353.672, -15.678
3110, 8.226, 358.594, -15.814
3115, 8.244, 4.131, -16.136
3120, 8.261, 9.492, -16.371
3125, 8.279, 14.766, -16.556
3130, 8.296, 20.215, -16.782
3135, 8.314, 25.488, -16.930
3140, 8.331, 30.762, -17.064
3145, 8.348, 36.035, -17.188
3150, 8.366, 41.396, -17.326
3155, 8.383, 46.406, -17.343
3160, 8.400, 51.504, -17.384
3165, 8.418, 56.338, -17.339
3170, 8.435, 61.260, -17.326
3175, 8.452, 66.006, -17.253
3180, 8.469, 70.488, -17.112
3185, 8.486, 75.059, -17.004
3190, 8.503, 79.453, -16.857
3195, 8.521, 83.848, -16.720
3200, 8.538, 88.066, -16.536
3205, 8.555, 92.373, -16.403
3210, 8.572, 96.504, -16.222
3215, 8.589, 100.811, -16.116
3220, 8.606, 105.029, -15.991
3225, 8.623, 109.248, -15.878
3230, 8.640, 113.555, -15.801
3235, 8.657, 117.861, -15.731
3240, 8.674, 122.256, -15.696
3245, 8.690, 126.738, -15.693
3250, 8.707, 131.309, -15.717
3255, 8.724, 135.791, -15.711
3260, 8.741, 140.537, -15.790
3265, 8.758, 145.195, -15.834
3270, 8.774, 150.117, -15.958
3275, 8.791, 154.951, -16.041
3280, 8.808, 160.049, -16.201
3285, 8.824, 164.971, -16.290
3290, 8.841, 170.420, -16.540
3295, 8.858, 175.693, -16.710
3300, 8.874, 180.967, -16.866
3305, 8.891, 186.504, -17.090
3310, 8.907, 191.689, -17.184
3315, 8.924, 197.314, -17.407
3320, 8.940, 202.676, -17.526
3325, 8.956, 208.213, -17.691
3330, 8.973, 213.486, -17.759
3335, 8.989, 218.936, -17.874
3340, 9.006, 224.033, -17.867
3345, 9.022, 229.219, -17.888
3350, 9.038, 234.492, -17.936
3355, 9.054, 239.238, -17.812
3360, 9.071, 244.336, -17.809
3365, 9.087, 248.818, -17.616
3370, 9.103, 253.564, -17.523
3375, 9.119, 258.047, -17.351
3380, 9.135, 262.793, -17.281
3385, 9.151, 267.012, -17.047
3390, 9.167, 271.670, -16.978
3395, 9.183, 275.713, -16.718
3400, 9.199, 280.459, -16.705
3405, 9.215, 284.766, -16.556
3410, 9.231, 289.160, -16.447
3415, 9.247, 293.730, -16.401
3420, 9.263, 298.213, -16.336
3425, 9.278, 302.783, -16.300
3430, 9.294, 307.441, -16.296
3435, 9.310, 312.363, -16.380
3440, 9.326, 317.373, -16.481
3445, 9.341, 322.383, -16.575
3450, 9.357, 327.744, -16.770
3455, 9.373, 332.930, -16.891
3460, 9.388, 338.467, -17.114
3465, 9.404, 343.828, -17.259
3470, 9.419, 349.629, -17.533
3475, 9.435, 355.166, -17.697
3480, 9.450, 1.230, -18.013
3485, 9.466, 7.119, -18.246
3490, 9.481, 13.096, -18.484
3495, 9.496, 18.896, -18.645
3500, 9.512, 25.049, -18.905
3505, 9.527, 30.850, -19.027
3510, 9.542, 36.738, -19.166
3515, 9.557, 42.627, -19.293
3520, 9.572, 48.164, -19.298
3525, 9.588, 53.789, -19.329
3530, 9.603, 59.326, -19.330
3535, 9.618, 64.512, -19.216
3540, 9.633, 69.609, -19.090
3545, 9.648, 74.707, -18.971
3550, 9.663, 79.453, -18.757
3555, 9.678, 84.463, -18.637
3560, 9.692, 89.385, -18.509
3565, 9.707, 94.043, -18.305
3570, 9.722, 98.877, -18.172
3575, 9.737, 103.447, -17.976
3580, 9.752, 108.281, -17.871
3585, 9.766, 112.939, -17.729
3590, 9.781, 117.686, -17.624
3595, 9.796, 122.432, -17.529
3600, 9.810, 127.441, -17.533
3605, 9.825, 132.451, -17.529
3610, 9.839, 137.549, -17.554
3615, 9.854, 142.646, -17.577
3620, 9.868, 147.920, -17.652
3625, 9.882, 153.369, -17.778
3630, 9.897, 158.818, -17.893
3635, 9.911, 164.619, -18.107
3640, 9.925, 170.156, -18.219
3645, 9.940, 176.133, -18.462
3650, 9.954, 181.934, -18.623
3655, 9.968, 188.174, -18.913
3660, 9.982, 193.975, -19.034
3665, 9.996, 199.951, -19.200
3670, 10.010, 206.191, -19.438
3675, 10.024, 211.904, -19.484
3680, 10.038, 217.881, -19.611
3685, 10.052, 223.594, -19.642
3690, 10.066, 229.307, -19.671
3695, 10.080, 234.668, -19.583
3700, 10.094, 240.205, -19.562
3705, 10.107, 245.391, -19.430
3710, 10.121, 250.576, -19.309
3715, 10.135, 255.674, -19.172
3720, 10.148, 260.596, -18.992
3725, 10.162, 265.605, -18.857
3730, 10.176, 270.439, -18.672
3735, 10.189, 275.273, -18.513
3740, 10.203, 280.107, -18.361
3745, 10.216, 285.029, -18.258
3750, 10.229, 289.863, -18.133
3755, 10.243, 294.961, -18.100
3760, 10.256, 299.883, -18.021
3765, 10.269, 305.068, -18.029
3770, 10.283, 310.166, -18.010
3775, 10.296, 315.703, -18.131
3780, 10.309, 321.416, -18.292
3785, 10.322, 326.865, -18.363
3790, 10.335, 332.842, -18.592
3795, 10.348, 338.818, -18.798
3800, 10.361, 344.795, -18.987
3805, 10.374, 351.035, -19.243
3810, 10.387, 357.451, -19.530
3815, 10.400, 3.955, -19.818
3820, 10.412, 10.547, -20.110
3825, 10.425, 17.139, -20.375
3830, 10.438, 23.818, -20.643
3835, 10.451, 30.410, -20.859
3840, 10.463, 37.002, -21.056
3845, 10.476, 43.242, -21.122
3850, 10.488, 49.395, -21.154
3855, 10.501, 55.459, -21.157
3860, 10.513, 61.348, -21.104
3865, 10.526, 66.885, -20.944
3870, 10.538, 72.510, -20.826
3875, 10.550, 78.135, -20.719
3880, 10.563, 83.320, -20.481
3885, 10.575, 88.594, -20.293
3890, 10.587, 93.955, -20.153
3895, 10.599, 98.965, -19.911
3900, 10.611, 104.238, -19.774
3905, 10.623, 109.248, -19.567
3910, 10.635, 114.521, -19.460
3915, 10.647, 119.707, -19.339
3920, 10.659, 125.068, -19.284
3925, 10.671, 130.342, -19.205
