Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
775, 0.689, 70.840, -0.047
780, 0.697, 70.840, -0.037
785, 0.706, 70.840, -0.030
790, 0.715, 70.752, 0.038
795, 0.724, 70.664, 0.091
800, 0.733, 70.752, 0.012
805, 0.742, 70.664, 0.071
810, 0.751, 70.752, -0.005
815, 0.760, 70.752, -0.004
820, 0.770, 70.752, -0.003
825, 0.779, 70.752, -0.002
830, 0.788, 70.752, -0.002
835, 0.798, 70.840, -0.063
840, 0.807, 70.664, 0.072
845, 0.816, 70.752, -0.003
850, 0.826, 70.840, -0.064
855, 0.836, 70.752, 0.010
860, 0.845, 70.752, 0.008
865, 0.855, 70.840, -0.055
870, 0.865, 70.840, -0.044
875, 0.874, 70.752, 0.026
880, 0.884, 70.840, -0.040
885, 0.894, 70.752, 0.029
890, 0.904, 70.752, 0.023
895, 0.914, 70.840, -0.043
900, 0.924, 70.840, -0.034
905, 0.934, 70.840, -0.027
910, 0.944, 70.752, 0.040
915, 0.954, 70.752, 0.032
920, 0.965, 70.752, 0.025
925, 0.975, 70.840, -0.041
930, 0.985, 70.752, 0.028
935, 0.996, 70.840, -0.039
940, 1.006, 70.752, 0.031
945, 1.016, 70.664, 0.086
950, 1.027, 70.752, 0.007
955, 1.038, 70.752, 0.006
960, 1.048, 70.752, 0.005
965, 1.059, 70.752, 0.004
970, 1.070, 70.664, 0.064
975, 1.080, 70.752, -0.010
980, 1.091, 70.752, -0.008
985, 1.102, 70.752, -0.006
990, 1.113, 70.752, -0.005
995, 1.124, 70.752, -0.004
1000, 1.135, 70.840, -0.065
1005, 1.146, 70.752, 0.010
1010, 1.157, 70.752, 0.008
1015, 1.168, 70.840, -0.055
1020, 1.179, 70.752, 0.017
1025, 1.191, 70.752, 0.014
1030, 1.202, 70.664, 0.072
1035, 1.213, 70.752, -0.003
1040, 1.225, 70.752, -0.003
1045, 1.236, 70.840, -0.064
1050, 1.248, 70.840, -0.051
1055, 1.259, 70.840, -0.041
1060, 1.271, 70.752, 0.029
1065, 1.282, 70.840, -0.038
1070, 1.294, 70.752, 0.031
1075, 1.306, 70.664, 0.086
1080, 1.317, 70.752, 0.007
1085, 1.329, 70.752, 0.006
1090, 1.341, 70.840, -0.057
1095, 1.353, 70.752, 0.016
1100, 1.365, 70.840, -0.049
1105, 1.377, 70.752, 0.023
1110, 1.389, 70.752, 0.018
1115, 1.401, 70.752, 0.014
1120, 1.413, 70.840, -0.050
1125, 1.425, 70.752, 0.022
1130, 1.438, 70.752, 0.017
1135, 1.450, 70.752, 0.014
1140, 1.462, 70.664, 0.072
1145, 1.474, 70.752, -0.003
1150, 1.487, 70.752, -0.003
1155, 1.499, 70.752, -0.002
1160, 1.512, 70.752, -0.002
1165, 1.524, 70.752, -0.001
1170, 1.537, 70.840, -0.063
1175, 1.550, 70.840, -0.050
1180, 1.562, 70.840, -0.040
1185, 1.575, 70.840, -0.032
1190, 1.588, 70.840, -0.026
1195, 1.600, 70.840, -0.020
1200, 1.613, 70.928, -0.078
1205, 1.626, 70.928, -0.062
1210, 1.639, 70.840, 0.012
1215, 1.652, 70.840, 0.009
1220, 1.665, 70.840, 0.007
1225, 1.678, 70.928, -0.056
1230, 1.691, 70.840, 0.017
1235, 1.704, 70.840, 0.013
1240, 1.718, 70.840, 0.011
1245, 1.731, 70.928, -0.053
1250, 1.744, 70.840, 0.019
1255, 1.757, 70.840, 0.015
1260, 1.771, 71.016, -0.111
1265, 1.784, 71.104, -0.150
1270, 1.798, 71.191, -0.181
1275, 1.811, 71.367, -0.268
1280, 1.825, 71.543, -0.337
1285, 1.838, 71.895, -0.515
1290, 1.852, 72.158, -0.596
1295, 1.865, 72.510, -0.723
1300, 1.879, 72.949, -0.885
1305, 1.893, 73.477, -1.076
1310, 1.906, 73.916, -1.168
1315, 1.920, 74.443, -1.303
1320, 1.934, 75.146, -1.533
1325, 1.948, 75.762, -1.656
1330, 1.962, 76.465, -1.816
1335, 1.976, 77.256, -2.005
1340, 1.990, 78.047, -2.157
1345, 2.004, 79.014, -2.400
1350, 2.018, 79.893, -2.535
1355, 2.032, 80.771, -2.641
1360, 2.046, 81.826, -2.849
1365, 2.060, 82.969, -3.078
1370, 2.075, 84.023, -3.199
1375, 2.089, 85.254, -3.418
1380, 2.103, 86.484, -3.595
1385, 2.118, 87.803, -3.797
1390, 2.132, 89.209, -4.020
1395, 2.146, 90.615, -4.197
1400, 2.161, 92.109, -4.402
1405, 2.175, 93.516, -4.501
1410, 2.190, 95.098, -4.708
1415, 2.205, 96.680, -4.871
1420, 2.219, 98.350, -5.064
1425, 2.234, 100.020, -5.217
1430, 2.249, 101.777, -5.401
1435, 2.263, 103.623, -5.611
1440, 2.278, 105.293, -5.655
1445, 2.293, 107.227, -5.874
1450, 2.308, 109.072, -5.989
1455, 2.323, 111.094, -6.203
1460, 2.337, 112.939, -6.252
1465, 2.352, 114.961, -6.413
1470, 2.367, 116.895, -6.481
1475, 2.382, 119.004, -6.658
1480, 2.397, 121.113, -6.798
1485, 2.413, 123.135, -6.851
1490, 2.428, 125.332, -7.016
1495, 2.443, 127.354, -7.024
1500, 2.458, 129.551, -7.155
1505, 2.473, 131.748, -7.258
1510, 2.489, 134.209, -7.527
1515, 2.504, 136.406, -7.556
1520, 2.519, 138.779, -7.703
1525, 2.535, 141.240, -7.880
1530, 2.550, 143.701, -8.024
1535, 2.565, 146.162, -8.137
1540, 2.581, 148.711, -8.288
1545, 2.596, 151.084, -8.286
1550, 2.612, 153.896, -8.596
1555, 2.627, 156.357, -8.593
1560, 2.643, 159.082, -8.780
1565, 2.659, 161.807, -8.924
1570, 2.674, 164.619, -9.105
1575, 2.690, 167.520, -9.311
1580, 2.706, 170.332, -9.414
1585, 2.722, 173.145, -9.496
1590, 2.737, 176.045, -9.624
1595, 2.753, 179.121, -9.842
1600, 2.769, 181.934, -9.843
1605, 2.785, 185.010, -10.022
1610, 2.801, 187.822, -9.983
1615, 2.817, 190.898, -10.134
1620, 2.833, 193.887, -10.194
1625, 2.849, 197.051, -10.366
1630, 2.865, 199.951, -10.319
1635, 2.881, 202.939, -10.341
1640, 2.897, 206.016, -10.422
1645, 2.913, 208.916, -10.364
1650, 2.930, 211.904, -10.379
1655, 2.946, 214.717, -10.265
1660, 2.962, 217.705, -10.300
1665, 2.978, 220.605, -10.268
1670, 2.995, 223.506, -10.240
1675, 3.011, 226.318, -10.156
1680, 3.027, 229.131, -10.088
1685, 3.044, 232.119, -10.158
1690, 3.060, 234.756, -9.967
1695, 3.076, 237.568, -9.941
1700, 3.093, 240.293, -9.854
1705, 3.109, 242.930, -9.727
1710, 3.126, 245.566, -9.623
1715, 3.143, 248.203, -9.540
1720, 3.159, 250.840, -9.470
1725, 3.176, 253.389, -9.358
1730, 3.192, 255.938, -9.267
1735, 3.209, 258.574, -9.253
1740, 3.226, 261.211, -9.245
1745, 3.243, 263.584, -9.057
1750, 3.259, 266.133, -9.024
1755, 3.276, 268.682, -9.000
1760, 3.293, 271.230, -8.980
1765, 3.310, 273.604, -8.842
1770, 3.327, 276.240, -8.914
1775, 3.343, 278.613, -8.791
1780, 3.360, 281.074, -8.746
1785, 3.377, 283.623, -8.784
1790, 3.394, 286.084, -8.743
1795, 3.411, 288.545, -8.715
1800, 3.428, 291.270, -8.873
1805, 3.445, 293.643, -8.757
1810, 3.462, 296.279, -8.849
1815, 3.479, 298.740, -8.796
1820, 3.497, 301.465, -8.940
1825, 3.514, 303.926, -8.873
1830, 3.531, 306.650, -9.002
1835, 3.548, 309.375, -9.104
1840, 3.565, 312.012, -9.125
1845, 3.583, 314.824, -9.263
1850, 3.600, 317.900, -9.560
1855, 3.617, 320.625, -9.550
1860, 3.634, 323.613, -9.726
1865, 3.652, 326.514, -9.809
1870, 3.669, 329.590, -9.995
1875, 3.686, 332.754, -10.207
1880, 3.704, 335.918, -10.375
1885, 3.721, 339.082, -10.513
1890, 3.739, 342.422, -10.740
1895, 3.756, 345.762, -10.924
1900, 3.774, 349.102, -11.073
1905, 3.791, 352.354, -11.130
1910, 3.809, 355.869, -11.356
1915, 3.826, 359.473, -11.605
1920, 3.844, 3.076, -11.800
1925, 3.862, 6.504, -11.835
1930, 3.879, 9.932, -11.861
1935, 3.897, 13.623, -12.071
1940, 3.914, 17.227, -12.169
1945, 3.932, 20.830, -12.252
1950, 3.950, 24.258, -12.200
1955, 3.968, 27.949, -12.337
1960, 3.985, 31.465, -12.325
1965, 4.003, 35.068, -12.378
1970, 4.021, 38.584, -12.354
1975, 4.039, 42.100, -12.343
1980, 4.056, 45.703, -12.392
1985, 4.074, 49.043, -12.246
1990, 4.092, 52.471, -12.192
1995, 4.110, 55.811, -12.084
2000, 4.128, 59.238, -12.063
2005, 4.146, 62.490, -11.920
2010, 4.164, 65.918, -11.932
2015, 4.182, 68.906, -11.632
2020, 4.200, 72.158, -11.578
2025, 4.218, 75.498, -11.593
2030, 4.236, 78.574, -11.423
2035, 4.254, 81.738, -11.351
2040, 4.272, 84.814, -11.228
2045, 4.290, 87.891, -11.133
2050, 4.308, 90.967, -11.054
2055, 4.326, 93.955, -10.929
2060, 4.344, 97.119, -10.954
2065, 4.362, 100.195, -10.913
2070, 4.380, 103.184, -10.818
2075, 4.399, 106.348, -10.864
2080, 4.417, 109.424, -10.840
2085, 4.435, 112.676, -10.941
2090, 4.453, 115.928, -11.027
2095, 4.471, 119.004, -10.968
2100, 4.490, 122.432, -11.169
2105, 4.508, 125.684, -11.207
2110, 4.526, 129.111, -11.360
2115, 4.544, 132.539, -11.481
2120, 4.563, 136.055, -11.639
2125, 4.581, 139.658, -11.830
2130, 4.599, 143.525, -12.165
2135, 4.618, 147.305, -12.370
2140, 4.636, 151.172, -12.599
2145, 4.654, 155.127, -12.840
2150, 4.673, 159.258, -13.154
2155, 4.691, 163.389, -13.411
2160, 4.710, 167.607, -13.680
2165, 4.728, 171.914, -13.949
2170, 4.746, 176.309, -14.231
2175, 4.765, 180.879, -14.575
2180, 4.783, 185.361, -14.792
2185, 4.802, 190.020, -15.086
2190, 4.820, 194.766, -15.384
2195, 4.839, 199.424, -15.563
2200, 4.857, 204.170, -15.764
2205, 4.876, 209.004, -15.986
2210, 4.894, 213.750, -16.105
2215, 4.913, 218.408, -16.138
2220, 4.931, 223.154, -16.224
2225, 4.950, 227.725, -16.176
2230, 4.968, 232.559, -16.313
2235, 4.987, 237.129, -16.243
2240, 5.006, 241.699, -16.186
2245, 5.024, 246.270, -16.142
2250, 5.043, 250.576, -15.923
2255, 5.061, 254.971, -15.810
2260, 5.080, 259.365, -15.716
2265, 5.099, 263.584, -15.518
2270, 5.117, 267.891, -15.424
2275, 5.136, 272.109, -15.288
2280, 5.155, 276.592, -15.361
2285, 5.173, 280.723, -15.172
2290, 5.192, 285.029, -15.145
2295, 5.211, 289.424, -15.187
2300, 5.229, 293.730, -15.158
2305, 5.248, 298.301, -15.317
2310, 5.267, 302.871, -15.448
2315, 5.285, 307.354, -15.489
2320, 5.304, 312.188, -15.760
2325, 5.323, 317.109, -16.047
2330, 5.342, 322.383, -16.519
2335, 5.360, 327.305, -16.657
2340, 5.379, 332.842, -17.198
2345, 5.398, 338.291, -17.569
2350, 5.417, 343.828, -17.919
2355, 5.435, 349.805, -18.511
2360, 5.454, 355.781, -18.977
2365, 5.473, 1.582, -19.240
2370, 5.492, 7.734, -19.690
2375, 5.510, 13.799, -19.987
2380, 5.529, 19.688, -20.102
2385, 5.548, 26.016, -20.493
2390, 5.567, 31.729, -20.397
2395, 5.586, 37.969, -20.672
2400, 5.604, 43.857, -20.652
2405, 5.623, 49.570, -20.515
2410, 5.642, 55.371, -20.460
2415, 5.661, 60.908, -20.238
2420, 5.680, 66.445, -20.060
2425, 5.699, 71.631, -19.669
2430, 5.717, 76.904, -19.420
2435, 5.736, 81.914, -19.035
2440, 5.755, 87.100, -18.851
2445, 5.774, 92.021, -18.517
2450, 5.793, 97.119, -18.376
2455, 5.812, 101.777, -17.951
2460, 5.830, 106.875, -17.926
2465, 5.849, 111.885, -17.835
2470, 5.868, 116.719, -17.650
2475, 5.887, 122.080, -17.863
2480, 5.906, 127.002, -17.730
2485, 5.925, 132.188, -17.802
2490, 5.943, 137.549, -17.984
2495, 5.962, 142.998, -18.190
2500, 5.981, 148.623, -18.483
2505, 6.000, 154.512, -18.903
2510, 6.019, 160.225, -19.116
2515, 6.038, 166.377, -19.587
2520, 6.057, 172.441, -19.907
2525, 6.075, 178.682, -20.274
2530, 6.094, 184.922, -20.590
2535, 6.113, 191.162, -20.829
2540, 6.132, 197.578, -21.146
2545, 6.151, 203.906, -21.334
2550, 6.170, 210.146, -21.430
2555, 6.189, 216.211, -21.378
2560, 6.207, 222.539, -21.528
2565, 6.226, 228.428, -21.335
2570, 6.245, 234.229, -21.120
2575, 6.264, 239.854, -20.822
2580, 6.283, 245.479, -20.589
2585, 6.302, 250.840, -20.215
2590, 6.320, 256.201, -19.917
2595, 6.339, 261.475, -19.616
2600, 6.358, 266.572, -19.256
2605, 6.377, 271.582, -18.903
2610, 6.396, 276.680, -18.687
2615, 6.414, 281.865, -18.567
2620, 6.433, 286.787, -18.291
2625, 6.452, 292.061, -18.318
2630, 6.471, 297.334, -18.338
2635, 6.490, 302.520, -18.294
2640, 6.508, 307.969, -18.440
2645, 6.527, 313.682, -18.741
2650, 6.546, 319.482, -19.041
2655, 6.565, 325.283, -19.286
2660, 6.583, 331.348, -19.667
2665, 6.602, 337.588, -20.091
2670, 6.621, 343.916, -20.495
2675, 6.640, 350.596, -21.062
2680, 6.658, 357.363, -21.575
2685, 6.677, 4.043, -21.922
2690, 6.696, 10.898, -22.329
2695, 6.715, 18.193, -22.962
2700, 6.733, 24.961, -23.090
2705, 6.752, 31.729, -23.204
2710, 6.771, 38.320, -23.151
2715, 6.789, 45.176, -23.328
2720, 6.808, 51.504, -23.079
2725, 6.827, 57.920, -22.945
2730, 6.845, 63.896, -22.530
2735, 6.864, 69.873, -22.199
2740, 6.883, 75.674, -21.809
2745, 6.901, 81.211, -21.320
2750, 6.920, 86.836, -20.984
2755, 6.939, 92.549, -20.778
2760, 6.957, 97.734, -20.244
2765, 6.976, 102.832, -19.753
2770, 6.994, 108.281, -19.608
2775, 7.013, 113.467, -19.310
2780, 7.032, 119.004, -19.319
2785, 7.050, 124.453, -19.258
2790, 7.069, 130.078, -19.337
2795, 7.087, 135.615, -19.335
2800, 7.106, 141.504, -19.584
2805, 7.124, 147.568, -19.901
2810, 7.143, 153.633, -20.159
2815, 7.161, 159.873, -20.483
2820, 7.180, 166.201, -20.806
2825, 7.198, 172.793, -21.249
2830, 7.217, 179.297, -21.547
2835, 7.235, 185.889, -21.838
2840, 7.254, 192.568, -22.141
2845, 7.272, 199.512, -22.553
2850, 7.291, 206.104, -22.650
2855, 7.309, 212.871, -22.838
2860, 7.327, 219.639, -23.003
2865, 7.346, 225.791, -22.699
2870, 7.364, 232.119, -22.576
2875, 7.382, 238.271, -22.370
2880, 7.401, 244.512, -22.252
2885, 7.419, 250.225, -21.791
2890, 7.437, 256.025, -21.487
2895, 7.456, 261.475, -20.984
2900, 7.474, 267.188, -20.790
2905, 7.492, 272.461, -20.309
2910, 7.510, 278.262, -20.302
2915, 7.529, 283.535, -19.925
2920, 7.547, 288.809, -19.628
2925, 7.565, 294.434, -19.626
2930, 7.583, 299.883, -19.511
2935, 7.601, 305.947, -19.842
2940, 7.620, 311.660, -19.866
2945, 7.638, 317.900, -20.253
2950, 7.656, 323.965, -20.434
2955, 7.674, 330.469, -20.890
2960, 7.692, 337.061, -21.317
2965, 7.710, 343.828, -21.785
2970, 7.728, 350.684, -22.213
2975, 7.746, 357.891, -22.807
2980, 7.764, 5.273, -23.399
2985, 7.782, 12.480, -23.749
2990, 7.800, 19.951, -24.222
2995, 7.818, 26.982, -24.283
3000, 7.836, 34.365, -24.587
3005, 7.854, 41.221, -24.461
3010, 7.872, 48.340, -24.539
3015, 7.890, 54.932, -24.233
3020, 7.908, 61.523, -23.988
3025, 7.926, 67.939, -23.674
3030, 7.944, 74.092, -23.237
3035, 7.961, 80.332, -22.947
3040, 7.979, 86.045, -22.346
3045, 7.997, 92.373, -22.300
3050, 8.015, 97.734, -21.585
3055, 8.033, 103.799, -21.504
3060, 8.050, 109.336, -21.070
3065, 8.068, 115.225, -20.968
3070, 8.086, 120.938, -20.765
3075, 8.103, 127.090, -20.898
3080, 8.121, 133.066, -20.895
3085, 8.139, 139.395, -21.147
3090, 8.156, 146.074, -21.584
3095, 8.174, 152.666, -21.870
3100, 8.191, 159.346, -22.159
3105, 8.209, 166.377, -22.641
3110, 8.226, 173.584, -23.146
3115, 8.244, 180.615, -23.428
3120, 8.261, 188.262, -24.081
3125, 8.279, 195.645, -24.425
3130, 8.296, 203.027, -24.699
3135, 8.314, 210.146, -24.731
3140, 8.331, 217.617, -25.001
3145, 8.348, 224.561, -24.855
3150, 8.366, 231.416, -24.666
3155, 8.383, 238.359, -24.588
3160, 8.400, 244.688, -24.088
3165, 8.418, 251.191, -23.804
3170, 8.435, 257.256, -23.291
3175, 8.452, 263.672, -23.114
3180, 8.469, 269.561, -22.603
3185, 8.486, 275.713, -22.379
3190, 8.503, 281.602, -22.016
3195, 8.521, 287.666, -21.849
3200, 8.538, 293.818, -21.778
3205, 8.555, 300.146, -21.837
3210, 8.572, 306.562, -21.955
3215, 8.589, 313.066, -22.097
3220, 8.606, 319.922, -22.478
3225, 8.623, 327.041, -22.939
3230, 8.640, 334.248, -23.399
3235, 8.657, 341.807, -23.984
3240, 8.674, 349.629, -24.654
3245, 8.690, 357.627, -25.322
3250, 8.707, 5.713, -25.902
3255, 8.724, 14.238, -26.685
3260, 8.741, 22.588, -27.170
3265, 8.758, 30.762, -27.453
3270, 8.774, 38.848, -27.612
3275, 8.791, 47.021, -27.796
3280, 8.808, 54.756, -27.634
3285, 8.824, 62.051, -27.207
3290, 8.841, 69.170, -26.735
3295, 8.858, 76.377, -26.425
3300, 8.874, 83.057, -25.805
3305, 8.891, 89.912, -25.435
3310, 8.907, 96.328, -24.834
3315, 8.924, 103.096, -24.594
3320, 8.940, 109.512, -24.156
3325, 8.956, 116.367, -24.109
3330, 8.973, 123.047, -23.957
3335, 8.989, 129.727, -23.836
3340, 9.006, 136.934, -24.096
3345, 9.022, 144.053, -24.254
3350, 9.038, 151.611, -24.683
3355, 9.054, 159.170, -25.024
3360, 9.071, 167.168, -25.600
3365, 9.087, 175.166, -26.075
3370, 9.103, 183.516, -26.690
3375, 9.119, 191.689, -27.062
3380, 9.135, 200.479, -27.785
3385, 9.151, 208.828, -28.064
3390, 9.167, 217.090, -28.220
3395, 9.183, 225.088, -28.161
3400, 9.199, 232.734, -27.862
3405, 9.215, 240.557, -27.761
3410, 9.231, 247.852, -27.294
3415, 9.247, 255.059, -26.886
3420, 9.263, 262.002, -26.360
3425, 9.278, 269.121, -26.049
3430, 9.294, 275.889, -25.575
3435, 9.310, 282.656, -25.185
3440, 9.326, 289.688, -25.059
3445, 9.341, 296.543, -24.833
3450, 9.357, 303.926, -25.013
3455, 9.373, 311.221, -25.123
3460, 9.388, 318.691, -25.319
3465, 9.404, 326.689, -25.837
3470, 9.419, 334.863, -26.379
3475, 9.435, 343.389, -27.060
3480, 9.450, 352.441, -27.969
3485, 9.466, 1.230, -28.515
3490, 9.481, 10.459, -29.254
3495, 9.496, 19.863, -29.976
3500, 9.512, 28.652, -30.120
3505, 9.527, 37.705, -30.415
3510, 9.542, 46.670, -30.598
3515, 9.557, 55.107, -30.366
3520, 9.572, 63.281, -30.007
3525, 9.588, 71.191, -29.530
3530, 9.603, 78.838, -28.963
3535, 9.618, 86.221, -28.332
3540, 9.633, 93.516, -27.757
3545, 9.648, 100.898, -27.365
3550, 9.663, 108.193, -26.985
3555, 9.678, 115.312, -26.558
3560, 9.692, 122.695, -26.402
3565, 9.707, 130.166, -26.345
3570, 9.722, 137.812, -26.410
3575, 9.737, 145.723, -26.648
3580, 9.752, 153.984, -27.096
3585, 9.766, 162.422, -27.574
3590, 9.781, 171.211, -28.194
3595, 9.796, 180.352, -28.944
3600, 9.810, 189.404, -29.481
3605, 9.825, 198.545, -29.961
3610, 9.839, 207.422, -30.170
3615, 9.854, 216.387, -30.402
3620, 9.868, 224.912, -30.270
3625, 9.882, 233.350, -30.116
3630, 9.897, 241.436, -29.726
3635, 9.911, 249.434, -29.379
3640, 9.925, 256.992, -28.790
3645, 9.940, 264.463, -28.247
3650, 9.954, 271.846, -27.751
3655, 9.968, 279.141, -27.302
3660, 9.982, 286.348, -26.870
3665, 9.996, 293.730, -26.651
3670, 10.010, 301.113, -26.486
3675, 10.024, 308.760, -26.527
3680, 10.038, 317.021, -26.992
3685, 10.052, 324.932, -27.121
3690, 10.066, 333.545, -27.708
3695, 10.080, 342.334, -28.313
3700, 10.094, 351.914, -29.338
3705, 10.107, 1.230, -29.981
3710, 10.121, 10.986, -30.799
3715, 10.135, 20.742, -31.451
3720, 10.148, 30.234, -31.794
3725, 10.162, 39.814, -32.120
3730, 10.176, 48.867, -32.020
3735, 10.189, 57.832, -31.882
3740, 10.203, 66.182, -31.335
3745, 10.216, 74.443, -30.834
3750, 10.229, 82.178, -30.075
3755, 10.243, 89.912, -29.464
3760, 10.256, 97.383, -28.772
3765, 10.269, 104.941, -28.312
3770, 10.283, 112.764, -28.104
3775, 10.296, 120.059, -27.585
3780, 10.309, 127.705, -27.399
3785, 10.322, 135.615, -27.461
3790, 10.335, 143.789, -27.671
3795, 10.348, 152.051, -27.902
3800, 10.361, 161.016, -28.592
3805, 10.374, 169.629, -28.889
3810, 10.387, 178.857, -29.557
3815, 10.400, 187.998, -30.031
3820, 10.412, 197.490, -30.641
3825, 10.425, 206.543, -30.848
3830, 10.438, 215.947, -31.252
3835, 10.451, 225.000, -31.322
3840, 10.463, 233.262, -30.827
3845, 10.476, 241.875, -30.677
3850, 10.488, 249.873, -30.130
3855, 10.501, 257.871, -29.691
3860, 10.513, 265.078, -28.783
3865, 10.526, 272.725, -28.371
3870, 10.538, 280.107, -27.853
3875, 10.550, 287.490, -27.442
3880, 10.563, 295.049, -27.233
3885, 10.575, 302.783, -27.185
3890, 10.587, 310.869, -27.399
3895, 10.599, 318.867, -27.504
3900, 10.611, 327.744, -28.203
3905, 10.623, 336.533, -28.700
3910, 10.635, 346.025, -29.589
3915, 10.647, 355.166, -30.051
3920, 10.659, 5.098, -30.989
3925, 10.671, 14.678, -31.487
