Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
580, 0.387, 237.656, 0.014
585, 0.394, 237.656, 0.011
590, 0.401, 237.656, 0.009
595, 0.408, 237.656, 0.007
600, 0.414, 237.656, 0.006
605, 0.421, 237.656, 0.005
610, 0.428, 237.656, 0.004
615, 0.435, 237.656, 0.003
620, 0.442, 237.656, 0.002
625, 0.450, 237.656, 0.002
630, 0.457, 237.568, 0.063
635, 0.464, 237.656, -0.011
640, 0.471, 237.656, -0.009
645, 0.479, 237.656, -0.007
650, 0.486, 237.656, -0.006
655, 0.493, 237.568, 0.057
660, 0.501, 237.656, -0.016
665, 0.509, 237.656, -0.013
670, 0.516, 237.656, -0.010
675, 0.524, 237.656, -0.008
680, 0.532, 237.744, -0.068
685, 0.539, 237.656, 0.007
690, 0.547, 237.568, 0.067
695, 0.555, 237.656, -0.008
700, 0.563, 237.656, -0.006
705, 0.571, 237.568, 0.056
710, 0.579, 237.568, 0.045
715, 0.587, 237.656, -0.025
720, 0.595, 237.656, -0.020
725, 0.604, 237.656, -0.016
730, 0.612, 237.656, -0.013
735, 0.620, 237.656, -0.010
740, 0.629, 237.744, -0.070
745, 0.637, 237.656, 0.006
750, 0.645, 237.656, 0.005
755, 0.654, 237.656, 0.004
760, 0.663, 237.656, 0.003
765, 0.671, 237.656, 0.002
770, 0.680, 237.656, 0.002
775, 0.689, 237.656, 0.001
780, 0.697, 237.656, 0.001
785, 0.706, 237.656, 0.001
790, 0.715, 237.656, 0.001
795, 0.724, 237.656, 0.001
800, 0.733, 237.656, 0.000
805, 0.742, 237.656, 0.000
810, 0.751, 237.568, 0.062
815, 0.760, 237.656, -0.012
820, 0.770, 237.656, -0.010
825, 0.779, 237.744, -0.069
830, 0.788, 237.744, -0.055
835, 0.798, 237.656, 0.017
840, 0.807, 237.656, 0.014
845, 0.816, 237.656, 0.011
850, 0.826, 237.656, 0.009
855, 0.836, 237.744, -0.054
860, 0.845, 237.656, 0.018
865, 0.855, 237.656, 0.014
870, 0.865, 237.656, 0.011
875, 0.874, 237.656, 0.009
880, 0.884, 237.656, 0.007
885, 0.894, 237.656, 0.006
890, 0.904, 237.656, 0.005
895, 0.914, 237.656, 0.004
900, 0.924, 237.744, -0.058
905, 0.934, 237.656, 0.015
910, 0.944, 237.656, 0.012
915, 0.954, 237.656, 0.009
920, 0.965, 237.656, 0.008
925, 0.975, 237.744, -0.055
930, 0.985, 237.656, 0.017
935, 0.996, 237.656, 0.014
940, 1.006, 237.656, 0.011
945, 1.016, 237.656, 0.009
950, 1.027, 237.568, 0.068
955, 1.038, 237.656, -0.007
960, 1.048, 237.656, -0.005
965, 1.059, 237.656, -0.004
970, 1.070, 237.656, -0.003
975, 1.080, 237.656, -0.003
980, 1.091, 237.656, -0.002
985, 1.102, 237.656, -0.002
990, 1.113, 237.568, 0.060
995, 1.124, 237.656, -0.013
1000, 1.135, 237.656, -0.011
1005, 1.146, 237.744, -0.070
1010, 1.157, 237.656, 0.005
1015, 1.168, 237.656, 0.004
1020, 1.179, 237.832, -0.119
1025, 1.191, 237.920, -0.157
1030, 1.202, 238.096, -0.248
1035, 1.213, 238.359, -0.383
1040, 1.225, 238.535, -0.429
1045, 1.236, 238.887, -0.589
1050, 1.248, 239.062, -0.594
1055, 1.259, 239.414, -0.720
1060, 1.271, 239.678, -0.761
1065, 1.282, 239.941, -0.793
1070, 1.294, 240.381, -0.941
1075, 1.306, 240.645, -0.937
1080, 1.317, 240.996, -0.995
1085, 1.329, 241.348, -1.042
1090, 1.341, 241.875, -1.202
1095, 1.353, 242.314, -1.269
1100, 1.365, 242.754, -1.322
1105, 1.377, 243.105, -1.303
1110, 1.389, 243.545, -1.349
1115, 1.401, 243.984, -1.386
1120, 1.413, 244.512, -1.477
1125, 1.425, 244.863, -1.428
1130, 1.438, 245.479, -1.572
1135, 1.450, 246.006, -1.626
1140, 1.462, 246.533, -1.669
1145, 1.474, 247.061, -1.703
1150, 1.487, 247.500, -1.669
1155, 1.499, 248.115, -1.766
1160, 1.512, 248.730, -1.842
1165, 1.524, 249.258, -1.842
1170, 1.537, 249.785, -1.842
1175, 1.550, 250.312, -1.842
1180, 1.562, 250.840, -1.840
1185, 1.575, 251.455, -1.903
1190, 1.588, 252.070, -1.951
1195, 1.600, 252.773, -2.054
1200, 1.613, 253.389, -2.072
1205, 1.626, 253.916, -2.027
1210, 1.639, 254.619, -2.111
1215, 1.652, 255.322, -2.180
1220, 1.665, 255.762, -2.051
1225, 1.678, 256.553, -2.194
1230, 1.691, 257.168, -2.185
1235, 1.704, 257.783, -2.177
1240, 1.718, 258.486, -2.233
1245, 1.731, 259.277, -2.339
1250, 1.744, 259.980, -2.363
1255, 1.757, 260.596, -2.320
1260, 1.771, 261.299, -2.347
1265, 1.784, 262.002, -2.368
1270, 1.798, 262.705, -2.386
1275, 1.811, 263.408, -2.400
1280, 1.825, 264.199, -2.472
1285, 1.838, 265.078, -2.592
1290, 1.852, 265.781, -2.565
1295, 1.865, 266.484, -2.543
1300, 1.879, 267.275, -2.587
1305, 1.893, 268.066, -2.622
1310, 1.906, 268.857, -2.650
1315, 1.920, 269.561, -2.611
1320, 1.934, 270.527, -2.764
1325, 1.948, 271.406, -2.825
1330, 1.962, 272.197, -2.813
1335, 1.976, 273.076, -2.864
1340, 1.990, 273.955, -2.905
1345, 2.004, 274.922, -2.999
1350, 2.018, 275.801, -3.013
1355, 2.032, 276.680, -3.025
1360, 2.046, 277.646, -3.095
1365, 2.060, 278.613, -3.151
1370, 2.075, 279.668, -3.258
1375, 2.089, 280.459, -3.158
1380, 2.103, 281.514, -3.264
1385, 2.118, 282.568, -3.347
1390, 2.132, 283.623, -3.416
1395, 2.146, 284.590, -3.408
1400, 2.161, 285.645, -3.462
1405, 2.175, 286.699, -3.506
1410, 2.190, 287.754, -3.542
1415, 2.205, 288.896, -3.632
1420, 2.219, 289.951, -3.642
1425, 2.234, 291.094, -3.712
1430, 2.249, 292.148, -3.704
1435, 2.263, 293.291, -3.764
1440, 2.278, 294.521, -3.871
1445, 2.293, 295.664, -3.894
1450, 2.308, 296.807, -3.913
1455, 2.323, 297.949, -3.928
1460, 2.337, 299.180, -4.002
1465, 2.352, 300.322, -4.001
1470, 2.367, 301.553, -4.060
1475, 2.382, 302.695, -4.046
1480, 2.397, 303.926, -4.096
1485, 2.413, 305.156, -4.137
1490, 2.428, 306.387, -4.168
1495, 2.443, 307.617, -4.194
1500, 2.458, 308.936, -4.276
1505, 2.473, 310.254, -4.342
1510, 2.489, 311.484, -4.333
1515, 2.504, 312.803, -4.387
1520, 2.519, 314.121, -4.430
1525, 2.535, 315.352, -4.404
1530, 2.550, 316.582, -4.383
1535, 2.565, 318.076, -4.549
1540, 2.581, 319.307, -4.499
1545, 2.596, 320.625, -4.520
1550, 2.612, 321.943, -4.538
1555, 2.627, 323.350, -4.610
1560, 2.643, 324.756, -4.672
1565, 2.659, 325.986, -4.596
1570, 2.674, 327.305, -4.599
1575, 2.690, 328.799, -4.721
1580, 2.706, 330.117, -4.699
1585, 2.722, 331.523, -4.741
1590, 2.737, 332.930, -4.776
1595, 2.753, 334.336, -4.802
1600, 2.769, 335.742, -4.824
1605, 2.785, 337.061, -4.780
1610, 2.801, 338.555, -4.868
1615, 2.817, 340.049, -4.936
1620, 2.833, 341.455, -4.934
1625, 2.849, 342.773, -4.867
1630, 2.865, 344.268, -4.938
1635, 2.881, 345.762, -4.994
1640, 2.897, 347.080, -4.915
1645, 2.913, 348.574, -4.975
1650, 2.930, 350.068, -5.025
1655, 2.946, 351.562, -5.064
1660, 2.962, 353.057, -5.093
1665, 2.978, 354.463, -5.058
1670, 2.995, 355.869, -5.029
1675, 3.011, 357.363, -5.067
1680, 3.027, 358.945, -5.157
1685, 3.044, 0.352, -5.109
1690, 3.060, 2.021, -5.254
1695, 3.076, 3.516, -5.246
1700, 3.093, 5.010, -5.241
1705, 3.109, 6.592, -5.298
1710, 3.126, 8.174, -5.343
1715, 3.143, 9.580, -5.257
1720, 3.159, 11.162, -5.311
1725, 3.176, 12.744, -5.352
1730, 3.192, 14.238, -5.326
1735, 3.209, 15.908, -5.426
1740, 3.226, 17.490, -5.444
1745, 3.243, 19.072, -5.462
1750, 3.259, 20.566, -5.411
1755, 3.276, 22.148, -5.437
1760, 3.293, 23.818, -5.512
1765, 3.310, 25.576, -5.642
1770, 3.327, 27.158, -5.617
1775, 3.343, 28.740, -5.597
1780, 3.360, 30.498, -5.708
1785, 3.377, 32.080, -5.670
1790, 3.394, 33.662, -5.641
1795, 3.411, 35.332, -5.680
1800, 3.428, 37.090, -5.772
1805, 3.445, 38.672, -5.727
1810, 3.462, 40.430, -5.809
1815, 3.479, 42.100, -5.814
1820, 3.497, 43.945, -5.941
1825, 3.514, 45.527, -5.858
1830, 3.531, 47.373, -5.976
1835, 3.548, 49.131, -6.008
1840, 3.565, 50.977, -6.096
1845, 3.583, 52.734, -6.105
1850, 3.600, 54.580, -6.172
1855, 3.617, 56.250, -6.104
1860, 3.634, 58.184, -6.234
1865, 3.652, 60.029, -6.276
1870, 3.669, 61.787, -6.249
1875, 3.686, 63.721, -6.350
1880, 3.704, 65.566, -6.369
1885, 3.721, 67.412, -6.384
1890, 3.739, 69.346, -6.458
1895, 3.756, 71.279, -6.518
1900, 3.774, 73.125, -6.503
1905, 3.791, 75.059, -6.552
1910, 3.809, 76.992, -6.593
1915, 3.826, 78.926, -6.626
1920, 3.844, 80.859, -6.651
1925, 3.862, 82.881, -6.729
1930, 3.879, 84.814, -6.736
1935, 3.897, 87.012, -6.922
1940, 3.914, 89.033, -6.950
1945, 3.932, 91.055, -6.970
1950, 3.950, 93.076, -6.992
1955, 3.968, 95.098, -7.001
1960, 3.985, 97.119, -7.014
1965, 4.003, 99.316, -7.150
1970, 4.021, 101.338, -7.128
1975, 4.039, 103.447, -7.177
1980, 4.056, 105.557, -7.216
1985, 4.074, 107.754, -7.309
1990, 4.092, 109.863, -7.326
1995, 4.110, 111.973, -7.333
2000, 4.128, 114.170, -7.402
2005, 4.146, 116.367, -7.455
2010, 4.164, 118.564, -7.498
2015, 4.182, 120.762, -7.533
2020, 4.200, 122.871, -7.500
2025, 4.218, 125.068, -7.535
2030, 4.236, 127.354, -7.626
2035, 4.254, 129.551, -7.632
2040, 4.272, 131.748, -7.643
2045, 4.290, 134.033, -7.710
2050, 4.308, 136.406, -7.825
2055, 4.326, 138.604, -7.795
2060, 4.344, 140.889, -7.831
2065, 4.362, 143.086, -7.800
2070, 4.380, 145.459, -7.897
2075, 4.399, 147.656, -7.853
2080, 4.417, 149.941, -7.879
2085, 4.435, 152.314, -7.960
2090, 4.453, 154.600, -7.964
2095, 4.471, 156.709, -7.846
2100, 4.490, 159.082, -7.935
2105, 4.508, 161.367, -7.942
2110, 4.526, 163.740, -8.012
2115, 4.544, 165.938, -7.944
2120, 4.563, 168.398, -8.069
2125, 4.581, 170.684, -8.057
2130, 4.599, 173.057, -8.099
2135, 4.618, 175.430, -8.140
2140, 4.636, 177.715, -8.104
2145, 4.654, 179.912, -8.021
2150, 4.673, 182.373, -8.137
2155, 4.691, 184.746, -8.165
2160, 4.710, 187.119, -8.192
2165, 4.728, 189.404, -8.152
2170, 4.746, 191.777, -8.172
2175, 4.765, 194.238, -8.262
2180, 4.783, 196.523, -8.206
2185, 4.802, 199.072, -8.344
2190, 4.820, 201.357, -8.272
2195, 4.839, 203.818, -8.336
2200, 4.857, 206.191, -8.327
2205, 4.876, 208.652, -8.381
2210, 4.894, 211.025, -8.361
2215, 4.913, 213.574, -8.471
2220, 4.931, 215.947, -8.434
2225, 4.950, 218.584, -8.591
2230, 4.968, 220.957, -8.528
2235, 4.987, 223.418, -8.541
2240, 5.006, 226.055, -8.676
2245, 5.024, 228.516, -8.659
2250, 5.043, 231.152, -8.767
2255, 5.061, 233.701, -8.795
2260, 5.080, 236.338, -8.878
2265, 5.099, 238.887, -8.883
2270, 5.117, 241.523, -8.949
2275, 5.136, 244.160, -8.999
2280, 5.155, 246.797, -9.040
2285, 5.173, 249.609, -9.197
2290, 5.192, 252.246, -9.199
2295, 5.211, 254.971, -9.262
2300, 5.229, 257.695, -9.313
2305, 5.248, 260.508, -9.415
2310, 5.267, 263.232, -9.435
2315, 5.285, 266.133, -9.573
2320, 5.304, 268.857, -9.563
2325, 5.323, 271.758, -9.674
2330, 5.342, 274.482, -9.645
2335, 5.360, 277.559, -9.863
2340, 5.379, 280.371, -9.856
2345, 5.398, 283.359, -9.971
2350, 5.417, 286.260, -9.999
2355, 5.435, 289.248, -10.087
2360, 5.454, 292.148, -10.097
2365, 5.473, 295.049, -10.105
2370, 5.492, 298.125, -10.234
2375, 5.510, 301.113, -10.274
2380, 5.529, 304.102, -10.308
2385, 5.548, 307.178, -10.393
2390, 5.567, 310.254, -10.465
2395, 5.586, 313.242, -10.459
2400, 5.604, 316.406, -10.577
2405, 5.623, 319.395, -10.549
2410, 5.642, 322.471, -10.587
2415, 5.661, 325.635, -10.681
2420, 5.680, 328.711, -10.693
2425, 5.699, 331.699, -10.640
2430, 5.717, 334.863, -10.725
2435, 5.736, 337.852, -10.665
2440, 5.755, 341.016, -10.744
2445, 5.774, 344.004, -10.681
2450, 5.793, 347.080, -10.693
2455, 5.812, 350.068, -10.643
2460, 5.830, 353.232, -10.725
2465, 5.849, 356.221, -10.665
2470, 5.868, 359.297, -10.680
2475, 5.887, 2.285, -10.636
2480, 5.906, 5.273, -10.588
2485, 5.925, 8.262, -10.563
2490, 5.943, 11.338, -10.596
2495, 5.962, 14.414, -10.632
2500, 5.981, 17.402, -10.586
2505, 6.000, 20.303, -10.499
2510, 6.019, 23.291, -10.484
2515, 6.038, 26.455, -10.596
2520, 6.057, 29.443, -10.567
2525, 6.075, 32.520, -10.603
2530, 6.094, 35.684, -10.693
2535, 6.113, 38.584, -10.580
2540, 6.132, 41.748, -10.669
2545, 6.151, 44.912, -10.752
2550, 6.170, 48.076, -10.811
2555, 6.189, 51.240, -10.860
2560, 6.207, 54.492, -10.958
2565, 6.226, 57.568, -10.917
2570, 6.245, 60.996, -11.126
2575, 6.264, 64.248, -11.172
2580, 6.283, 67.412, -11.148
2585, 6.302, 70.840, -11.313
2590, 6.320, 74.180, -11.386
2595, 6.339, 77.344, -11.314
2600, 6.358, 80.859, -11.510
2605, 6.377, 84.199, -11.541
2610, 6.396, 87.627, -11.627
2615, 6.414, 91.143, -11.756
2620, 6.433, 94.482, -11.737
2625, 6.452, 97.910, -11.787
2630, 6.471, 101.250, -11.758
2635, 6.490, 104.854, -11.925
2640, 6.508, 108.281, -11.939
2645, 6.527, 111.797, -12.004
2650, 6.546, 115.225, -11.997
2655, 6.565, 118.740, -12.055
2660, 6.583, 122.256, -12.099
2665, 6.602, 125.859, -12.193
2670, 6.621, 129.199, -12.091
2675, 6.640, 132.979, -12.310
2680, 6.658, 136.318, -12.182
2685, 6.677, 139.922, -12.262
2690, 6.696, 143.438, -12.266
2695, 6.715, 147.041, -12.327
2700, 6.733, 150.469, -12.258
2705, 6.752, 154.072, -12.321
2710, 6.771, 157.500, -12.254
2715, 6.789, 161.104, -12.321
2720, 6.808, 164.619, -12.311
2725, 6.827, 168.223, -12.363
2730, 6.845, 171.650, -12.287
2735, 6.864, 175.166, -12.288
2740, 6.883, 178.770, -12.346
2745, 6.901, 182.109, -12.211
2750, 6.920, 185.625, -12.224
2755, 6.939, 189.053, -12.172
2760, 6.957, 192.568, -12.194
2765, 6.976, 196.084, -12.210
2770, 6.994, 199.600, -12.223
2775, 7.013, 203.027, -12.174
2780, 7.032, 206.543, -12.194
2785, 7.050, 210.059, -12.210
2790, 7.069, 213.662, -12.287
2795, 7.087, 217.178, -12.285
2800, 7.106, 220.781, -12.345
2805, 7.124, 224.385, -12.393
2810, 7.143, 228.164, -12.552
2815, 7.161, 231.680, -12.499
2820, 7.180, 235.459, -12.639
2825, 7.198, 239.150, -12.689
2830, 7.217, 243.018, -12.851
2835, 7.235, 246.797, -12.923
2840, 7.254, 250.664, -13.040
2845, 7.272, 254.531, -13.130
2850, 7.291, 258.311, -13.146
2855, 7.309, 262.266, -13.278
2860, 7.327, 266.309, -13.441
2865, 7.346, 270.264, -13.520
2870, 7.364, 274.043, -13.459
2875, 7.382, 278.350, -13.774
2880, 7.401, 282.217, -13.720
2885, 7.419, 286.523, -13.983
2890, 7.437, 290.479, -13.949
2895, 7.456, 294.609, -14.037
2900, 7.474, 298.564, -13.996
2905, 7.492, 302.695, -14.084
2910, 7.510, 306.826, -14.154
2915, 7.529, 311.133, -14.333
2920, 7.547, 315.264, -14.351
2925, 7.565, 319.395, -14.367
2930, 7.583, 323.438, -14.317
2935, 7.601, 327.568, -14.335
2940, 7.620, 331.611, -14.293
2945, 7.638, 335.918, -14.446
2950, 7.656, 339.785, -14.258
2955, 7.674, 343.916, -14.294
2960, 7.692, 347.871, -14.195
2965, 7.710, 351.826, -14.118
2970, 7.728, 355.869, -14.118
2975, 7.746, 0.000, -14.181
2980, 7.764, 3.867, -14.048
2985, 7.782, 7.910, -14.061
2990, 7.800, 11.865, -14.011
2995, 7.818, 15.645, -13.850
3000, 7.836, 19.688, -13.903
3005, 7.854, 23.555, -13.818
3010, 7.872, 27.598, -13.881
3015, 7.890, 31.553, -13.868
3020, 7.908, 35.596, -13.920
3025, 7.926, 39.551, -13.900
3030, 7.944, 43.594, -13.939
3035, 7.961, 47.725, -14.043
3040, 7.979, 51.768, -14.054
3045, 7.997, 55.811, -14.068
3050, 8.015, 59.854, -14.077
3055, 8.033, 63.984, -14.148
3060, 8.050, 68.115, -14.201
3065, 8.068, 72.334, -14.309
3070, 8.086, 76.553, -14.393
3075, 8.103, 80.947, -14.587
3080, 8.121, 85.166, -14.618
3085, 8.139, 89.561, -14.762
3090, 8.156, 93.779, -14.751
3095, 8.174, 98.174, -14.878
3100, 8.191, 102.568, -14.968
3105, 8.209, 106.963, -15.045
3110, 8.226, 111.270, -15.045
3115, 8.244, 115.752, -15.167
3120, 8.261, 120.234, -15.265
3125, 8.279, 124.629, -15.281
3130, 8.296, 129.111, -15.354
3135, 8.314, 133.506, -15.353
3140, 8.331, 137.900, -15.351
3145, 8.348, 142.383, -15.411
3150, 8.366, 146.777, -15.399
3155, 8.383, 151.172, -15.389
3160, 8.400, 155.479, -15.320
3165, 8.418, 159.873, -15.322
3170, 8.435, 164.180, -15.268
3175, 8.452, 168.574, -15.283
3180, 8.469, 172.617, -15.052
3185, 8.486, 177.188, -15.233
3190, 8.503, 181.318, -15.068
3195, 8.521, 185.537, -15.004
3200, 8.538, 189.668, -14.889
3205, 8.555, 194.150, -15.043
3210, 8.572, 198.369, -14.982
3215, 8.589, 202.588, -14.925
3220, 8.606, 206.982, -15.017
3225, 8.623, 211.289, -15.016
3230, 8.640, 215.596, -15.023
3235, 8.657, 219.902, -15.022
3240, 8.674, 224.473, -15.219
3245, 8.690, 228.691, -15.116
3250, 8.707, 233.262, -15.285
3255, 8.724, 237.744, -15.362
3260, 8.741, 242.227, -15.418
3265, 8.758, 246.709, -15.469
3270, 8.774, 251.367, -15.627
3275, 8.791, 255.850, -15.626
3280, 8.808, 260.508, -15.761
3285, 8.824, 265.254, -15.924
3290, 8.841, 270.000, -16.053
3295, 8.858, 274.570, -16.037
3300, 8.874, 279.580, -16.326
3305, 8.891, 284.150, -16.256
3310, 8.907, 289.072, -16.442
3315, 8.924, 293.818, -16.469
3320, 8.940, 298.652, -16.553
3325, 8.956, 303.662, -16.739
3330, 8.973, 308.496, -16.770
3335, 8.989, 313.418, -16.851
3340, 9.006, 318.428, -16.983
3345, 9.022, 323.174, -16.900
3350, 9.038, 328.359, -17.144
3355, 9.054, 332.930, -16.906
3360, 9.071, 337.764, -16.896
3365, 9.087, 342.510, -16.837
3370, 9.103, 347.256, -16.784
3375, 9.119, 351.914, -16.681
3380, 9.135, 356.572, -16.598
3385, 9.151, 1.318, -16.592
3390, 9.167, 5.977, -16.528
3395, 9.183, 10.635, -16.478
3400, 9.199, 15.293, -16.428
3405, 9.215, 19.951, -16.402
3410, 9.231, 24.434, -16.250
3415, 9.247, 29.180, -16.321
3420, 9.263, 33.662, -16.179
3425, 9.278, 38.584, -16.386
3430, 9.294, 43.154, -16.299
3435, 9.310, 47.988, -16.416
3440, 9.326, 52.734, -16.450
3445, 9.341, 57.480, -16.474
3450, 9.357, 62.227, -16.495
3455, 9.373, 67.148, -16.635
3460, 9.388, 71.807, -16.552
3465, 9.404, 76.992, -16.873
3470, 9.419, 81.650, -16.752
3475, 9.435, 86.836, -17.023
3480, 9.450, 91.582, -16.933
3485, 9.466, 96.680, -17.106
3490, 9.481, 101.514, -17.062
3495, 9.496, 106.699, -17.275
3500, 9.512, 111.621, -17.255
3505, 9.527, 116.719, -17.365
3510, 9.542, 121.816, -17.455
3515, 9.557, 126.826, -17.461
3520, 9.572, 132.012, -17.594
3525, 9.588, 137.109, -17.634
3530, 9.603, 141.943, -17.483
3535, 9.618, 147.041, -17.547
3540, 9.633, 152.051, -17.541
3545, 9.648, 157.061, -17.533
3550, 9.663, 161.982, -17.460
3555, 9.678, 166.816, -17.346
3560, 9.692, 171.738, -17.317
3565, 9.707, 176.660, -17.287
3570, 9.722, 181.494, -17.209
3575, 9.737, 186.328, -17.140
3580, 9.752, 191.162, -17.090
3585, 9.766, 195.996, -17.045
3590, 9.781, 200.654, -16.894
3595, 9.796, 205.752, -17.075
3600, 9.810, 210.498, -16.974
3605, 9.825, 215.508, -17.076
3610, 9.839, 220.518, -17.162
3615, 9.854, 225.264, -17.046
3620, 9.868, 230.449, -17.256
3625, 9.882, 235.371, -17.243
3630, 9.897, 240.381, -17.295
3635, 9.911, 245.654, -17.519
3640, 9.925, 250.928, -17.702
3645, 9.940, 255.850, -17.589
3650, 9.954, 261.387, -17.949
3655, 9.968, 266.572, -17.979
3660, 9.982, 272.021, -18.192
3665, 9.996, 277.207, -18.174
3670, 10.010, 282.832, -18.471
3675, 10.024, 288.105, -18.460
3680, 10.038, 293.730, -18.692
3685, 10.052, 299.092, -18.699
3690, 10.066, 304.805, -18.954
3695, 10.080, 309.990, -18.784
3700, 10.094, 315.703, -19.015
3705, 10.107, 321.064, -18.957
3710, 10.121, 326.426, -18.913
3715, 10.135, 331.787, -18.872
3720, 10.148, 337.148, -18.845
3725, 10.162, 342.422, -18.759
3730, 10.176, 347.695, -18.692
3735, 10.189, 352.969, -18.635
3740, 10.203, 358.154, -18.534
3745, 10.216, 3.252, -18.384
3750, 10.229, 8.525, -18.393
3755, 10.243, 13.535, -18.217
3760, 10.256, 18.721, -18.193
3765, 10.269, 23.730, -18.054
3770, 10.283, 28.916, -18.063
3775, 10.296, 33.926, -17.951
3780, 10.309, 39.111, -17.986
3785, 10.322, 44.385, -18.069
3790, 10.335, 49.746, -18.200
3795, 10.348, 54.756, -18.051
3800, 10.361, 60.117, -18.195
3805, 10.374, 65.215, -18.108
3810, 10.387, 70.752, -18.354
3815, 10.400, 75.938, -18.313
3820, 10.412, 81.562, -18.577
3825, 10.425, 86.836, -18.544
3830, 10.438, 92.549, -18.823
3835, 10.451, 97.998, -18.872
3840, 10.463, 103.623, -19.024
3845, 10.476, 109.248, -19.149
3850, 10.488, 114.697, -19.126
3855, 10.501, 120.234, -19.169
3860, 10.513, 125.947, -19.321
3865, 10.526, 131.572, -19.389
3870, 10.538, 136.934, -19.257
3875, 10.550, 142.646, -19.395
3880, 10.563, 148.008, -19.262
3885, 10.575, 153.721, -19.400
3890, 10.587, 158.994, -19.201
3895, 10.599, 164.180, -18.986
3900, 10.611, 169.629, -18.995
3905, 10.623, 174.990, -18.944
3910, 10.635, 180.352, -18.896
3915, 10.647, 185.537, -18.737
3920, 10.659, 190.723, -18.612
3925, 10.671, 196.084, -18.637
