Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
695, 0.555, 330.205, -0.018
700, 0.563, 330.205, -0.014
705, 0.571, 330.205, -0.011
710, 0.579, 330.205, -0.009
715, 0.587, 330.205, -0.007
720, 0.595, 330.117, 0.056
725, 0.604, 330.205, -0.017
730, 0.612, 330.205, -0.014
735, 0.620, 330.117, 0.051
740, 0.629, 330.117, 0.040
745, 0.637, 330.205, -0.029
750, 0.645, 330.205, -0.023
755, 0.654, 330.117, 0.043
760, 0.663, 330.205, -0.027
765, 0.671, 330.205, -0.022
770, 0.680, 330.117, 0.044
775, 0.689, 330.205, -0.026
780, 0.697, 330.205, -0.021
785, 0.706, 330.205, -0.017
790, 0.715, 330.117, 0.048
795, 0.724, 330.205, -0.023
800, 0.733, 330.117, 0.043
805, 0.742, 330.205, -0.027
810, 0.751, 330.205, -0.022
815, 0.760, 330.205, -0.017
820, 0.770, 330.205, -0.014
825, 0.779, 330.117, 0.050
830, 0.788, 330.117, 0.040
835, 0.798, 330.029, 0.094
840, 0.807, 330.117, 0.014
845, 0.816, 330.117, 0.011
850, 0.826, 330.205, -0.053
855, 0.836, 330.117, 0.019
860, 0.845, 330.205, -0.046
865, 0.855, 330.205, -0.037
870, 0.865, 330.117, 0.032
875, 0.874, 330.205, -0.036
880, 0.884, 330.205, -0.029
885, 0.894, 330.117, 0.038
890, 0.904, 330.117, 0.031
895, 0.914, 330.293, -0.098
900, 0.924, 330.205, -0.017
905, 0.934, 330.205, -0.014
910, 0.944, 330.205, -0.011
915, 0.954, 330.293, -0.070
920, 0.965, 330.381, -0.117
925, 0.975, 330.469, -0.155
930, 0.985, 330.469, -0.124
935, 0.996, 330.469, -0.099
940, 1.006, 330.557, -0.141
945, 1.016, 330.732, -0.235
950, 1.027, 330.732, -0.188
955, 1.038, 330.820, -0.212
960, 1.048, 330.996, -0.292
965, 1.059, 331.172, -0.357
970, 1.070, 331.260, -0.347
975, 1.080, 331.436, -0.400
980, 1.091, 331.523, -0.381
985, 1.102, 331.787, -0.489
990, 1.113, 332.051, -0.576
995, 1.124, 332.227, -0.583
1000, 1.135, 332.402, -0.589
1005, 1.146, 332.754, -0.717
1010, 1.157, 332.930, -0.696
1015, 1.168, 333.281, -0.803
1020, 1.179, 333.457, -0.765
1025, 1.191, 333.721, -0.796
1030, 1.202, 333.984, -0.821
1035, 1.213, 334.336, -0.902
1040, 1.225, 334.600, -0.906
1045, 1.236, 334.951, -0.970
1050, 1.248, 335.303, -1.022
1055, 1.259, 335.566, -1.002
1060, 1.271, 335.830, -0.986
1065, 1.282, 336.182, -1.035
1070, 1.294, 336.533, -1.073
1075, 1.306, 336.885, -1.104
1080, 1.317, 337.236, -1.129
1085, 1.329, 337.676, -1.210
1090, 1.341, 338.027, -1.214
1095, 1.353, 338.379, -1.216
1100, 1.365, 338.906, -1.342
1105, 1.377, 339.170, -1.257
1110, 1.389, 339.609, -1.313
1115, 1.401, 340.049, -1.357
1120, 1.413, 340.400, -1.331
1125, 1.425, 340.928, -1.433
1130, 1.438, 341.367, -1.453
1135, 1.450, 341.719, -1.408
1140, 1.462, 342.158, -1.434
1145, 1.474, 342.598, -1.454
1150, 1.487, 342.949, -1.409
1155, 1.499, 343.477, -1.495
1160, 1.512, 343.916, -1.503
1165, 1.524, 344.443, -1.571
1170, 1.537, 344.883, -1.564
1175, 1.550, 345.410, -1.619
1180, 1.562, 345.850, -1.602
1185, 1.575, 346.377, -1.650
1190, 1.588, 346.816, -1.627
1195, 1.600, 347.344, -1.669
1200, 1.613, 347.959, -1.766
1205, 1.626, 348.398, -1.719
1210, 1.639, 349.014, -1.805
1215, 1.652, 349.541, -1.812
1220, 1.665, 349.980, -1.757
1225, 1.678, 350.596, -1.835
1230, 1.691, 351.211, -1.898
1235, 1.704, 351.738, -1.887
1240, 1.718, 352.354, -1.938
1245, 1.731, 352.793, -1.858
1250, 1.744, 353.496, -1.978
1255, 1.757, 354.023, -1.951
1260, 1.771, 354.727, -2.052
1265, 1.784, 355.254, -2.010
1270, 1.798, 355.869, -2.038
1275, 1.811, 356.572, -2.121
1280, 1.825, 357.188, -2.127
1285, 1.838, 357.891, -2.192
1290, 1.852, 358.594, -2.245
1295, 1.865, 359.121, -2.164
1300, 1.879, 359.912, -2.284
1305, 1.893, 0.615, -2.319
1310, 1.906, 1.318, -2.346
1315, 1.920, 2.021, -2.368
1320, 1.934, 2.812, -2.447
1325, 1.948, 3.428, -2.387
1330, 1.962, 4.219, -2.462
1335, 1.976, 4.922, -2.461
1340, 1.990, 5.713, -2.521
1345, 2.004, 6.504, -2.570
1350, 2.018, 7.295, -2.608
1355, 2.032, 8.174, -2.700
1360, 2.046, 8.965, -2.712
1365, 2.060, 9.668, -2.662
1370, 2.075, 10.547, -2.743
1375, 2.089, 11.426, -2.808
1380, 2.103, 12.305, -2.859
1385, 2.118, 13.008, -2.779
1390, 2.132, 13.887, -2.838
1395, 2.146, 14.854, -2.945
1400, 2.161, 15.645, -2.909
1405, 2.175, 16.523, -2.941
1410, 2.190, 17.402, -2.966
1415, 2.205, 18.369, -3.049
1420, 2.219, 19.248, -3.053
1425, 2.234, 20.127, -3.055
1430, 2.249, 21.182, -3.182
1435, 2.263, 21.973, -3.098
1440, 2.278, 22.852, -3.092
1445, 2.293, 23.818, -3.149
1450, 2.308, 24.873, -3.256
1455, 2.323, 25.752, -3.219
1460, 2.337, 26.807, -3.312
1465, 2.352, 27.686, -3.264
1470, 2.367, 28.740, -3.347
1475, 2.382, 29.619, -3.293
1480, 2.397, 30.674, -3.370
1485, 2.413, 31.641, -3.371
1490, 2.428, 32.607, -3.372
1495, 2.443, 33.574, -3.373
1500, 2.458, 34.629, -3.435
1505, 2.473, 35.684, -3.485
1510, 2.489, 36.738, -3.525
1515, 2.504, 37.793, -3.557
1520, 2.519, 38.848, -3.582
1525, 2.535, 39.902, -3.602
1530, 2.550, 41.045, -3.680
1535, 2.565, 42.012, -3.619
1540, 2.581, 43.154, -3.693
1545, 2.596, 44.297, -3.753
1550, 2.612, 45.439, -3.799
1555, 2.627, 46.494, -3.777
1560, 2.643, 47.725, -3.879
1565, 2.659, 48.779, -3.842
1570, 2.674, 49.922, -3.872
1575, 2.690, 51.152, -3.957
1580, 2.706, 52.295, -3.964
1585, 2.722, 53.438, -3.969
1590, 2.737, 54.668, -4.033
1595, 2.753, 55.811, -4.023
1600, 2.769, 57.041, -4.080
1605, 2.785, 58.271, -4.124
1610, 2.801, 59.502, -4.160
1615, 2.817, 60.820, -4.247
1620, 2.833, 61.963, -4.197
1625, 2.849, 63.193, -4.217
1630, 2.865, 64.600, -4.355
1635, 2.881, 65.830, -4.344
1640, 2.897, 67.148, -4.396
1645, 2.913, 68.555, -4.499
1650, 2.930, 69.785, -4.459
1655, 2.946, 71.191, -4.550
1660, 2.962, 72.510, -4.560
1665, 2.978, 73.828, -4.569
1670, 2.995, 75.234, -4.638
1675, 3.011, 76.641, -4.692
1680, 3.027, 78.047, -4.736
1685, 3.044, 79.453, -4.771
1690, 3.060, 80.859, -4.799
1695, 3.076, 82.266, -4.822
1700, 3.093, 83.760, -4.902
1705, 3.109, 85.078, -4.842
1710, 3.126, 86.748, -5.039
1715, 3.143, 88.242, -5.075
1720, 3.159, 89.648, -5.042
1725, 3.176, 91.143, -5.078
1730, 3.192, 92.725, -5.167
1735, 3.209, 94.307, -5.239
1740, 3.226, 95.801, -5.235
1745, 3.243, 97.383, -5.294
1750, 3.259, 98.965, -5.339
1755, 3.276, 100.635, -5.435
1760, 3.293, 102.129, -5.394
1765, 3.310, 103.799, -5.480
1770, 3.327, 105.381, -5.488
1775, 3.343, 106.963, -5.499
1780, 3.360, 108.633, -5.565
1785, 3.377, 110.127, -5.496
1790, 3.394, 111.797, -5.563
1795, 3.411, 113.555, -5.676
1800, 3.428, 115.225, -5.710
1805, 3.445, 116.895, -5.735
1810, 3.462, 118.564, -5.754
1815, 3.479, 120.234, -5.769
1820, 3.497, 121.992, -5.843
1825, 3.514, 123.662, -5.841
1830, 3.531, 125.508, -5.963
1835, 3.548, 127.266, -5.998
1840, 3.565, 129.023, -6.026
1845, 3.583, 130.693, -5.989
1850, 3.600, 132.539, -6.079
1855, 3.617, 134.385, -6.152
1860, 3.634, 136.143, -6.148
1865, 3.652, 137.988, -6.209
1870, 3.669, 139.834, -6.256
1875, 3.686, 141.592, -6.233
1880, 3.704, 143.438, -6.275
1885, 3.721, 145.283, -6.307
1890, 3.739, 147.041, -6.275
1895, 3.756, 148.975, -6.372
1900, 3.774, 150.732, -6.324
1905, 3.791, 152.754, -6.471
1910, 3.809, 154.512, -6.406
1915, 3.826, 156.533, -6.534
1920, 3.844, 158.291, -6.457
1925, 3.862, 160.225, -6.517
1930, 3.879, 162.158, -6.562
1935, 3.897, 163.916, -6.478
1940, 3.914, 165.850, -6.533
1945, 3.932, 167.695, -6.516
1950, 3.950, 169.717, -6.625
1955, 3.968, 171.650, -6.647
1960, 3.985, 173.584, -6.672
1965, 4.003, 175.430, -6.623
1970, 4.021, 177.363, -6.653
1975, 4.039, 179.385, -6.732
1980, 4.056, 181.406, -6.800
1985, 4.074, 183.340, -6.790
1990, 4.092, 185.361, -6.844
1995, 4.110, 187.295, -6.826
2000, 4.128, 189.404, -6.935
2005, 4.146, 191.250, -6.836
2010, 4.164, 193.271, -6.882
2015, 4.182, 195.205, -6.857
2020, 4.200, 197.227, -6.898
2025, 4.218, 199.248, -6.930
2030, 4.236, 201.270, -6.954
2035, 4.254, 203.379, -7.037
2040, 4.272, 205.400, -7.041
2045, 4.290, 207.510, -7.107
2050, 4.308, 209.443, -7.037
2055, 4.326, 211.553, -7.102
2060, 4.344, 213.750, -7.217
2065, 4.362, 215.771, -7.185
2070, 4.380, 218.057, -7.344
2075, 4.399, 220.078, -7.287
2080, 4.417, 222.275, -7.364
2085, 4.435, 224.385, -7.364
2090, 4.453, 226.670, -7.489
2095, 4.471, 228.867, -7.526
2100, 4.490, 231.064, -7.555
2105, 4.508, 233.262, -7.575
2110, 4.526, 235.459, -7.598
2115, 4.544, 237.832, -7.734
2120, 4.563, 240.117, -7.786
2125, 4.581, 242.490, -7.884
2130, 4.599, 244.775, -7.904
2135, 4.618, 247.148, -7.981
2140, 4.636, 249.521, -8.039
2145, 4.654, 251.895, -8.093
2150, 4.673, 254.180, -8.071
2155, 4.691, 256.816, -8.295
2160, 4.710, 259.189, -8.292
2165, 4.728, 261.738, -8.418
2170, 4.746, 264.023, -8.331
2175, 4.765, 266.572, -8.446
2180, 4.783, 269.121, -8.536
2185, 4.802, 271.670, -8.611
2190, 4.820, 274.307, -8.729
2195, 4.839, 276.855, -8.763
2200, 4.857, 279.492, -8.852
2205, 4.876, 281.865, -8.740
2210, 4.894, 284.590, -8.896
2215, 4.913, 287.227, -8.957
2220, 4.931, 289.775, -8.947
2225, 4.950, 292.500, -9.061
2230, 4.968, 295.137, -9.089
2235, 4.987, 297.949, -9.235
2240, 5.006, 300.498, -9.168
2245, 5.024, 303.135, -9.176
2250, 5.043, 306.035, -9.368
2255, 5.061, 308.672, -9.336
2260, 5.080, 311.484, -9.434
2265, 5.099, 314.209, -9.449
2270, 5.117, 316.934, -9.462
2275, 5.136, 319.746, -9.536
2280, 5.155, 322.471, -9.530
2285, 5.173, 325.283, -9.586
2290, 5.192, 327.920, -9.514
2295, 5.211, 330.820, -9.636
2300, 5.229, 333.545, -9.612
2305, 5.248, 336.445, -9.716
2310, 5.267, 339.170, -9.676
2315, 5.285, 342.070, -9.767
2320, 5.304, 344.795, -9.717
2325, 5.323, 347.520, -9.672
2330, 5.342, 350.332, -9.709
2335, 5.360, 353.232, -9.788
2340, 5.379, 356.045, -9.798
2345, 5.398, 358.857, -9.804
2350, 5.417, 1.582, -9.745
2355, 5.435, 4.395, -9.767
2360, 5.454, 7.207, -9.776
2365, 5.473, 9.932, -9.728
2370, 5.492, 12.832, -9.807
2375, 5.510, 15.645, -9.810
2380, 5.529, 18.457, -9.813
2385, 5.548, 21.270, -9.813
2390, 5.567, 24.082, -9.816
2395, 5.586, 26.982, -9.879
2400, 5.604, 29.795, -9.867
2405, 5.623, 32.695, -9.919
2410, 5.642, 35.508, -9.897
2415, 5.661, 38.408, -9.946
2420, 5.680, 41.221, -9.920
2425, 5.699, 44.209, -10.025
2430, 5.717, 47.109, -10.045
2435, 5.736, 50.273, -10.246
2440, 5.755, 53.086, -10.162
2445, 5.774, 56.162, -10.280
2450, 5.793, 59.238, -10.372
2455, 5.812, 62.139, -10.322
2460, 5.830, 65.303, -10.468
2465, 5.849, 68.379, -10.523
2470, 5.868, 71.455, -10.566
2475, 5.887, 74.619, -10.658
2480, 5.906, 77.783, -10.743
2485, 5.925, 80.859, -10.738
2490, 5.943, 84.111, -10.867
2495, 5.962, 87.363, -10.960
2500, 5.981, 90.527, -10.982
2505, 6.000, 93.867, -11.118
2510, 6.019, 97.031, -11.102
2515, 6.038, 100.459, -11.280
2520, 6.057, 103.623, -11.230
2525, 6.075, 107.051, -11.379
2530, 6.094, 110.215, -11.317
2535, 6.113, 113.818, -11.572
2540, 6.132, 116.982, -11.467
2545, 6.151, 120.410, -11.567
2550, 6.170, 123.662, -11.526
2555, 6.189, 127.090, -11.614
2560, 6.207, 130.342, -11.562
2565, 6.226, 133.945, -11.768
2570, 6.245, 137.285, -11.746
2575, 6.264, 140.713, -11.792
2580, 6.283, 144.316, -11.951
2585, 6.302, 147.480, -11.769
2590, 6.320, 150.908, -11.810
2595, 6.339, 154.424, -11.905
2600, 6.358, 157.764, -11.856
2605, 6.377, 161.104, -11.815
2610, 6.396, 164.443, -11.787
2615, 6.414, 167.959, -11.885
2620, 6.433, 171.299, -11.841
2625, 6.452, 174.639, -11.805
2630, 6.471, 178.154, -11.901
2635, 6.490, 181.406, -11.792
2640, 6.508, 184.834, -11.827
2645, 6.527, 188.262, -11.857
2650, 6.546, 191.689, -11.878
2655, 6.565, 195.117, -11.894
2660, 6.583, 198.457, -11.851
2665, 6.602, 201.885, -11.874
2670, 6.621, 205.400, -11.956
2675, 6.640, 208.740, -11.896
2680, 6.658, 212.256, -11.970
2685, 6.677, 215.684, -11.971
2690, 6.696, 219.199, -12.033
2695, 6.715, 222.715, -12.081
2700, 6.733, 226.230, -12.121
2705, 6.752, 229.922, -12.277
2710, 6.771, 233.438, -12.277
2715, 6.789, 237.041, -12.329
2720, 6.808, 240.645, -12.389
2725, 6.827, 244.336, -12.490
2730, 6.845, 247.939, -12.510
2735, 6.864, 251.719, -12.648
2740, 6.883, 255.410, -12.694
2745, 6.901, 259.189, -12.797
2750, 6.920, 263.057, -12.939
2755, 6.939, 266.924, -13.050
2760, 6.957, 270.703, -13.082
2765, 6.976, 274.658, -13.227
2770, 6.994, 278.613, -13.344
2775, 7.013, 282.480, -13.377
2780, 7.032, 286.523, -13.527
2785, 7.050, 290.566, -13.644
2790, 7.069, 294.609, -13.740
2795, 7.087, 298.564, -13.752
2800, 7.106, 302.607, -13.825
2805, 7.124, 306.650, -13.886
2810, 7.143, 310.781, -13.996
2815, 7.161, 314.912, -14.078
2820, 7.180, 318.867, -14.027
2825, 7.198, 322.998, -14.108
2830, 7.217, 327.129, -14.170
2835, 7.235, 331.172, -14.160
2840, 7.254, 335.303, -14.209
2845, 7.272, 339.346, -14.195
2850, 7.291, 343.389, -14.177
2855, 7.309, 347.432, -14.167
2860, 7.327, 351.299, -14.029
2865, 7.346, 355.342, -14.053
2870, 7.364, 359.385, -14.062
2875, 7.382, 3.340, -14.014
2880, 7.401, 7.207, -13.916
2885, 7.419, 11.162, -13.893
2890, 7.437, 15.029, -13.817
2895, 7.456, 19.072, -13.878
2900, 7.474, 23.115, -13.917
2905, 7.492, 26.895, -13.785
2910, 7.510, 31.113, -13.975
2915, 7.529, 35.068, -13.940
2920, 7.547, 39.023, -13.916
2925, 7.565, 43.066, -13.955
2930, 7.583, 47.109, -13.988
2935, 7.601, 51.152, -14.017
2940, 7.620, 55.195, -14.035
2945, 7.638, 59.238, -14.055
2950, 7.656, 63.369, -14.128
2955, 7.674, 67.588, -14.250
2960, 7.692, 71.719, -14.283
2965, 7.710, 75.938, -14.372
2970, 7.728, 80.244, -14.506
2975, 7.746, 84.463, -14.553
2980, 7.764, 88.857, -14.713
2985, 7.782, 93.164, -14.780
2990, 7.800, 97.471, -14.833
2995, 7.818, 101.602, -14.752
3000, 7.836, 106.172, -14.993
3005, 7.854, 110.479, -15.003
3010, 7.872, 114.961, -15.132
3015, 7.890, 119.355, -15.176
3020, 7.908, 123.662, -15.145
3025, 7.926, 128.145, -15.249
3030, 7.944, 132.715, -15.390
3035, 7.961, 137.197, -15.446
3040, 7.979, 141.592, -15.423
3045, 7.997, 146.074, -15.475
3050, 8.015, 150.469, -15.447
3055, 8.033, 154.863, -15.427
3060, 8.050, 159.258, -15.400
3065, 8.068, 163.652, -15.399
3070, 8.086, 167.959, -15.321
3075, 8.103, 172.441, -15.388
3080, 8.121, 176.572, -15.198
3085, 8.139, 181.055, -15.293
3090, 8.156, 185.186, -15.121
3095, 8.174, 189.580, -15.167
3100, 8.191, 193.799, -15.080
3105, 8.209, 198.105, -15.072
3110, 8.226, 202.500, -15.130
3115, 8.244, 206.807, -15.108
3120, 8.261, 211.201, -15.158
3125, 8.279, 215.420, -15.071
3130, 8.296, 219.814, -15.129
3135, 8.314, 224.209, -15.173
3140, 8.331, 228.691, -15.269
3145, 8.348, 233.174, -15.344
3150, 8.366, 237.744, -15.473
3155, 8.383, 242.227, -15.506
3160, 8.400, 246.797, -15.598
3165, 8.418, 251.455, -15.732
3170, 8.435, 256.201, -15.902
3175, 8.452, 260.947, -16.035
3180, 8.469, 265.605, -16.082
3185, 8.486, 270.527, -16.303
3190, 8.503, 275.186, -16.296
3195, 8.521, 280.020, -16.413
3200, 8.538, 284.941, -16.568
3205, 8.555, 289.775, -16.627
3210, 8.572, 294.609, -16.681
3215, 8.589, 299.531, -16.779
3220, 8.606, 304.453, -16.863
3225, 8.623, 309.551, -17.044
3230, 8.640, 314.209, -16.898
3235, 8.657, 319.395, -17.134
3240, 8.674, 324.316, -17.142
3245, 8.690, 329.150, -17.097
3250, 8.707, 334.336, -17.302
3255, 8.724, 338.994, -17.092
3260, 8.741, 344.004, -17.173
3265, 8.758, 348.750, -17.047
3270, 8.774, 353.672, -17.085
3275, 8.791, 358.330, -16.923
3280, 8.808, 3.164, -16.911
3285, 8.824, 7.910, -16.845
3290, 8.841, 12.744, -16.851
3295, 8.858, 17.227, -16.615
3300, 8.874, 22.061, -16.667
3305, 8.891, 26.807, -16.650
3310, 8.907, 31.377, -16.511
3315, 8.924, 36.211, -16.585
3320, 8.940, 40.957, -16.583
3325, 8.956, 45.791, -16.643
3330, 8.973, 50.449, -16.568
3335, 8.989, 55.371, -16.692
3340, 9.006, 60.205, -16.727
3345, 9.022, 65.039, -16.760
3350, 9.038, 70.049, -16.908
3355, 9.054, 74.971, -16.965
3360, 9.071, 79.980, -17.066
3365, 9.087, 85.078, -17.217
3370, 9.103, 90.176, -17.335
3375, 9.119, 95.098, -17.306
3380, 9.135, 100.459, -17.589
3385, 9.151, 105.381, -17.508
3390, 9.167, 110.654, -17.685
3395, 9.183, 115.664, -17.653
3400, 9.199, 120.850, -17.745
3405, 9.215, 126.123, -17.878
3410, 9.231, 131.221, -17.865
3415, 9.247, 136.406, -17.911
3420, 9.263, 141.592, -17.950
3425, 9.278, 146.689, -17.924
3430, 9.294, 151.875, -17.963
3435, 9.310, 157.061, -17.991
3440, 9.326, 162.070, -17.883
3445, 9.341, 167.080, -17.809
3450, 9.357, 172.178, -17.809
3455, 9.373, 177.188, -17.749
3460, 9.388, 182.197, -17.692
3465, 9.404, 187.295, -17.722
3470, 9.419, 192.041, -17.491
3475, 9.435, 197.139, -17.555
3480, 9.450, 202.148, -17.545
3485, 9.466, 207.158, -17.535
3490, 9.481, 212.080, -17.467
3495, 9.496, 217.354, -17.654
3500, 9.512, 222.451, -17.683
3505, 9.527, 227.373, -17.586
3510, 9.542, 232.646, -17.753
3515, 9.557, 237.656, -17.704
3520, 9.572, 242.842, -17.784
3525, 9.588, 248.115, -17.913
3530, 9.603, 253.564, -18.133
3535, 9.618, 258.838, -18.193
3540, 9.633, 264.199, -18.301
3545, 9.648, 269.561, -18.384
3550, 9.663, 275.098, -18.573
3555, 9.678, 280.723, -18.788
3560, 9.692, 286.172, -18.838
3565, 9.707, 291.885, -19.059
3570, 9.722, 297.510, -19.179
3575, 9.737, 303.135, -19.269
3580, 9.752, 308.672, -19.276
3585, 9.766, 314.385, -19.417
3590, 9.781, 320.010, -19.458
3595, 9.796, 325.723, -19.563
3600, 9.810, 331.260, -19.505
3605, 9.825, 336.797, -19.485
3610, 9.839, 342.246, -19.386
3615, 9.854, 347.695, -19.313
3620, 9.868, 353.232, -19.324
3625, 9.882, 358.506, -19.144
3630, 9.897, 3.867, -19.061
3635, 9.911, 9.141, -18.932
3640, 9.925, 14.590, -18.945
3645, 9.940, 19.863, -18.847
3650, 9.954, 25.137, -18.761
3655, 9.968, 30.498, -18.760
3660, 9.982, 35.771, -18.688
3665, 9.996, 41.045, -18.629
3670, 10.010, 46.494, -18.711
3675, 10.024, 51.855, -18.715
3680, 10.038, 57.217, -18.716
3685, 10.052, 62.842, -18.907
3690, 10.066, 68.203, -18.868
3695, 10.080, 73.916, -19.088
3700, 10.094, 79.365, -19.074
3705, 10.107, 85.078, -19.248
3710, 10.121, 90.527, -19.206
3715, 10.135, 96.240, -19.352
3720, 10.148, 101.689, -19.291
3725, 10.162, 107.578, -19.549
3730, 10.176, 113.291, -19.630
3735, 10.189, 119.180, -19.813
3740, 10.203, 124.717, -19.720
3745, 10.216, 130.605, -19.890
3750, 10.229, 136.670, -20.147
3755, 10.243, 142.119, -19.925
3760, 10.256, 147.832, -19.928
3765, 10.269, 153.633, -19.992
3770, 10.283, 159.258, -19.928
3775, 10.296, 164.619, -19.688
3780, 10.309, 170.420, -19.790
3785, 10.322, 175.781, -19.588
3790, 10.335, 181.406, -19.587
3795, 10.348, 186.855, -19.488
3800, 10.361, 192.393, -19.449
3805, 10.374, 197.842, -19.365
3810, 10.387, 203.115, -19.181
3815, 10.400, 208.828, -19.335
3820, 10.412, 214.189, -19.213
3825, 10.425, 219.639, -19.183
3830, 10.438, 225.264, -19.261
3835, 10.451, 231.064, -19.469
3840, 10.463, 236.602, -19.446
3845, 10.476, 242.227, -19.483
3850, 10.488, 247.852, -19.516
3855, 10.501, 253.652, -19.665
3860, 10.513, 259.365, -19.717
3865, 10.526, 265.342, -19.950
3870, 10.538, 271.230, -20.074
3875, 10.550, 277.295, -20.296
3880, 10.563, 283.535, -20.594
3885, 10.575, 289.424, -20.591
3890, 10.587, 295.488, -20.707
3895, 10.599, 301.553, -20.807
3900, 10.611, 307.617, -20.874
3905, 10.623, 313.770, -21.000
3910, 10.635, 320.010, -21.160
3915, 10.647, 325.986, -21.097
3920, 10.659, 331.963, -21.055
3925, 10.671, 338.027, -21.078
