Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
908, 0.946, 129.199, -0.002
910, 0.950, 129.199, -0.002
912, 0.954, 129.199, -0.002
914, 0.958, 129.199, -0.001
916, 0.962, 129.199, -0.001
918, 0.967, 129.199, -0.001
920, 0.971, 129.199, -0.001
922, 0.975, 129.111, 0.069
924, 0.979, 129.199, -0.007
926, 0.983, 129.199, -0.007
928, 0.987, 129.199, -0.006
930, 0.991, 129.199, -0.006
932, 0.996, 129.199, -0.005
934, 1.000, 129.199, -0.005
936, 1.004, 129.111, 0.066
938, 1.008, 129.199, -0.010
940, 1.012, 129.287, -0.079
942, 1.016, 129.199, -0.002
944, 1.021, 129.287, -0.071
946, 1.025, 129.199, 0.005
948, 1.029, 129.199, 0.004
950, 1.033, 129.199, 0.004
952, 1.038, 129.199, 0.004
954, 1.042, 129.287, -0.066
956, 1.046, 129.199, 0.009
958, 1.050, 129.199, 0.009
960, 1.055, 129.199, 0.008
962, 1.059, 129.287, -0.063
964, 1.063, 129.199, 0.013
966, 1.067, 129.287, -0.058
968, 1.072, 129.287, -0.053
970, 1.076, 129.199, 0.022
972, 1.080, 129.287, -0.050
974, 1.085, 129.199, 0.024
976, 1.089, 129.111, 0.092
978, 1.093, 129.199, 0.014
980, 1.098, 129.111, 0.082
982, 1.102, 129.199, 0.005
984, 1.106, 129.111, 0.074
986, 1.111, 129.199, -0.002
988, 1.115, 129.199, -0.002
990, 1.119, 129.199, -0.002
992, 1.124, 129.199, -0.002
994, 1.128, 129.199, -0.001
996, 1.133, 129.199, -0.001
998, 1.137, 129.199, -0.001
1000, 1.141, 129.199, -0.001
1002, 1.146, 129.199, -0.001
1004, 1.150, 129.111, 0.069
1006, 1.155, 129.199, -0.007
1008, 1.159, 129.199, -0.007
1010, 1.164, 129.199, -0.006
1012, 1.168, 129.199, -0.005
1014, 1.173, 129.199, -0.005
1016, 1.177, 129.111, 0.065
1018, 1.182, 129.199, -0.010
1020, 1.186, 129.199, -0.009
1022, 1.191, 129.199, -0.009
1024, 1.195, 129.199, -0.008
1026, 1.200, 129.199, -0.007
1028, 1.204, 129.199, -0.006
1030, 1.209, 129.199, -0.006
1032, 1.213, 129.199, -0.005
1034, 1.218, 129.199, -0.005
1036, 1.222, 129.199, -0.004
1038, 1.227, 129.199, -0.004
1040, 1.231, 129.199, -0.004
1042, 1.236, 129.199, -0.003
1044, 1.241, 129.287, -0.073
1046, 1.245, 129.199, 0.004
1048, 1.250, 129.287, -0.066
1050, 1.254, 129.199, 0.009
1052, 1.259, 129.199, 0.008
1054, 1.264, 129.111, 0.077
1056, 1.268, 129.287, -0.069
1058, 1.273, 129.199, 0.007
1060, 1.278, 129.199, 0.006
1062, 1.282, 129.199, 0.006
1064, 1.287, 129.199, 0.005
1066, 1.292, 129.199, 0.005
1068, 1.296, 129.199, 0.004
1070, 1.301, 129.199, 0.004
1072, 1.306, 129.199, 0.004
1074, 1.310, 129.199, 0.003
1076, 1.315, 129.199, 0.003
1078, 1.320, 129.199, 0.003
1080, 1.324, 129.199, 0.002
1082, 1.329, 129.199, 0.002
1084, 1.334, 129.199, 0.002
1086, 1.339, 129.199, 0.002
1088, 1.343, 129.199, 0.002
1090, 1.348, 129.199, 0.002
1092, 1.353, 129.199, 0.001
1094, 1.358, 129.199, 0.001
1096, 1.363, 129.287, -0.069
1098, 1.367, 129.199, 0.007
1100, 1.372, 129.199, 0.007
1102, 1.377, 129.199, 0.006
1104, 1.382, 129.111, 0.075
1106, 1.387, 129.199, -0.001
1108, 1.391, 129.287, -0.071
1110, 1.396, 129.199, 0.005
1112, 1.401, 129.199, 0.005
1114, 1.406, 129.199, 0.004
1116, 1.411, 129.199, 0.004
1118, 1.416, 129.199, 0.004
1120, 1.420, 129.199, 0.003
1122, 1.425, 129.199, 0.003
1124, 1.430, 129.199, 0.003
1126, 1.435, 129.287, -0.067
1128, 1.440, 129.199, 0.009
1130, 1.445, 129.199, 0.008
1132, 1.450, 129.199, 0.007
1134, 1.455, 129.199, 0.006
1136, 1.460, 129.199, 0.006
1138, 1.465, 129.199, 0.005
1140, 1.470, 129.199, 0.005
1142, 1.474, 129.199, 0.004
1144, 1.479, 129.199, 0.004
1146, 1.484, 129.287, -0.066
1148, 1.489, 129.111, 0.079
1150, 1.494, 129.199, 0.002
1152, 1.499, 129.199, 0.002
1154, 1.504, 129.199, 0.002
1156, 1.509, 129.199, 0.002
1158, 1.514, 129.199, 0.002
1160, 1.519, 129.111, 0.071
1162, 1.524, 129.199, -0.005
1164, 1.529, 129.199, -0.005
1166, 1.534, 129.199, -0.004
1168, 1.539, 129.287, -0.074
1170, 1.544, 129.199, 0.003
1172, 1.550, 129.199, 0.002
1174, 1.555, 129.199, 0.002
1176, 1.560, 129.199, 0.002
1178, 1.565, 129.199, 0.002
1180, 1.570, 129.199, 0.002
1182, 1.575, 129.199, 0.001
1184, 1.580, 129.199, 0.001
1186, 1.585, 129.199, 0.001
1188, 1.590, 129.287, -0.069
1190, 1.595, 129.199, 0.008
1192, 1.600, 129.199, 0.007
1194, 1.606, 129.199, 0.006
1196, 1.611, 129.199, 0.006
1198, 1.616, 129.199, 0.005
1200, 1.621, 129.199, 0.005
1202, 1.626, 129.199, 0.004
1204, 1.631, 129.199, 0.004
1206, 1.637, 129.199, 0.004
1208, 1.642, 129.287, -0.066
1210, 1.647, 129.199, 0.009
1212, 1.652, 129.287, -0.061
1214, 1.657, 129.287, -0.056
1216, 1.662, 129.199, 0.019
1218, 1.668, 129.199, 0.017
1220, 1.673, 129.199, 0.016
1222, 1.678, 129.199, 0.014
1224, 1.683, 129.111, 0.083
1226, 1.689, 129.199, 0.006
1228, 1.694, 129.199, 0.005
1230, 1.699, 129.199, 0.005
1232, 1.704, 129.199, 0.004
1234, 1.710, 129.199, 0.004
1236, 1.715, 129.199, 0.004
1238, 1.720, 129.199, 0.003
1240, 1.725, 129.199, 0.003
1242, 1.731, 129.199, 0.003
1244, 1.736, 129.287, -0.067
1246, 1.741, 129.287, -0.061
1248, 1.747, 129.287, -0.056
1250, 1.752, 129.287, -0.051
1252, 1.757, 129.287, -0.046
1254, 1.763, 129.287, -0.042
1256, 1.768, 129.199, 0.032
1258, 1.773, 129.287, -0.041
1260, 1.779, 129.287, -0.037
1262, 1.784, 129.287, -0.034
1264, 1.789, 129.375, -0.101
1266, 1.795, 129.375, -0.091
1268, 1.800, 129.375, -0.083
1270, 1.806, 129.463, -0.145
1272, 1.811, 129.551, -0.202
1274, 1.816, 129.463, -0.114
1276, 1.822, 129.639, -0.243
1278, 1.827, 129.727, -0.291
1280, 1.833, 129.727, -0.264
1282, 1.838, 129.902, -0.381
1284, 1.843, 129.902, -0.347
1286, 1.849, 129.990, -0.385
1288, 1.854, 130.166, -0.490
1290, 1.860, 130.166, -0.445
1292, 1.865, 130.254, -0.475
1294, 1.871, 130.342, -0.501
1296, 1.876, 130.430, -0.525
1298, 1.882, 130.518, -0.547
1300, 1.887, 130.693, -0.637
1302, 1.893, 130.869, -0.719
1304, 1.898, 130.957, -0.723
1306, 1.904, 130.957, -0.658
1308, 1.909, 131.133, -0.737
1310, 1.915, 131.221, -0.740
1312, 1.920, 131.396, -0.813
1314, 1.926, 131.572, -0.878
1316, 1.931, 131.660, -0.868
1318, 1.937, 131.836, -0.929
1320, 1.942, 131.924, -0.914
1322, 1.948, 132.100, -0.971
1324, 1.954, 132.188, -0.952
1326, 1.959, 132.363, -1.005
1328, 1.965, 132.539, -1.053
1330, 1.970, 132.715, -1.097
1332, 1.976, 132.803, -1.067
1334, 1.981, 132.979, -1.110
1336, 1.987, 133.154, -1.149
1338, 1.993, 133.418, -1.254
1340, 1.998, 133.594, -1.279
1342, 2.004, 133.682, -1.233
1344, 2.010, 133.945, -1.330
1346, 2.015, 134.121, -1.349
1348, 2.021, 134.297, -1.366
1350, 2.026, 134.561, -1.450
1352, 2.032, 134.736, -1.459
1354, 2.038, 134.824, -1.396
1356, 2.043, 135.088, -1.478
1358, 2.049, 135.352, -1.553
1360, 2.055, 135.615, -1.620
1362, 2.060, 135.703, -1.544
1364, 2.066, 135.879, -1.543
1366, 2.072, 136.143, -1.612
1368, 2.078, 136.406, -1.675
1370, 2.083, 136.670, -1.732
1372, 2.089, 136.846, -1.713
1374, 2.095, 137.109, -1.768
1376, 2.100, 137.373, -1.816
1378, 2.106, 137.549, -1.791
1380, 2.112, 137.812, -1.838
1382, 2.118, 138.076, -1.880
1384, 2.123, 138.428, -1.989
1386, 2.129, 138.691, -2.017
1388, 2.135, 138.779, -1.904
1390, 2.141, 139.043, -1.940
1392, 2.146, 139.395, -2.043
1394, 2.152, 139.658, -2.067
1396, 2.158, 139.922, -2.088
1398, 2.164, 140.186, -2.108
1400, 2.170, 140.537, -2.196
1402, 2.175, 140.801, -2.206
1404, 2.181, 141.152, -2.284
1406, 2.187, 141.416, -2.286
1408, 2.193, 141.680, -2.288
1410, 2.199, 141.943, -2.290
1412, 2.205, 142.207, -2.290
1414, 2.210, 142.559, -2.361
1416, 2.216, 142.910, -2.426
1418, 2.222, 143.174, -2.415
1420, 2.228, 143.525, -2.474
1422, 2.234, 143.701, -2.390
1424, 2.240, 144.141, -2.521
1426, 2.246, 144.404, -2.502
1428, 2.251, 144.844, -2.623
1430, 2.257, 145.195, -2.664
1432, 2.263, 145.459, -2.631
1434, 2.269, 145.723, -2.601
1436, 2.275, 146.074, -2.644
1438, 2.281, 146.426, -2.683
1440, 2.287, 146.777, -2.717
1442, 2.293, 147.129, -2.751
1444, 2.299, 147.480, -2.779
1446, 2.305, 147.832, -2.805
1448, 2.311, 148.096, -2.760
1450, 2.317, 148.447, -2.788
1452, 2.323, 148.887, -2.882
1454, 2.328, 149.238, -2.901
1456, 2.334, 149.590, -2.916
1458, 2.340, 149.941, -2.932
1460, 2.346, 150.293, -2.941
1462, 2.352, 150.645, -2.956
1464, 2.358, 151.084, -3.036
1466, 2.364, 151.523, -3.110
1468, 2.370, 151.963, -3.174
1470, 2.376, 152.314, -3.166
1472, 2.382, 152.666, -3.156
1474, 2.388, 152.930, -3.081
1476, 2.394, 153.369, -3.150
1478, 2.400, 153.809, -3.212
1480, 2.406, 154.248, -3.269
1482, 2.413, 154.688, -3.321
1484, 2.419, 155.039, -3.297
1486, 2.425, 155.479, -3.347
1488, 2.431, 155.918, -3.393
1490, 2.437, 156.182, -3.294
1492, 2.443, 156.709, -3.414
1494, 2.449, 157.061, -3.382
1496, 2.455, 157.588, -3.494
1498, 2.461, 157.939, -3.456
1500, 2.467, 158.379, -3.490
1502, 2.473, 158.818, -3.523
1504, 2.479, 159.170, -3.481
1506, 2.485, 159.609, -3.514
1508, 2.492, 160.049, -3.544
1510, 2.498, 160.576, -3.640
1512, 2.504, 161.016, -3.658
1514, 2.510, 161.455, -3.675
1516, 2.516, 161.807, -3.620
1518, 2.522, 162.246, -3.640
1520, 2.528, 162.773, -3.728
1522, 2.535, 163.125, -3.668
1524, 2.541, 163.740, -3.823
1526, 2.547, 164.092, -3.755
1528, 2.553, 164.619, -3.832
1530, 2.559, 165.146, -3.903
1532, 2.565, 165.498, -3.827
1534, 2.572, 166.025, -3.898
1536, 2.578, 166.465, -3.892
1538, 2.584, 166.992, -3.955
1540, 2.590, 167.432, -3.947
1542, 2.596, 167.871, -3.937
1544, 2.603, 168.398, -3.996
1546, 2.609, 168.926, -4.054
1548, 2.615, 169.541, -4.172
1550, 2.621, 169.893, -4.074
1552, 2.627, 170.420, -4.123
1554, 2.634, 170.947, -4.167
1556, 2.640, 171.387, -4.135
1558, 2.646, 171.914, -4.180
1560, 2.652, 172.354, -4.149
1562, 2.659, 172.881, -4.189
1564, 2.665, 173.408, -4.229
1566, 2.671, 173.936, -4.261
1568, 2.678, 174.463, -4.292
1570, 2.684, 174.990, -4.323
1572, 2.690, 175.518, -4.353
1574, 2.696, 176.045, -4.377
1576, 2.703, 176.572, -4.397
1578, 2.709, 177.012, -4.347
1580, 2.715, 177.627, -4.440
1582, 2.722, 178.154, -4.455
1584, 2.728, 178.770, -4.539
1586, 2.734, 179.209, -4.475
1588, 2.741, 179.736, -4.488
1590, 2.747, 180.352, -4.567
1592, 2.753, 180.967, -4.642
1594, 2.760, 181.318, -4.499
1596, 2.766, 181.934, -4.578
1598, 2.772, 182.549, -4.651
1600, 2.779, 182.988, -4.577
1602, 2.785, 183.691, -4.719
1604, 2.791, 184.219, -4.710
