Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
695, 0.555, 296.279, 0.004
700, 0.563, 296.279, 0.003
705, 0.571, 296.279, 0.003
710, 0.579, 296.279, 0.002
715, 0.587, 296.367, -0.060
720, 0.595, 296.367, -0.048
725, 0.604, 296.279, 0.023
730, 0.612, 296.279, 0.019
735, 0.620, 296.279, 0.015
740, 0.629, 296.279, 0.012
745, 0.637, 296.367, -0.052
750, 0.645, 296.279, 0.020
755, 0.654, 296.279, 0.016
760, 0.663, 296.279, 0.013
765, 0.671, 296.279, 0.010
770, 0.680, 296.279, 0.008
775, 0.689, 296.279, 0.007
780, 0.697, 296.279, 0.005
785, 0.706, 296.367, -0.057
790, 0.715, 296.279, 0.016
795, 0.724, 296.279, 0.012
800, 0.733, 296.367, -0.051
805, 0.742, 296.279, 0.020
810, 0.751, 296.367, -0.045
815, 0.760, 296.367, -0.036
820, 0.770, 296.367, -0.029
825, 0.779, 296.279, 0.038
830, 0.788, 296.279, 0.031
835, 0.798, 296.279, 0.024
840, 0.807, 296.367, -0.042
845, 0.816, 296.279, 0.028
850, 0.826, 296.191, 0.084
855, 0.836, 296.279, 0.006
860, 0.845, 296.279, 0.004
865, 0.855, 296.367, -0.058
870, 0.865, 296.191, 0.077
875, 0.874, 296.279, -0.000
880, 0.884, 296.279, -0.000
885, 0.894, 296.367, -0.061
890, 0.904, 296.279, 0.012
895, 0.914, 296.279, 0.010
900, 0.924, 296.367, -0.054
905, 0.934, 296.279, 0.019
910, 0.944, 296.279, 0.015
915, 0.954, 296.367, -0.050
920, 0.965, 296.279, 0.022
925, 0.975, 296.279, 0.017
930, 0.985, 296.279, 0.014
935, 0.996, 296.279, 0.011
940, 1.006, 296.367, -0.052
945, 1.016, 296.367, -0.042
950, 1.027, 296.279, 0.028
955, 1.038, 296.279, 0.022
960, 1.048, 296.279, 0.018
965, 1.059, 296.279, 0.014
970, 1.070, 296.191, 0.073
975, 1.080, 296.367, -0.065
980, 1.091, 296.279, 0.010
985, 1.102, 296.367, -0.054
990, 1.113, 296.279, 0.019
995, 1.124, 296.279, 0.015
1000, 1.135, 296.279, 0.012
1005, 1.146, 296.279, 0.009
1010, 1.157, 296.279, 0.008
1015, 1.168, 296.279, 0.006
1020, 1.179, 296.279, 0.005
1025, 1.191, 296.279, 0.004
1030, 1.202, 296.279, 0.003
1035, 1.213, 296.279, 0.002
1040, 1.225, 296.279, 0.002
1045, 1.236, 296.279, 0.002
1050, 1.248, 296.191, 0.063
1055, 1.259, 296.279, -0.011
1060, 1.271, 296.279, -0.009
1065, 1.282, 296.279, -0.007
1070, 1.294, 296.279, -0.006
1075, 1.306, 296.279, -0.005
1080, 1.317, 296.279, -0.004
1085, 1.329, 296.367, -0.064
1090, 1.341, 296.279, 0.010
1095, 1.353, 296.279, 0.008
1100, 1.365, 296.279, 0.006
1105, 1.377, 296.279, 0.005
1110, 1.389, 296.279, 0.004
1115, 1.401, 296.279, 0.003
1120, 1.413, 296.191, 0.064
1125, 1.425, 296.367, -0.072
1130, 1.438, 296.279, 0.004
1135, 1.450, 296.279, 0.003
1140, 1.462, 296.279, 0.003
1145, 1.474, 296.279, 0.002
1150, 1.487, 296.367, -0.060
1155, 1.499, 296.279, 0.014
1160, 1.512, 296.279, 0.011
1165, 1.524, 296.279, 0.009
1170, 1.537, 296.191, 0.068
1175, 1.550, 296.367, -0.068
1180, 1.562, 296.367, -0.054
1185, 1.575, 296.279, 0.018
1190, 1.588, 296.279, 0.014
1195, 1.600, 296.367, -0.050
1200, 1.613, 296.367, -0.040
1205, 1.626, 296.367, -0.032
1210, 1.639, 296.367, -0.026
1215, 1.652, 296.279, 0.041
1220, 1.665, 296.367, -0.029
1225, 1.678, 296.455, -0.084
1230, 1.691, 296.279, 0.055
1235, 1.704, 296.367, -0.017
1240, 1.718, 296.279, 0.048
1245, 1.731, 296.367, -0.023
1250, 1.744, 296.367, -0.018
1255, 1.757, 296.367, -0.015
1260, 1.771, 296.455, -0.073
1265, 1.784, 296.455, -0.058
1270, 1.798, 296.455, -0.047
1275, 1.811, 296.543, -0.099
1280, 1.825, 296.631, -0.140
1285, 1.838, 296.719, -0.174
1290, 1.852, 296.895, -0.262
1295, 1.865, 297.158, -0.393
1300, 1.879, 297.246, -0.376
1305, 1.893, 297.422, -0.424
1310, 1.906, 297.773, -0.584
1315, 1.920, 297.949, -0.590
1320, 1.934, 298.301, -0.718
1325, 1.948, 298.564, -0.758
1330, 1.962, 298.740, -0.729
1335, 1.976, 299.180, -0.891
1340, 1.990, 299.531, -0.958
1345, 2.004, 299.971, -1.073
1350, 2.018, 300.322, -1.104
1355, 2.032, 300.762, -1.190
1360, 2.046, 301.201, -1.259
1365, 2.060, 301.553, -1.253
1370, 2.075, 301.992, -1.309
1375, 2.089, 302.520, -1.416
1380, 2.103, 303.047, -1.501
1385, 2.118, 303.574, -1.569
1390, 2.132, 304.102, -1.624
1395, 2.146, 304.717, -1.729
1400, 2.161, 305.244, -1.751
1405, 2.175, 305.771, -1.769
1410, 2.190, 306.562, -1.968
1415, 2.205, 307.090, -1.942
1420, 2.219, 307.705, -1.983
1425, 2.234, 308.408, -2.079
1430, 2.249, 309.111, -2.154
1435, 2.263, 309.727, -2.153
1440, 2.278, 310.430, -2.214
1445, 2.293, 311.221, -2.323
1450, 2.308, 312.012, -2.411
1455, 2.323, 312.715, -2.420
1460, 2.337, 313.594, -2.550
1465, 2.352, 314.385, -2.593
1470, 2.367, 315.176, -2.627
1475, 2.382, 316.055, -2.715
1480, 2.397, 316.846, -2.725
1485, 2.413, 317.812, -2.855
1490, 2.428, 318.691, -2.897
1495, 2.443, 319.570, -2.933
1500, 2.458, 320.449, -2.960
1505, 2.473, 321.416, -3.044
1510, 2.489, 322.295, -3.049
1515, 2.504, 323.262, -3.114
1520, 2.519, 324.316, -3.228
1525, 2.535, 325.283, -3.258
1530, 2.550, 326.250, -3.281
1535, 2.565, 327.217, -3.300
1540, 2.581, 328.271, -3.377
1545, 2.596, 329.326, -3.438
1550, 2.612, 330.381, -3.487
1555, 2.627, 331.436, -3.526
1560, 2.643, 332.490, -3.558
1565, 2.659, 333.633, -3.644
1570, 2.674, 334.688, -3.651
1575, 2.690, 335.918, -3.781
1580, 2.706, 336.973, -3.760
1585, 2.722, 338.115, -3.807
1590, 2.737, 339.346, -3.907
1595, 2.753, 340.488, -3.922
1600, 2.769, 341.719, -3.998
1605, 2.785, 342.861, -3.997
1610, 2.801, 344.180, -4.116
1615, 2.817, 345.322, -4.093
1620, 2.833, 346.553, -4.135
1625, 2.849, 347.783, -4.167
1630, 2.865, 349.102, -4.254
1635, 2.881, 350.332, -4.263
1640, 2.897, 351.738, -4.393
1645, 2.913, 352.881, -4.311
1650, 2.930, 354.287, -4.432
1655, 2.946, 355.605, -4.466
1660, 2.962, 356.836, -4.433
1665, 2.978, 358.242, -4.528
1670, 2.995, 359.648, -4.604
1675, 3.011, 0.879, -4.543
1680, 3.027, 2.461, -4.740
1685, 3.044, 3.691, -4.653
1690, 3.060, 5.098, -4.704
1695, 3.076, 6.504, -4.745
1700, 3.093, 7.910, -4.779
1705, 3.109, 9.492, -4.928
1710, 3.126, 10.898, -4.924
1715, 3.143, 12.393, -4.983
1720, 3.159, 13.711, -4.907
1725, 3.176, 15.381, -5.092
1730, 3.192, 16.787, -5.055
1735, 3.209, 18.281, -5.086
1740, 3.226, 19.863, -5.175
1745, 3.243, 21.357, -5.183
1750, 3.259, 22.939, -5.252
1755, 3.276, 24.521, -5.306
1760, 3.293, 26.191, -5.412
1765, 3.310, 27.598, -5.311
1770, 3.327, 29.268, -5.415
1775, 3.343, 30.938, -5.500
1780, 3.360, 32.520, -5.503
1785, 3.377, 34.189, -5.570
1790, 3.394, 35.859, -5.623
1795, 3.411, 37.617, -5.727
1800, 3.428, 39.199, -5.690
1805, 3.445, 41.045, -5.842
1810, 3.462, 42.715, -5.839
1815, 3.479, 44.561, -5.960
1820, 3.497, 46.230, -5.935
1825, 3.514, 47.988, -5.975
1830, 3.531, 49.834, -6.068
1835, 3.548, 51.504, -6.022
1840, 3.565, 53.438, -6.169
1845, 3.583, 55.195, -6.161
1850, 3.600, 57.129, -6.281
1855, 3.617, 58.975, -6.314
1860, 3.634, 60.908, -6.400
1865, 3.652, 62.666, -6.350
1870, 3.669, 64.688, -6.491
1875, 3.686, 66.533, -6.481
1880, 3.704, 68.643, -6.659
1885, 3.721, 70.664, -6.740
1890, 3.739, 72.510, -6.681
1895, 3.756, 74.619, -6.817
1900, 3.774, 76.465, -6.743
1905, 3.791, 78.662, -6.929
1910, 3.809, 80.771, -7.017
1915, 3.826, 82.793, -7.023
1920, 3.844, 84.814, -7.031
1925, 3.862, 87.012, -7.160
1930, 3.879, 89.033, -7.141
1935, 3.897, 91.230, -7.246
1940, 3.914, 93.516, -7.394
1945, 3.932, 95.625, -7.388
1950, 3.950, 97.998, -7.569
1955, 3.968, 100.107, -7.528
1960, 3.985, 102.305, -7.558
1965, 4.003, 104.590, -7.642
1970, 4.021, 106.875, -7.710
1975, 4.039, 109.160, -7.760
1980, 4.056, 111.621, -7.932
1985, 4.074, 113.994, -8.004
1990, 4.092, 116.191, -7.938
1995, 4.110, 118.564, -8.009
2000, 4.128, 121.025, -8.124
2005, 4.146, 123.486, -8.218
2010, 4.164, 125.771, -8.173
2015, 4.182, 128.232, -8.255
2020, 4.200, 130.605, -8.262
2025, 4.218, 133.066, -8.328
2030, 4.236, 135.439, -8.321
2035, 4.254, 137.900, -8.376
2040, 4.272, 140.273, -8.357
2045, 4.290, 142.822, -8.466
2050, 4.308, 145.371, -8.555
2055, 4.326, 147.920, -8.623
2060, 4.344, 150.381, -8.616
2065, 4.362, 152.930, -8.674
2070, 4.380, 155.391, -8.659
2075, 4.399, 157.852, -8.646
2080, 4.417, 160.400, -8.697
2085, 4.435, 162.861, -8.676
2090, 4.453, 165.410, -8.721
2095, 4.471, 167.959, -8.758
2100, 4.490, 170.596, -8.846
2105, 4.508, 173.145, -8.859
2110, 4.526, 175.781, -8.929
2115, 4.544, 178.242, -8.862
2120, 4.563, 180.791, -8.871
2125, 4.581, 183.516, -8.998
2130, 4.599, 185.977, -8.919
2135, 4.618, 188.701, -9.038
2140, 4.636, 191.338, -9.067
2145, 4.654, 193.975, -9.099
2150, 4.673, 196.523, -9.059
2155, 4.691, 199.336, -9.213
2160, 4.710, 201.973, -9.213
2165, 4.728, 204.609, -9.213
2170, 4.746, 207.334, -9.273
2175, 4.765, 210.146, -9.383
2180, 4.783, 212.871, -9.409
2185, 4.802, 215.596, -9.430
2190, 4.820, 218.496, -9.571
2195, 4.839, 221.221, -9.560
2200, 4.857, 224.121, -9.673
2205, 4.876, 226.846, -9.643
2210, 4.894, 229.746, -9.740
2215, 4.913, 232.646, -9.817
2220, 4.931, 235.547, -9.880
2225, 4.950, 238.359, -9.869
2230, 4.968, 241.523, -10.106
2235, 4.987, 244.336, -10.049
2240, 5.006, 247.412, -10.187
2245, 5.024, 250.576, -10.360
2250, 5.043, 253.564, -10.375
2255, 5.061, 256.553, -10.387
2260, 5.080, 259.717, -10.520
2265, 5.099, 262.969, -10.686
2270, 5.117, 265.957, -10.639
2275, 5.136, 269.297, -10.844
2280, 5.155, 272.373, -10.825
2285, 5.173, 275.801, -11.053
2290, 5.192, 278.965, -11.050
2295, 5.211, 282.305, -11.172
2300, 5.229, 285.645, -11.267
2305, 5.248, 288.984, -11.353
2310, 5.267, 292.412, -11.470
2315, 5.285, 295.928, -11.636
2320, 5.304, 299.355, -11.705
2325, 5.323, 302.783, -11.751
2330, 5.342, 306.211, -11.803
2335, 5.360, 309.639, -11.831
2340, 5.379, 313.154, -11.922
2345, 5.398, 316.582, -11.934
2350, 5.417, 320.098, -12.004
2355, 5.435, 323.613, -12.057
2360, 5.454, 327.129, -12.102
2365, 5.473, 330.469, -12.016
2370, 5.492, 334.072, -12.130
2375, 5.510, 337.500, -12.098
2380, 5.529, 340.928, -12.072
2385, 5.548, 344.443, -12.113
2390, 5.567, 347.959, -12.147
2395, 5.586, 351.475, -12.173
2400, 5.604, 354.727, -12.009
2405, 5.623, 358.242, -12.062
2410, 5.642, 1.846, -12.168
2415, 5.661, 5.186, -12.066
2420, 5.680, 8.701, -12.108
2425, 5.699, 12.217, -12.142
2430, 5.717, 15.820, -12.231
2435, 5.736, 19.160, -12.118
2440, 5.755, 22.588, -12.089
2445, 5.774, 26.104, -12.127
2450, 5.793, 29.707, -12.218
2455, 5.812, 33.047, -12.110
2460, 5.830, 36.826, -12.325
2465, 5.849, 40.342, -12.319
2470, 5.868, 44.033, -12.433
2475, 5.887, 47.637, -12.457
2480, 5.906, 51.240, -12.488
2485, 5.925, 54.844, -12.507
2490, 5.943, 58.535, -12.582
2495, 5.962, 62.314, -12.706
2500, 5.981, 66.006, -12.742
2505, 6.000, 69.873, -12.897
2510, 6.019, 73.564, -12.895
2515, 6.038, 77.520, -13.079
2520, 6.057, 81.387, -13.163
2525, 6.075, 85.166, -13.167
2530, 6.094, 89.297, -13.422
2535, 6.113, 92.988, -13.318
2540, 6.132, 97.031, -13.480
2545, 6.151, 101.074, -13.606
2550, 6.170, 105.117, -13.709
2555, 6.189, 109.072, -13.728
2560, 6.207, 113.291, -13.929
2565, 6.226, 117.246, -13.905
2570, 6.245, 121.465, -14.072
2575, 6.264, 125.596, -14.143
2580, 6.283, 129.639, -14.136
2585, 6.302, 133.857, -14.256
2590, 6.320, 137.900, -14.230
2595, 6.339, 142.031, -14.268
2600, 6.358, 146.074, -14.239
2605, 6.377, 150.205, -14.278
2610, 6.396, 154.160, -14.186
2615, 6.414, 158.203, -14.171
2620, 6.433, 162.246, -14.163
2625, 6.452, 166.377, -14.214
2630, 6.471, 170.332, -14.133
2635, 6.490, 174.463, -14.191
2640, 6.508, 178.418, -14.119
2645, 6.527, 182.461, -14.117
2650, 6.546, 186.592, -14.178
2655, 6.565, 190.547, -14.106
2660, 6.583, 194.678, -14.170
2665, 6.602, 198.633, -14.095
2670, 6.621, 202.764, -14.163
2675, 6.640, 206.719, -14.091
2680, 6.658, 210.938, -14.223
2685, 6.677, 215.156, -14.317
2690, 6.696, 219.287, -14.349
2695, 6.715, 223.594, -14.488
2700, 6.733, 227.637, -14.407
2705, 6.752, 231.943, -14.539
2710, 6.771, 236.162, -14.577
2715, 6.789, 240.645, -14.794
2720, 6.808, 244.863, -14.781
2725, 6.827, 249.346, -14.947
2730, 6.845, 253.828, -15.099
2735, 6.864, 258.223, -15.147
2740, 6.883, 262.969, -15.434
2745, 6.901, 267.539, -15.539
2750, 6.920, 272.285, -15.745
2755, 6.939, 276.768, -15.728
2760, 6.957, 281.514, -15.896
2765, 6.976, 286.260, -16.030
2770, 6.994, 291.182, -16.263
2775, 7.013, 295.840, -16.269
2780, 7.032, 300.674, -16.388
2785, 7.050, 305.420, -16.425
2790, 7.069, 310.342, -16.577
2795, 7.087, 315.088, -16.578
2800, 7.106, 319.922, -16.642
2805, 7.124, 324.668, -16.627
2810, 7.143, 329.414, -16.616
2815, 7.161, 334.160, -16.605
2820, 7.180, 338.906, -16.602
2825, 7.198, 343.652, -16.596
2830, 7.217, 348.398, -16.590
2835, 7.235, 353.057, -16.527
2840, 7.254, 357.627, -16.416
2845, 7.272, 2.285, -16.384
2850, 7.291, 6.855, -16.299
2855, 7.309, 11.777, -16.477
2860, 7.327, 16.260, -16.309
2865, 7.346, 20.742, -16.182
2870, 7.364, 25.576, -16.316
2875, 7.382, 29.971, -16.125
2880, 7.401, 34.717, -16.214
2885, 7.419, 39.287, -16.166
2890, 7.437, 44.121, -16.310
2895, 7.456, 48.691, -16.240
2900, 7.474, 53.525, -16.370
2905, 7.492, 58.271, -16.410
2910, 7.510, 63.193, -16.562
2915, 7.529, 67.764, -16.449
2920, 7.547, 72.773, -16.657
2925, 7.565, 77.607, -16.701
2930, 7.583, 82.705, -16.921
2935, 7.601, 87.891, -17.159
2940, 7.620, 92.725, -17.104
2945, 7.638, 97.998, -17.370
2950, 7.656, 103.008, -17.392
2955, 7.674, 108.369, -17.658
2960, 7.692, 113.467, -17.689
2965, 7.710, 118.652, -17.773
2970, 7.728, 123.750, -17.778
2975, 7.746, 128.936, -17.843
2980, 7.764, 134.209, -17.960
2985, 7.782, 139.307, -17.928
2990, 7.800, 144.580, -18.026
2995, 7.818, 149.590, -17.921
3000, 7.836, 154.863, -18.020
3005, 7.854, 159.785, -17.854
3010, 7.872, 164.971, -17.904
3015, 7.890, 169.893, -17.759
3020, 7.908, 175.078, -17.833
3025, 7.926, 179.912, -17.643
3030, 7.944, 185.098, -17.735
3035, 7.961, 189.932, -17.561
3040, 7.979, 195.205, -17.735
3045, 7.997, 200.303, -17.746
3050, 8.015, 205.225, -17.638
3055, 8.033, 210.322, -17.669
3060, 8.050, 215.244, -17.573
3065, 8.068, 220.518, -17.742
3070, 8.086, 225.615, -17.752
3075, 8.103, 230.713, -17.764
3080, 8.121, 235.898, -17.834
3085, 8.139, 241.172, -17.954
3090, 8.156, 246.445, -18.043
3095, 8.174, 251.982, -18.296
3100, 8.191, 257.432, -18.449
3105, 8.209, 262.705, -18.442
3110, 8.226, 268.506, -18.805
3115, 8.244, 273.955, -18.849
3120, 8.261, 279.580, -19.014
3125, 8.279, 285.205, -19.135
3130, 8.296, 291.006, -19.360
3135, 8.314, 296.719, -19.479
3140, 8.331, 302.432, -19.576
3145, 8.348, 308.145, -19.652
3150, 8.366, 313.945, -19.771
3155, 8.383, 319.570, -19.749
3160, 8.400, 325.371, -19.846
3165, 8.418, 331.084, -19.869
3170, 8.435, 336.621, -19.763
3175, 8.452, 342.246, -19.739
3180, 8.469, 347.783, -19.659
3185, 8.486, 353.408, -19.657
3190, 8.503, 358.945, -19.592
3195, 8.521, 4.482, -19.544
3200, 8.538, 9.844, -19.379
3205, 8.555, 15.381, -19.373
3210, 8.572, 21.006, -19.423
3215, 8.589, 26.455, -19.345
3220, 8.606, 31.992, -19.338
3225, 8.623, 37.354, -19.216
3230, 8.640, 43.066, -19.368
3235, 8.657, 48.604, -19.361
3240, 8.674, 54.229, -19.416
3245, 8.690, 59.678, -19.341
3250, 8.707, 65.391, -19.463
3255, 8.724, 71.016, -19.498
3260, 8.741, 76.992, -19.771
3265, 8.758, 82.529, -19.688
3270, 8.774, 88.594, -19.984
3275, 8.791, 94.307, -19.970
3280, 8.808, 100.371, -20.215
3285, 8.824, 106.348, -20.353
3290, 8.841, 112.148, -20.336
3295, 8.858, 118.301, -20.564
3300, 8.874, 124.102, -20.500
3305, 8.891, 130.166, -20.639
3310, 8.907, 136.055, -20.623
3315, 8.924, 142.031, -20.674
3320, 8.940, 148.008, -20.714
3325, 8.956, 153.809, -20.624
3330, 8.973, 159.521, -20.493
3335, 8.989, 165.322, -20.438
3340, 9.006, 171.299, -20.529
3345, 9.022, 176.836, -20.290
3350, 9.038, 182.637, -20.282
3355, 9.054, 188.174, -20.091
3360, 9.071, 194.150, -20.247
3365, 9.087, 199.600, -20.006
3370, 9.103, 205.664, -20.244
3375, 9.119, 211.289, -20.121
3380, 9.135, 217.090, -20.155
3385, 9.151, 222.979, -20.235
3390, 9.167, 228.867, -20.297
3395, 9.183, 234.844, -20.415
3400, 9.199, 240.645, -20.387
3405, 9.215, 246.973, -20.721
3410, 9.231, 252.861, -20.693
3415, 9.247, 259.277, -21.043
3420, 9.263, 265.342, -21.064
3425, 9.278, 272.109, -21.581
3430, 9.294, 278.086, -21.441
3435, 9.310, 284.590, -21.698
3440, 9.326, 291.006, -21.839
3445, 9.341, 297.598, -22.064
3450, 9.357, 304.014, -22.146
3455, 9.373, 310.342, -22.127
3460, 9.388, 316.934, -22.303
3465, 9.404, 323.174, -22.202
3470, 9.419, 329.590, -22.256
3475, 9.435, 335.918, -22.222
3480, 9.450, 342.070, -22.074
3485, 9.466, 348.223, -21.957
3490, 9.481, 354.463, -21.921
3495, 9.496, 0.439, -21.715
3500, 9.512, 6.680, -21.729
3505, 9.527, 12.656, -21.562
3510, 9.542, 18.809, -21.544
3515, 9.557, 24.785, -21.409
3520, 9.572, 30.674, -21.245
3525, 9.588, 36.914, -21.351
3530, 9.603, 42.715, -21.132
3535, 9.618, 48.955, -21.262
3540, 9.633, 55.107, -21.309
3545, 9.648, 61.348, -21.403
3550, 9.663, 67.500, -21.421
3555, 9.678, 73.916, -21.622
3560, 9.692, 80.244, -21.713
3565, 9.707, 86.748, -21.910
3570, 9.722, 93.340, -22.134
3575, 9.737, 99.932, -22.311
3580, 9.752, 106.611, -22.515
3585, 9.766, 112.939, -22.433
3590, 9.781, 119.795, -22.736
3595, 9.796, 126.211, -22.667
3600, 9.810, 132.891, -22.796
3605, 9.825, 139.307, -22.714
3610, 9.839, 145.898, -22.786
3615, 9.854, 152.402, -22.761
3620, 9.868, 158.818, -22.695
3625, 9.882, 165.234, -22.632
3630, 9.897, 171.387, -22.402
3635, 9.911, 177.803, -22.407
3640, 9.925, 184.043, -22.289
3645, 9.940, 190.371, -22.255
3650, 9.954, 196.523, -22.100
3655, 9.968, 202.764, -22.024
3660, 9.982, 209.092, -22.050
3665, 9.996, 215.332, -22.001
3670, 10.010, 221.572, -21.963
3675, 10.024, 227.988, -22.050
3680, 10.038, 234.404, -22.120
3685, 10.052, 240.732, -22.115
3690, 10.066, 247.412, -22.357
3695, 10.080, 253.916, -22.434
3700, 10.094, 260.684, -22.672
3705, 10.107, 267.451, -22.870
3710, 10.121, 274.395, -23.140
3715, 10.135, 280.986, -23.122
3720, 10.148, 288.105, -23.467
3725, 10.162, 294.873, -23.497
3730, 10.176, 301.992, -23.771
3735, 10.189, 309.023, -23.933
3740, 10.203, 316.055, -24.056
3745, 10.216, 322.998, -24.095
3750, 10.229, 329.590, -23.879
3755, 10.243, 336.533, -23.953
3760, 10.256, 343.301, -23.890
3765, 10.269, 349.980, -23.776
3770, 10.283, 356.572, -23.623
3775, 10.296, 3.340, -23.628
3780, 10.309, 10.020, -23.562
3785, 10.322, 16.523, -23.397
3790, 10.335, 23.203, -23.386
3795, 10.348, 29.619, -23.188
3800, 10.361, 36.299, -23.221
3805, 10.374, 42.803, -23.115
3810, 10.387, 49.570, -23.221
3815, 10.400, 55.986, -23.060
3820, 10.412, 62.754, -23.176
3825, 10.425, 69.521, -23.262
3830, 10.438, 76.377, -23.387
3835, 10.451, 82.881, -23.258
3840, 10.463, 90.088, -23.644
3845, 10.476, 97.207, -23.895
3850, 10.488, 103.887, -23.783
3855, 10.501, 110.918, -23.936
3860, 10.513, 117.949, -24.059
3865, 10.526, 124.893, -24.103
3870, 10.538, 131.836, -24.132
3875, 10.550, 138.867, -24.216
3880, 10.563, 145.635, -24.099
3885, 10.575, 152.490, -24.071
3890, 10.587, 159.258, -23.979
3895, 10.599, 166.113, -23.974
3900, 10.611, 172.705, -23.781
3905, 10.623, 179.648, -23.880
3910, 10.635, 186.152, -23.644
3915, 10.647, 192.920, -23.644
3920, 10.659, 199.512, -23.520
3925, 10.671, 206.016, -23.361
