Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
330, 0.125, 79.102, 0.041
335, 0.129, 79.189, -0.029
340, 0.132, 79.102, 0.038
345, 0.136, 79.189, -0.031
350, 0.140, 79.189, -0.025
355, 0.144, 79.189, -0.020
360, 0.149, 79.189, -0.016
365, 0.153, 79.189, -0.013
370, 0.157, 79.102, 0.051
375, 0.161, 79.189, -0.020
380, 0.166, 79.189, -0.016
385, 0.170, 79.189, -0.013
390, 0.175, 79.189, -0.010
395, 0.179, 79.189, -0.008
400, 0.184, 79.102, 0.055
405, 0.189, 79.102, 0.044
410, 0.193, 79.189, -0.026
415, 0.198, 79.014, 0.102
420, 0.203, 79.189, -0.041
425, 0.208, 79.102, 0.028
430, 0.213, 79.102, 0.023
435, 0.218, 79.102, 0.018
440, 0.223, 79.189, -0.047
445, 0.228, 79.189, -0.038
450, 0.233, 79.102, 0.031
455, 0.238, 79.189, -0.036
460, 0.244, 79.102, 0.032
465, 0.249, 79.102, 0.026
470, 0.254, 79.189, -0.041
475, 0.260, 79.102, 0.029
480, 0.265, 79.189, -0.038
485, 0.271, 79.277, -0.092
490, 0.276, 79.102, 0.049
495, 0.282, 79.189, -0.022
500, 0.288, 79.277, -0.079
505, 0.294, 79.102, 0.059
510, 0.300, 79.189, -0.014
515, 0.305, 79.277, -0.073
520, 0.311, 79.189, 0.003
525, 0.317, 79.189, 0.003
530, 0.323, 79.102, 0.063
535, 0.330, 79.189, -0.011
540, 0.336, 79.102, 0.053
545, 0.342, 79.189, -0.019
550, 0.348, 79.102, 0.046
555, 0.355, 79.102, 0.037
560, 0.361, 79.189, -0.032
565, 0.368, 79.189, -0.026
570, 0.374, 79.189, -0.020
575, 0.381, 79.102, 0.045
580, 0.387, 79.102, 0.036
585, 0.394, 79.102, 0.029
590, 0.401, 79.277, -0.100
595, 0.408, 79.102, 0.043
600, 0.414, 79.102, 0.034
605, 0.421, 79.189, -0.034
610, 0.428, 79.189, -0.027
615, 0.435, 79.189, -0.022
620, 0.442, 79.189, -0.017
625, 0.450, 79.102, 0.047
630, 0.457, 79.102, 0.038
635, 0.464, 79.189, -0.031
640, 0.471, 79.102, 0.037
645, 0.479, 79.277, -0.093
650, 0.486, 79.189, -0.013
655, 0.493, 79.189, -0.011
660, 0.501, 79.102, 0.053
665, 0.509, 79.102, 0.042
670, 0.516, 79.102, 0.034
675, 0.524, 79.189, -0.034
680, 0.532, 79.189, -0.027
685, 0.539, 79.189, -0.022
690, 0.547, 79.189, -0.018
695, 0.555, 79.189, -0.014
700, 0.563, 79.189, -0.011
705, 0.571, 79.102, 0.052
710, 0.579, 79.189, -0.019
715, 0.587, 79.102, 0.046
720, 0.595, 79.189, -0.025
725, 0.604, 79.189, -0.020
730, 0.612, 79.102, 0.046
735, 0.620, 79.102, 0.036
740, 0.629, 79.102, 0.029
745, 0.637, 79.102, 0.023
750, 0.645, 79.189, -0.043
755, 0.654, 79.102, 0.027
760, 0.663, 79.102, 0.022
765, 0.671, 79.189, -0.044
770, 0.680, 79.189, -0.035
775, 0.689, 79.189, -0.028
780, 0.697, 79.277, -0.084
785, 0.706, 79.189, -0.006
790, 0.715, 79.189, -0.005
795, 0.724, 79.189, -0.004
800, 0.733, 79.189, -0.003
805, 0.742, 79.102, 0.059
810, 0.751, 79.189, -0.014
815, 0.760, 79.277, -0.073
820, 0.770, 79.189, 0.003
825, 0.779, 79.102, 0.064
830, 0.788, 79.189, -0.010
835, 0.798, 79.102, 0.053
840, 0.807, 79.102, 0.043
845, 0.816, 79.189, -0.027
850, 0.826, 79.102, 0.039
855, 0.836, 79.189, -0.030
860, 0.845, 79.189, -0.024
865, 0.855, 79.102, 0.042
870, 0.865, 79.102, 0.034
875, 0.874, 79.102, 0.027
880, 0.884, 79.189, -0.040
885, 0.894, 79.189, -0.032
890, 0.904, 79.277, -0.087
895, 0.914, 79.189, -0.008
900, 0.924, 79.189, -0.006
905, 0.934, 79.189, -0.005
910, 0.944, 79.189, -0.004
915, 0.954, 79.189, -0.003
920, 0.965, 79.189, -0.003
925, 0.975, 79.189, -0.002
930, 0.985, 79.102, 0.060
935, 0.996, 79.189, -0.014
940, 1.006, 79.189, -0.011
945, 1.016, 79.102, 0.053
950, 1.027, 79.189, -0.019
955, 1.038, 79.102, 0.046
960, 1.048, 79.189, -0.025
965, 1.059, 79.102, 0.042
970, 1.070, 79.189, -0.028
975, 1.080, 79.189, -0.022
980, 1.091, 79.189, -0.018
985, 1.102, 79.102, 0.047
990, 1.113, 79.189, -0.024
995, 1.124, 79.102, 0.042
1000, 1.135, 79.102, 0.034
1005, 1.146, 79.189, -0.034
1010, 1.157, 79.102, 0.034
1015, 1.168, 79.189, -0.034
1020, 1.179, 79.189, -0.027
1025, 1.191, 79.189, -0.022
1030, 1.202, 79.277, -0.079
1035, 1.213, 79.277, -0.063
1040, 1.225, 79.189, 0.011
1045, 1.236, 79.102, 0.070
1050, 1.248, 79.189, -0.005
1055, 1.259, 79.189, -0.004
1060, 1.271, 79.102, 0.058
1065, 1.282, 79.189, -0.015
1070, 1.294, 79.189, -0.012
1075, 1.306, 79.189, -0.010
1080, 1.317, 79.102, 0.054
1085, 1.329, 79.189, -0.018
1090, 1.341, 79.189, -0.015
1095, 1.353, 79.189, -0.012
1100, 1.365, 79.189, -0.009
1105, 1.377, 79.189, -0.008
1110, 1.389, 79.189, -0.006
1115, 1.401, 79.189, -0.005
1120, 1.413, 79.189, -0.004
1125, 1.425, 79.189, -0.003
1130, 1.438, 79.189, -0.002
1135, 1.450, 79.189, -0.002
1140, 1.462, 79.189, -0.002
1145, 1.474, 79.189, -0.001
1150, 1.487, 79.189, -0.001
1155, 1.499, 79.189, -0.001
1160, 1.512, 79.102, 0.061
1165, 1.524, 79.189, -0.013
1170, 1.537, 79.189, -0.010
1175, 1.550, 79.189, -0.008
1180, 1.562, 79.189, -0.007
1185, 1.575, 79.189, -0.005
1190, 1.588, 79.277, -0.066
1195, 1.600, 79.189, 0.009
1200, 1.613, 79.189, 0.007
1205, 1.626, 79.277, -0.056
1210, 1.639, 79.277, -0.045
1215, 1.652, 79.277, -0.036
1220, 1.665, 79.277, -0.028
1225, 1.678, 79.277, -0.023
1230, 1.691, 79.189, 0.043
1235, 1.704, 79.189, 0.034
1240, 1.718, 79.277, -0.034
1245, 1.731, 79.189, 0.034
1250, 1.744, 79.189, 0.027
1255, 1.757, 79.189, 0.022
1260, 1.771, 79.189, 0.018
1265, 1.784, 79.189, 0.014
1270, 1.798, 79.189, 0.011
1275, 1.811, 79.102, 0.070
1280, 1.825, 79.189, -0.005
1285, 1.838, 79.189, -0.004
1290, 1.852, 79.189, -0.003
1295, 1.865, 79.189, -0.003
1300, 1.879, 79.102, 0.059
1305, 1.893, 79.189, -0.014
1310, 1.906, 79.189, -0.011
1315, 1.920, 79.189, -0.009
1320, 1.934, 79.277, -0.069
1325, 1.948, 79.277, -0.055
1330, 1.962, 79.277, -0.044
1335, 1.976, 79.277, -0.035
1340, 1.990, 79.277, -0.028
1345, 2.004, 79.453, -0.145
1350, 2.018, 79.541, -0.178
1355, 2.032, 79.805, -0.326
1360, 2.046, 79.980, -0.384
1365, 2.060, 80.244, -0.491
1370, 2.075, 80.420, -0.516
1375, 2.089, 80.684, -0.597
1380, 2.103, 80.947, -0.661
1385, 2.118, 81.211, -0.713
1390, 2.132, 81.562, -0.816
1395, 2.146, 81.914, -0.898
1400, 2.161, 82.266, -0.964
1405, 2.175, 82.617, -1.017
1410, 2.190, 82.969, -1.060
1415, 2.205, 83.496, -1.216
1420, 2.219, 83.848, -1.218
1425, 2.234, 84.287, -1.282
1430, 2.249, 84.814, -1.394
1435, 2.263, 85.342, -1.483
1440, 2.278, 85.869, -1.555
1445, 2.293, 86.572, -1.735
1450, 2.308, 87.012, -1.695
1455, 2.323, 87.539, -1.725
1460, 2.337, 88.066, -1.748
1465, 2.352, 88.770, -1.889
1470, 2.367, 89.385, -1.941
1475, 2.382, 90.088, -2.044
1480, 2.397, 90.703, -2.065
1485, 2.413, 91.406, -2.143
1490, 2.428, 92.109, -2.205
1495, 2.443, 92.900, -2.317
1500, 2.458, 93.604, -2.345
1505, 2.473, 94.395, -2.428
1510, 2.489, 95.098, -2.434
1515, 2.504, 95.889, -2.500
1520, 2.519, 96.680, -2.552
1525, 2.535, 97.559, -2.655
1530, 2.550, 98.350, -2.677
1535, 2.565, 99.229, -2.756
1540, 2.581, 100.107, -2.818
1545, 2.596, 101.074, -2.929
1550, 2.612, 101.953, -2.958
1555, 2.627, 102.920, -3.040
1560, 2.643, 103.799, -3.047
1565, 2.659, 104.766, -3.112
1570, 2.674, 105.732, -3.165
1575, 2.690, 106.787, -3.269
1580, 2.706, 107.754, -3.291
1585, 2.722, 108.721, -3.308
1590, 2.737, 109.775, -3.383
1595, 2.753, 110.830, -3.441
1600, 2.769, 111.885, -3.492
1605, 2.785, 113.027, -3.592
1610, 2.801, 114.082, -3.609
1615, 2.817, 115.137, -3.624
1620, 2.833, 116.279, -3.698
1625, 2.849, 117.422, -3.756
1630, 2.865, 118.564, -3.803
1635, 2.881, 119.795, -3.902
1640, 2.897, 121.025, -3.981
1645, 2.913, 122.168, -3.983
1650, 2.930, 123.398, -4.046
1655, 2.946, 124.629, -4.096
1660, 2.962, 125.947, -4.198
1665, 2.978, 127.178, -4.217
1670, 2.995, 128.496, -4.295
1675, 3.011, 129.814, -4.357
1680, 3.027, 131.221, -4.468
1685, 3.044, 132.451, -4.434
1690, 3.060, 133.770, -4.467
1695, 3.076, 135.264, -4.618
1700, 3.093, 136.406, -4.492
1705, 3.109, 137.900, -4.636
1710, 3.126, 139.131, -4.569
1715, 3.143, 140.625, -4.699
1720, 3.159, 142.119, -4.802
1725, 3.176, 143.438, -4.764
1730, 3.192, 144.932, -4.851
1735, 3.209, 146.426, -4.927
1740, 3.226, 147.832, -4.922
1745, 3.243, 149.238, -4.922
1750, 3.259, 150.820, -5.041
1755, 3.276, 152.227, -5.015
1760, 3.293, 153.896, -5.179
1765, 3.310, 155.391, -5.188
1770, 3.327, 156.797, -5.132
1775, 3.343, 158.291, -5.149
1780, 3.360, 159.961, -5.283
1785, 3.377, 161.631, -5.395
1790, 3.394, 163.037, -5.299
1795, 3.411, 164.619, -5.344
1800, 3.428, 166.289, -5.441
1805, 3.445, 167.871, -5.459
1810, 3.462, 169.453, -5.472
1815, 3.479, 171.211, -5.605
1820, 3.497, 172.793, -5.589
1825, 3.514, 174.551, -5.700
1830, 3.531, 176.045, -5.603
1835, 3.548, 177.803, -5.711
1840, 3.565, 179.648, -5.857
1845, 3.583, 181.318, -5.853
1850, 3.600, 182.988, -5.848
1855, 3.617, 184.746, -5.907
1860, 3.634, 186.416, -5.890
1865, 3.652, 188.262, -6.003
1870, 3.669, 190.020, -6.030
1875, 3.686, 191.865, -6.113
1880, 3.704, 193.535, -6.058
1885, 3.721, 195.469, -6.197
1890, 3.739, 197.314, -6.246
1895, 3.756, 199.160, -6.286
1900, 3.774, 200.918, -6.255
1905, 3.791, 202.764, -6.292
1910, 3.809, 204.697, -6.386
1915, 3.826, 206.631, -6.458
1920, 3.844, 208.564, -6.518
1925, 3.862, 210.586, -6.626
1930, 3.879, 212.520, -6.652
1935, 3.897, 214.453, -6.672
1940, 3.914, 216.475, -6.749
1945, 3.932, 218.584, -6.872
1950, 3.950, 220.430, -6.787
1955, 3.968, 222.451, -6.843
1960, 3.985, 224.473, -6.888
1965, 4.003, 226.582, -6.978
1970, 4.021, 228.604, -6.999
1975, 4.039, 230.801, -7.135
1980, 4.056, 232.910, -7.179
1985, 4.074, 235.020, -7.219
1990, 4.092, 237.217, -7.309
1995, 4.110, 239.590, -7.504
2000, 4.128, 241.699, -7.476
2005, 4.146, 243.984, -7.577
2010, 4.164, 246.182, -7.597
2015, 4.182, 248.379, -7.612
2020, 4.200, 250.752, -7.745
2025, 4.218, 253.037, -7.795
2030, 4.236, 255.498, -7.952
2035, 4.254, 257.783, -7.960
2040, 4.272, 260.332, -8.147
2045, 4.290, 262.705, -8.177
2050, 4.308, 265.254, -8.321
2055, 4.326, 267.715, -8.377
2060, 4.344, 270.176, -8.419
2065, 4.362, 272.725, -8.516
2070, 4.380, 275.186, -8.532
2075, 4.399, 277.734, -8.605
2080, 4.417, 280.371, -8.727
2085, 4.435, 283.008, -8.823
2090, 4.453, 285.557, -8.836
2095, 4.471, 288.369, -9.038
2100, 4.490, 291.006, -9.069
2105, 4.508, 293.643, -9.098
2110, 4.526, 296.367, -9.180
2115, 4.544, 299.180, -9.309
2120, 4.563, 301.816, -9.290
2125, 4.581, 304.629, -9.395
2130, 4.599, 307.441, -9.481
2135, 4.618, 310.078, -9.426
2140, 4.636, 312.979, -9.568
2145, 4.654, 315.615, -9.492
2150, 4.673, 318.516, -9.620
2155, 4.691, 321.240, -9.603
2160, 4.710, 324.053, -9.645
2165, 4.728, 326.865, -9.680
2170, 4.746, 329.678, -9.709
2175, 4.765, 332.666, -9.855
2180, 4.783, 335.391, -9.789
2185, 4.802, 338.203, -9.794
2190, 4.820, 341.104, -9.862
2195, 4.839, 344.004, -9.914
2200, 4.857, 346.729, -9.836
2205, 4.876, 349.629, -9.894
2210, 4.894, 352.441, -9.880
2215, 4.913, 355.342, -9.929
2220, 4.931, 358.154, -9.909
2225, 4.950, 1.055, -9.955
2230, 4.968, 4.043, -10.050
2235, 4.987, 6.680, -9.882
2240, 5.006, 9.668, -9.994
2245, 5.024, 12.568, -10.020
2250, 5.043, 15.557, -10.103
2255, 5.061, 18.369, -10.047
2260, 5.080, 21.270, -10.062
2265, 5.099, 24.258, -10.138
2270, 5.117, 27.158, -10.137
2275, 5.136, 29.971, -10.073
2280, 5.155, 32.959, -10.146
2285, 5.173, 35.947, -10.203
2290, 5.192, 39.023, -10.307
2295, 5.211, 42.012, -10.337
2300, 5.229, 44.912, -10.291
2305, 5.248, 48.076, -10.447
2310, 5.267, 51.152, -10.507
2315, 5.285, 54.229, -10.550
2320, 5.304, 57.217, -10.531
2325, 5.323, 60.557, -10.757
2330, 5.342, 63.457, -10.634
2335, 5.360, 66.709, -10.778
2340, 5.379, 69.785, -10.764
2345, 5.398, 73.301, -11.074
2350, 5.417, 76.465, -11.069
2355, 5.435, 79.717, -11.125
2360, 5.454, 83.145, -11.294
2365, 5.473, 86.484, -11.368
2370, 5.492, 89.824, -11.430
2375, 5.510, 93.076, -11.415
2380, 5.529, 96.768, -11.710
2385, 5.548, 100.107, -11.700
2390, 5.567, 103.711, -11.877
2395, 5.586, 107.051, -11.836
2400, 5.604, 110.479, -11.861
2405, 5.623, 114.258, -12.130
2410, 5.642, 117.773, -12.158
2415, 5.661, 121.289, -12.184
2420, 5.680, 124.805, -12.201
2425, 5.699, 128.408, -12.279
2430, 5.717, 131.924, -12.277
2435, 5.736, 135.527, -12.341
2440, 5.755, 139.131, -12.390
2445, 5.774, 142.646, -12.367
2450, 5.793, 146.250, -12.410
2455, 5.812, 149.854, -12.445
2460, 5.830, 153.457, -12.473
2465, 5.849, 157.061, -12.494
2470, 5.868, 160.752, -12.574
2475, 5.887, 164.443, -12.634
2480, 5.906, 167.959, -12.567
2485, 5.925, 171.475, -12.503
2490, 5.943, 175.166, -12.586
2495, 5.962, 178.682, -12.519
2500, 5.981, 182.285, -12.533
2505, 6.000, 185.977, -12.612
2510, 6.019, 189.668, -12.666
2515, 6.038, 193.184, -12.588
2520, 6.057, 196.875, -12.649
2525, 6.075, 200.479, -12.640
2530, 6.094, 204.082, -12.632
2535, 6.113, 207.861, -12.746
2540, 6.132, 211.553, -12.776
2545, 6.151, 215.244, -12.798
2550, 6.170, 218.760, -12.695
2555, 6.189, 222.627, -12.856
2560, 6.207, 226.230, -12.803
2565, 6.226, 230.098, -12.946
2570, 6.245, 233.789, -12.934
2575, 6.264, 237.656, -13.047
2580, 6.283, 241.611, -13.202
2585, 6.302, 245.566, -13.322
2590, 6.320, 249.521, -13.419
2595, 6.339, 253.477, -13.498
2600, 6.358, 257.432, -13.561
2605, 6.377, 261.650, -13.797
2610, 6.396, 265.869, -13.981
2615, 6.414, 269.912, -14.012
2620, 6.433, 274.131, -14.156
2625, 6.452, 278.174, -14.150
2630, 6.471, 282.568, -14.389
2635, 6.490, 286.875, -14.519
2640, 6.508, 291.182, -14.625
2645, 6.527, 295.312, -14.580
2650, 6.546, 299.707, -14.731
2655, 6.565, 304.102, -14.859
2660, 6.583, 308.408, -14.893
2665, 6.602, 312.803, -14.984
2670, 6.621, 317.109, -14.988
2675, 6.640, 321.504, -15.068
2680, 6.658, 325.723, -15.000
2685, 6.677, 330.117, -15.063
2690, 6.696, 334.336, -15.005
2695, 6.715, 338.818, -15.130
2700, 6.733, 343.037, -15.054
2705, 6.752, 347.432, -15.112
2710, 6.771, 351.562, -14.968
2715, 6.789, 355.869, -14.989
2720, 6.808, 0.439, -15.184
2725, 6.827, 4.570, -15.034
2730, 6.845, 8.965, -15.096
2735, 6.864, 13.184, -15.023
2740, 6.883, 17.490, -15.025
2745, 6.901, 21.621, -14.908
2750, 6.920, 25.928, -14.935
2755, 6.939, 30.234, -14.957
2760, 6.957, 34.541, -14.974
2765, 6.976, 38.848, -14.984
2770, 6.994, 43.242, -15.057
2775, 7.013, 47.637, -15.116
2780, 7.032, 51.943, -15.101
2785, 7.050, 56.338, -15.149
2790, 7.069, 60.732, -15.189
2795, 7.087, 65.215, -15.283
2800, 7.106, 69.521, -15.233
2805, 7.124, 74.092, -15.380
2810, 7.143, 78.750, -15.555
2815, 7.161, 83.232, -15.576
2820, 7.180, 87.891, -15.717
2825, 7.198, 92.549, -15.827
2830, 7.217, 97.295, -15.975
2835, 7.235, 102.129, -16.156
2840, 7.254, 106.787, -16.178
2845, 7.272, 111.621, -16.320
2850, 7.291, 116.367, -16.371
2855, 7.309, 121.113, -16.403
2860, 7.327, 126.123, -16.629
2865, 7.346, 130.605, -16.438
2870, 7.364, 135.703, -16.699
2875, 7.382, 140.361, -16.622
2880, 7.401, 145.283, -16.729
2885, 7.419, 149.678, -16.455
2890, 7.437, 154.600, -16.604
2895, 7.456, 159.258, -16.528
2900, 7.474, 164.180, -16.674
2905, 7.492, 168.838, -16.590
2910, 7.510, 173.584, -16.589
2915, 7.529, 178.330, -16.584
2920, 7.547, 182.988, -16.521
2925, 7.565, 187.734, -16.533
2930, 7.583, 192.393, -16.481
2935, 7.601, 197.139, -16.498
2940, 7.620, 201.797, -16.454
2945, 7.638, 206.631, -16.541
2950, 7.656, 211.201, -16.421
2955, 7.674, 216.035, -16.515
2960, 7.692, 220.957, -16.651
2965, 7.710, 225.615, -16.573
2970, 7.728, 230.801, -16.883
2975, 7.746, 235.547, -16.823
2980, 7.764, 240.469, -16.896
2985, 7.782, 245.391, -16.954
2990, 7.800, 250.576, -17.186
2995, 7.818, 255.762, -17.370
3000, 7.836, 260.684, -17.335
3005, 7.854, 266.045, -17.612
3010, 7.872, 271.318, -17.772
3015, 7.890, 276.504, -17.839
3020, 7.908, 281.865, -18.014
3025, 7.926, 287.402, -18.280
3030, 7.944, 292.764, -18.368
3035, 7.961, 298.125, -18.442
3040, 7.979, 303.574, -18.554
3045, 7.997, 309.023, -18.655
3050, 8.015, 314.297, -18.600
3055, 8.033, 319.834, -18.745
3060, 8.050, 325.195, -18.749
3065, 8.068, 330.557, -18.738
3070, 8.086, 335.918, -18.744
3075, 8.103, 341.279, -18.738
3080, 8.121, 346.377, -18.551
3085, 8.139, 351.738, -18.594
3090, 8.156, 357.012, -18.558
3095, 8.174, 2.197, -18.473
3100, 8.191, 7.471, -18.462
3105, 8.209, 12.656, -18.390
3110, 8.226, 17.930, -18.395
3115, 8.244, 22.764, -18.094
3120, 8.261, 28.213, -18.281
3125, 8.279, 33.135, -18.060
3130, 8.296, 38.496, -18.197
3135, 8.314, 43.682, -18.180
3140, 8.331, 49.043, -18.285
3145, 8.348, 54.404, -18.373
3150, 8.366, 59.678, -18.383
3155, 8.383, 65.215, -18.571
3160, 8.400, 70.664, -18.667
3165, 8.418, 76.201, -18.801
3170, 8.435, 81.650, -18.847
3175, 8.452, 87.451, -19.130
3180, 8.469, 92.988, -19.171
3185, 8.486, 98.701, -19.326
3190, 8.503, 104.326, -19.386
3195, 8.521, 110.215, -19.623
3200, 8.538, 115.752, -19.564
3205, 8.555, 121.641, -19.771
3210, 8.572, 127.354, -19.802
3215, 8.589, 132.979, -19.762
3220, 8.606, 138.867, -19.934
3225, 8.623, 144.492, -19.864
3230, 8.640, 150.117, -19.835
3235, 8.657, 155.654, -19.729
3240, 8.674, 161.367, -19.767
3245, 8.690, 166.904, -19.690
3250, 8.707, 172.617, -19.738
3255, 8.724, 177.979, -19.538
3260, 8.741, 183.604, -19.561
3265, 8.758, 188.965, -19.398
3270, 8.774, 194.590, -19.445
3275, 8.791, 200.039, -19.361
3280, 8.808, 205.576, -19.354
3285, 8.824, 211.113, -19.355
3290, 8.841, 216.562, -19.291
3295, 8.858, 222.275, -19.418
3300, 8.874, 227.812, -19.405
3305, 8.891, 233.613, -19.572
3310, 8.907, 239.238, -19.594
3315, 8.924, 245.127, -19.789
3320, 8.940, 250.928, -19.883
3325, 8.956, 257.080, -20.204
3330, 8.973, 263.145, -20.397
3335, 8.989, 269.297, -20.613
3340, 9.006, 275.449, -20.789
3345, 9.022, 281.689, -20.988
3350, 9.038, 287.930, -21.152
3355, 9.054, 294.082, -21.219
3360, 9.071, 300.410, -21.390
3365, 9.087, 306.650, -21.475
3370, 9.103, 312.979, -21.602
3375, 9.119, 319.131, -21.574
3380, 9.135, 325.371, -21.621
3385, 9.151, 331.523, -21.587
3390, 9.167, 337.676, -21.572
3395, 9.183, 343.828, -21.550
3400, 9.199, 349.805, -21.423
3405, 9.215, 355.957, -21.423
3410, 9.231, 1.758, -21.203
3415, 9.247, 7.910, -21.257
3420, 9.263, 13.799, -21.109
3425, 9.278, 19.775, -21.075
3430, 9.294, 25.576, -20.911
3435, 9.310, 31.641, -20.963
3440, 9.326, 37.441, -20.821
3445, 9.341, 43.418, -20.825
3450, 9.357, 49.570, -20.969
3455, 9.373, 55.371, -20.829
3460, 9.388, 61.611, -21.017
3465, 9.404, 67.588, -20.988
3470, 9.419, 73.916, -21.214
3475, 9.435, 79.980, -21.206
3480, 9.450, 86.309, -21.383
3485, 9.466, 92.549, -21.468
3490, 9.481, 98.789, -21.535
3495, 9.496, 105.381, -21.829
3500, 9.512, 111.797, -21.945
3505, 9.527, 118.037, -21.914
3510, 9.542, 124.541, -22.075
3515, 9.557, 130.957, -22.142
3520, 9.572, 137.461, -22.255
3525, 9.588, 143.877, -22.287
3530, 9.603, 150.029, -22.125
3535, 9.618, 156.445, -22.184
3540, 9.633, 162.773, -22.167
3545, 9.648, 168.926, -22.030
3550, 9.663, 175.166, -21.981
3555, 9.678, 181.406, -21.951
3560, 9.692, 187.383, -21.730
3565, 9.707, 193.623, -21.745
3570, 9.722, 199.863, -21.750
3575, 9.737, 206.016, -21.700
3580, 9.752, 212.168, -21.655
3585, 9.766, 218.320, -21.627
3590, 9.781, 224.648, -21.709
3595, 9.796, 230.801, -21.674
3600, 9.810, 237.568, -22.062
3605, 9.825, 243.545, -21.824
3610, 9.839, 250.225, -22.128
3615, 9.854, 256.641, -22.183
3620, 9.868, 263.408, -22.477
3625, 9.882, 270.264, -22.767
3630, 9.897, 277.031, -22.936
3635, 9.911, 283.711, -23.021
3640, 9.925, 290.566, -23.207
3645, 9.940, 297.510, -23.413
3650, 9.954, 304.102, -23.339
3655, 9.968, 311.045, -23.517
3660, 9.982, 317.725, -23.479
3665, 9.996, 324.580, -23.575
3670, 10.010, 331.436, -23.649
3675, 10.024, 338.027, -23.525
3680, 10.038, 344.531, -23.361
3685, 10.052, 351.299, -23.415
3690, 10.066, 357.627, -23.152
3695, 10.080, 4.307, -23.184
3700, 10.094, 10.898, -23.150
3705, 10.107, 16.963, -22.757
3710, 10.121, 23.730, -22.937
3715, 10.135, 30.059, -22.767
3720, 10.148, 36.562, -22.756
3725, 10.162, 43.154, -22.803
3730, 10.176, 49.570, -22.726
3735, 10.189, 56.162, -22.788
3740, 10.203, 62.842, -22.896
3745, 10.216, 69.258, -22.800
3750, 10.229, 76.113, -23.029
3755, 10.243, 82.969, -23.202
3760, 10.256, 89.912, -23.420
3765, 10.269, 96.855, -23.579
3770, 10.283, 103.711, -23.659
3775, 10.296, 110.566, -23.703
3780, 10.309, 117.598, -23.883
3785, 10.322, 124.541, -23.957
3790, 10.335, 131.309, -23.892
3795, 10.348, 138.340, -24.026
3800, 10.361, 145.020, -23.884
3805, 10.374, 151.963, -23.959
3810, 10.387, 158.906, -24.009
3815, 10.400, 165.498, -23.814
3820, 10.412, 172.178, -23.724
3825, 10.425, 178.682, -23.522
3830, 10.438, 185.361, -23.487
3835, 10.451, 191.689, -23.209
3840, 10.463, 198.369, -23.233
3845, 10.476, 204.873, -23.129
3850, 10.488, 211.377, -23.045
3855, 10.501, 217.881, -22.980
3860, 10.513, 224.561, -23.045
3865, 10.526, 231.240, -23.105
3870, 10.538, 238.096, -23.273
3875, 10.550, 245.127, -23.532
3880, 10.563, 251.982, -23.614
3885, 10.575, 259.102, -23.859
3890, 10.587, 266.045, -23.938
3895, 10.599, 273.428, -24.309
3900, 10.611, 280.723, -24.545
3905, 10.623, 288.018, -24.734
3910, 10.635, 295.312, -24.881
3915, 10.647, 302.695, -25.056
3920, 10.659, 309.902, -25.086
3925, 10.671, 317.197, -25.162
