Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
1030, 1.202, 281.953, -1.487
1035, 1.213, 282.480, -1.558
1040, 1.225, 283.008, -1.615
1045, 1.236, 283.447, -1.599
1050, 1.248, 283.975, -1.648
1055, 1.259, 284.414, -1.624
1060, 1.271, 284.854, -1.607
1065, 1.282, 285.381, -1.654
1070, 1.294, 285.732, -1.569
1075, 1.306, 286.348, -1.685
1080, 1.317, 286.875, -1.716
1085, 1.329, 287.402, -1.741
1090, 1.341, 287.930, -1.761
1095, 1.353, 288.369, -1.716
1100, 1.365, 288.896, -1.741
1105, 1.377, 289.424, -1.761
1110, 1.389, 289.951, -1.778
1115, 1.401, 290.566, -1.852
1120, 1.413, 291.094, -1.850
1125, 1.425, 291.621, -1.848
1130, 1.438, 292.061, -1.785
1135, 1.450, 292.588, -1.797
1140, 1.462, 293.203, -1.867
1145, 1.474, 293.730, -1.862
1150, 1.487, 294.258, -1.858
1155, 1.499, 294.785, -1.855
1160, 1.512, 295.400, -1.913
1165, 1.524, 296.016, -1.961
1170, 1.537, 296.543, -1.937
1175, 1.550, 297.158, -1.979
1180, 1.562, 297.686, -1.952
1185, 1.575, 298.301, -1.991
1190, 1.588, 298.828, -1.961
1195, 1.600, 299.443, -1.999
1200, 1.613, 300.059, -2.029
1205, 1.626, 300.586, -1.991
1210, 1.639, 301.377, -2.146
1215, 1.652, 301.992, -2.146
1220, 1.665, 302.520, -2.085
1225, 1.678, 303.223, -2.159
1230, 1.691, 303.750, -2.094
1235, 1.704, 304.541, -2.229
1240, 1.718, 305.244, -2.274
1245, 1.731, 305.859, -2.249
1250, 1.744, 306.475, -2.229
1255, 1.757, 307.266, -2.337
1260, 1.771, 308.057, -2.422
1265, 1.784, 308.760, -2.429
1270, 1.798, 309.463, -2.434
1275, 1.811, 310.254, -2.500
1280, 1.825, 311.045, -2.552
1285, 1.838, 311.836, -2.594
1290, 1.852, 312.627, -2.628
1295, 1.865, 313.506, -2.716
1300, 1.879, 314.385, -2.787
1305, 1.893, 315.176, -2.782
1310, 1.906, 316.143, -2.900
1315, 1.920, 316.934, -2.873
1320, 1.934, 317.988, -3.035
1325, 1.948, 318.955, -3.103
1330, 1.962, 319.834, -3.097
1335, 1.976, 320.889, -3.214
1340, 1.990, 322.031, -3.369
1345, 2.004, 322.998, -3.371
1350, 2.018, 324.053, -3.433
1355, 2.032, 325.195, -3.545
1360, 2.046, 326.426, -3.694
1365, 2.060, 327.744, -3.877
1370, 2.075, 328.799, -3.839
1375, 2.089, 330.117, -3.991
1380, 2.103, 331.348, -4.052
1385, 2.118, 332.754, -4.225
1390, 2.132, 334.072, -4.301
1395, 2.146, 335.479, -4.422
1400, 2.161, 336.973, -4.582
1405, 2.175, 338.467, -4.709
1410, 2.190, 339.961, -4.810
1415, 2.205, 341.543, -4.953
1420, 2.219, 343.037, -5.006
1425, 2.234, 344.619, -5.109
1430, 2.249, 346.289, -5.255
1435, 2.263, 348.047, -5.429
1440, 2.278, 349.717, -5.510
1445, 2.293, 351.299, -5.516
1450, 2.308, 353.320, -5.824
1455, 2.323, 355.078, -5.888
1460, 2.337, 356.836, -5.938
1465, 2.352, 358.682, -6.039
1470, 2.367, 0.703, -6.243
1475, 2.382, 2.461, -6.223
1480, 2.397, 4.482, -6.390
1485, 2.413, 6.416, -6.463
1490, 2.428, 8.350, -6.520
1495, 2.443, 10.371, -6.628
1500, 2.458, 12.393, -6.715
1505, 2.473, 14.414, -6.783
1510, 2.489, 16.436, -6.838
1515, 2.504, 18.457, -6.882
1520, 2.519, 20.391, -6.857
1525, 2.535, 22.500, -6.959
1530, 2.550, 24.609, -7.040
1535, 2.565, 26.631, -7.044
1540, 2.581, 28.740, -7.109
1545, 2.596, 30.674, -7.037
1550, 2.612, 32.871, -7.165
1555, 2.627, 34.805, -7.082
1560, 2.643, 36.914, -7.140
1565, 2.659, 38.936, -7.124
1570, 2.674, 41.045, -7.169
1575, 2.690, 42.979, -7.088
1580, 2.706, 44.912, -7.019
1585, 2.722, 47.021, -7.091
1590, 2.737, 49.043, -7.081
1595, 2.753, 51.064, -7.080
1600, 2.769, 52.910, -6.953
1605, 2.785, 54.844, -6.911
1610, 2.801, 56.777, -6.882
1615, 2.817, 58.799, -6.915
1620, 2.833, 60.645, -6.823
1625, 2.849, 62.578, -6.810
1630, 2.865, 64.424, -6.732
1635, 2.881, 66.270, -6.681
1640, 2.897, 68.203, -6.693
1645, 2.913, 69.961, -6.584
1650, 2.930, 71.895, -6.617
1655, 2.946, 73.652, -6.521
1660, 2.962, 75.410, -6.445
1665, 2.978, 77.168, -6.384
1670, 2.995, 79.014, -6.396
1675, 3.011, 80.771, -6.344
1680, 3.027, 82.617, -6.366
1685, 3.044, 84.287, -6.259
1690, 3.060, 86.221, -6.357
1695, 3.076, 87.803, -6.190
1700, 3.093, 89.561, -6.181
1705, 3.109, 91.406, -6.233
1710, 3.126, 93.164, -6.215
1715, 3.143, 94.922, -6.200
1720, 3.159, 96.680, -6.189
1725, 3.176, 98.438, -6.177
1730, 3.192, 100.195, -6.168
1735, 3.209, 101.953, -6.164
1740, 3.226, 103.711, -6.158
1745, 3.243, 105.469, -6.155
1750, 3.259, 107.227, -6.151
1755, 3.276, 108.984, -6.149
1760, 3.293, 110.830, -6.207
1765, 3.310, 112.676, -6.253
1770, 3.327, 114.346, -6.172
1775, 3.343, 116.279, -6.284
1780, 3.360, 118.037, -6.259
1785, 3.377, 119.971, -6.358
1790, 3.394, 121.816, -6.376
1795, 3.411, 123.662, -6.390
1800, 3.428, 125.596, -6.459
1805, 3.445, 127.617, -6.580
1810, 3.462, 129.463, -6.554
1815, 3.479, 131.572, -6.718
1820, 3.497, 133.506, -6.725
1825, 3.514, 135.439, -6.731
1830, 3.531, 137.461, -6.796
1835, 3.548, 139.658, -6.973
1840, 3.565, 141.768, -7.051
1845, 3.583, 143.789, -7.053
1850, 3.600, 145.811, -7.054
1855, 3.617, 148.096, -7.240
1860, 3.634, 150.381, -7.386
1865, 3.652, 152.402, -7.321
1870, 3.669, 154.775, -7.515
1875, 3.686, 156.973, -7.547
1880, 3.704, 159.346, -7.695
1885, 3.721, 161.719, -7.812
1890, 3.739, 164.180, -7.969
1895, 3.756, 166.553, -8.034
1900, 3.774, 169.014, -8.145
1905, 3.791, 171.562, -8.296
1910, 3.809, 174.023, -8.352
1915, 3.826, 176.660, -8.527
1920, 3.844, 179.209, -8.602
1925, 3.862, 181.758, -8.662
1930, 3.879, 184.482, -8.832
1935, 3.897, 187.119, -8.909
1940, 3.914, 189.756, -8.969
1945, 3.932, 192.480, -9.077
1950, 3.950, 195.205, -9.166
1955, 3.968, 198.018, -9.296
1960, 3.985, 200.742, -9.340
1965, 4.003, 203.467, -9.373
1970, 4.021, 206.279, -9.464
1975, 4.039, 209.004, -9.469
1980, 4.056, 211.816, -9.545
1985, 4.074, 214.629, -9.597
1990, 4.092, 217.354, -9.583
1995, 4.110, 220.166, -9.632
2000, 4.128, 222.891, -9.609
2005, 4.146, 225.615, -9.596
2010, 4.164, 228.340, -9.580
2015, 4.182, 230.977, -9.505
2020, 4.200, 233.877, -9.631
2025, 4.218, 236.514, -9.546
2030, 4.236, 239.062, -9.418
2035, 4.254, 241.787, -9.434
2040, 4.272, 244.336, -9.330
2045, 4.290, 246.973, -9.306
2050, 4.308, 249.609, -9.287
2055, 4.326, 252.070, -9.149
2060, 4.344, 254.707, -9.163
2065, 4.362, 257.256, -9.109
2070, 4.380, 259.717, -9.007
2075, 4.399, 262.354, -9.046
2080, 4.417, 264.814, -8.959
2085, 4.435, 267.275, -8.885
2090, 4.453, 269.824, -8.890
2095, 4.471, 272.285, -8.829
2100, 4.490, 274.746, -8.782
2105, 4.508, 277.207, -8.744
2110, 4.526, 279.844, -8.839
2115, 4.544, 282.305, -8.789
2120, 4.563, 285.029, -8.933
2125, 4.581, 287.402, -8.805
2130, 4.599, 290.039, -8.885
2135, 4.618, 292.676, -8.946
2140, 4.636, 295.225, -8.940
2145, 4.654, 297.949, -9.054
2150, 4.673, 300.498, -9.026
2155, 4.691, 303.223, -9.120
2160, 4.710, 305.947, -9.199
2165, 4.728, 308.760, -9.326
2170, 4.746, 311.484, -9.365
2175, 4.765, 314.473, -9.580
2180, 4.783, 317.197, -9.567
2185, 4.802, 320.273, -9.797
2190, 4.820, 323.174, -9.868
2195, 4.839, 326.338, -10.105
2200, 4.857, 329.414, -10.234
2205, 4.876, 332.578, -10.395
2210, 4.894, 335.742, -10.527
2215, 4.913, 338.994, -10.692
2220, 4.931, 342.422, -10.948
2225, 4.950, 345.586, -10.969
2230, 4.968, 349.102, -11.229
2235, 4.987, 352.529, -11.379
2240, 5.006, 356.045, -11.557
2245, 5.024, 359.473, -11.642
2250, 5.043, 3.164, -11.889
2255, 5.061, 6.680, -11.969
2260, 5.080, 10.195, -12.032
2265, 5.099, 13.887, -12.203
2270, 5.117, 17.490, -12.281
2275, 5.136, 21.094, -12.340
2280, 5.155, 24.697, -12.388
2285, 5.173, 28.301, -12.428
2290, 5.192, 31.729, -12.337
2295, 5.211, 35.420, -12.447
2300, 5.229, 38.760, -12.291
2305, 5.248, 42.188, -12.226
2310, 5.267, 45.879, -12.356
2315, 5.285, 49.043, -12.099
2320, 5.304, 52.471, -12.072
2325, 5.323, 55.811, -11.992
2330, 5.342, 59.062, -11.865
2335, 5.360, 62.227, -11.700
2340, 5.379, 65.479, -11.634
2345, 5.398, 68.379, -11.333
2350, 5.417, 71.719, -11.398
2355, 5.435, 74.619, -11.142
2360, 5.454, 77.695, -11.061
2365, 5.473, 80.859, -11.060
2370, 5.492, 83.672, -10.815
2375, 5.510, 86.572, -10.679
2380, 5.529, 89.648, -10.691
2385, 5.548, 92.549, -10.581
2390, 5.567, 95.449, -10.491
2395, 5.586, 98.350, -10.418
2400, 5.604, 101.250, -10.360
2405, 5.623, 104.150, -10.315
2410, 5.642, 106.963, -10.216
2415, 5.661, 109.951, -10.262
2420, 5.680, 112.852, -10.234
2425, 5.699, 115.752, -10.211
2430, 5.717, 118.740, -10.257
2435, 5.736, 121.641, -10.231
2440, 5.755, 124.805, -10.395
2445, 5.774, 127.793, -10.404
2450, 5.793, 130.781, -10.410
2455, 5.812, 134.033, -10.600
2460, 5.830, 137.109, -10.630
2465, 5.849, 140.361, -10.773
2470, 5.868, 143.525, -10.830
2475, 5.887, 147.041, -11.118
2480, 5.906, 150.117, -11.044
2485, 5.925, 153.721, -11.353
2490, 5.943, 157.236, -11.538
2495, 5.962, 160.840, -11.741
2500, 5.981, 164.355, -11.852
2505, 6.000, 168.135, -12.120
2510, 6.019, 172.002, -12.402
2515, 6.038, 175.781, -12.556
2520, 6.057, 179.648, -12.751
2525, 6.075, 183.428, -12.840
2530, 6.094, 187.383, -13.029
2535, 6.113, 191.250, -13.130
2540, 6.132, 195.381, -13.386
2545, 6.151, 199.248, -13.413
2550, 6.170, 203.203, -13.496
2555, 6.189, 207.422, -13.733
2560, 6.207, 211.201, -13.635
2565, 6.226, 215.156, -13.669
2570, 6.245, 219.023, -13.635
2575, 6.264, 222.979, -13.671
2580, 6.283, 226.758, -13.577
2585, 6.302, 230.449, -13.439
2590, 6.320, 234.229, -13.393
2595, 6.339, 237.920, -13.292
2600, 6.358, 241.523, -13.149
2605, 6.377, 245.039, -12.978
2610, 6.396, 248.555, -12.838
2615, 6.414, 252.070, -12.727
2620, 6.433, 255.586, -12.636
2625, 6.452, 259.014, -12.503
2630, 6.471, 262.441, -12.396
2635, 6.490, 265.781, -12.251
2640, 6.508, 269.209, -12.194
2645, 6.527, 272.549, -12.088
2650, 6.546, 275.889, -12.001
2655, 6.565, 279.316, -11.997
2660, 6.583, 282.744, -11.991
2665, 6.602, 285.908, -11.802
2670, 6.621, 289.512, -11.959
2675, 6.640, 292.939, -11.962
2680, 6.658, 296.455, -12.020
2685, 6.677, 299.883, -12.015
2690, 6.696, 303.398, -12.064
2695, 6.715, 307.002, -12.171
2700, 6.733, 310.605, -12.250
2705, 6.752, 314.385, -12.442
2710, 6.771, 318.164, -12.593
2715, 6.789, 321.943, -12.711
2720, 6.808, 325.986, -12.996
2725, 6.827, 329.941, -13.162
2730, 6.845, 333.984, -13.351
2735, 6.864, 338.203, -13.628
2740, 6.883, 342.598, -13.970
2745, 6.901, 346.904, -14.185
2750, 6.920, 351.475, -14.541
2755, 6.939, 355.693, -14.582
2760, 6.957, 0.352, -14.918
2765, 6.976, 4.834, -15.064
2770, 6.994, 9.580, -15.366
2775, 7.013, 14.238, -15.547
2780, 7.032, 18.809, -15.634
2785, 7.050, 23.291, -15.635
2790, 7.069, 28.037, -15.825
2795, 7.087, 32.695, -15.913
2800, 7.106, 37.090, -15.799
2805, 7.124, 41.572, -15.771
2810, 7.143, 45.967, -15.687
2815, 7.161, 50.361, -15.620
2820, 7.180, 54.580, -15.442
2825, 7.198, 58.799, -15.301
2830, 7.217, 62.842, -15.065
2835, 7.235, 66.973, -14.931
2840, 7.254, 70.928, -14.712
2845, 7.272, 74.795, -14.471
2850, 7.291, 78.750, -14.339
2855, 7.309, 82.441, -14.050
2860, 7.327, 86.309, -13.940
2865, 7.346, 90.088, -13.787
2870, 7.364, 93.691, -13.552
2875, 7.382, 97.559, -13.541
2880, 7.401, 101.250, -13.412
2885, 7.419, 104.854, -13.246
2890, 7.437, 108.633, -13.234
2895, 7.456, 112.412, -13.231
2900, 7.474, 116.016, -13.100
2905, 7.492, 119.883, -13.182
2910, 7.510, 123.574, -13.123
2915, 7.529, 127.617, -13.322
2920, 7.547, 131.396, -13.292
2925, 7.565, 135.439, -13.461
2930, 7.583, 139.307, -13.474
2935, 7.601, 143.525, -13.725
2940, 7.620, 147.832, -13.988
2945, 7.638, 152.139, -14.200
2950, 7.656, 156.445, -14.369
2955, 7.674, 160.840, -14.566
2960, 7.692, 165.410, -14.843
2965, 7.710, 169.893, -15.006
2970, 7.728, 174.551, -15.259
2975, 7.746, 179.297, -15.524
2980, 7.764, 184.043, -15.735
2985, 7.782, 188.877, -15.961
2990, 7.800, 193.711, -16.145
2995, 7.818, 198.457, -16.232
3000, 7.836, 203.291, -16.364
3005, 7.854, 208.037, -16.407
3010, 7.872, 212.695, -16.380
3015, 7.890, 217.441, -16.418
3020, 7.908, 222.012, -16.326
3025, 7.926, 226.670, -16.315
3030, 7.944, 230.889, -16.000
3035, 7.961, 235.459, -15.993
3040, 7.979, 239.590, -15.678
3045, 7.997, 243.896, -15.553
3050, 8.015, 248.203, -15.447
3055, 8.033, 252.246, -15.183
3060, 8.050, 256.465, -15.093
3065, 8.068, 260.420, -14.839
3070, 8.086, 264.551, -14.756
3075, 8.103, 268.330, -14.444
3080, 8.121, 272.461, -14.441
3085, 8.139, 276.240, -14.191
3090, 8.156, 280.195, -14.117
3095, 8.174, 284.238, -14.116
3100, 8.191, 288.105, -13.994
3105, 8.209, 292.324, -14.136
3110, 8.226, 296.279, -14.075
3115, 8.244, 300.410, -14.150
3120, 8.261, 304.541, -14.207
3125, 8.279, 308.848, -14.374
3130, 8.296, 313.154, -14.506
3135, 8.314, 317.637, -14.734
3140, 8.331, 322.295, -15.042
3145, 8.348, 327.041, -15.352
3150, 8.366, 331.611, -15.470
3155, 8.383, 336.709, -15.940
3160, 8.400, 341.895, -16.376
3165, 8.418, 346.904, -16.600
3170, 8.435, 352.266, -17.020
3175, 8.452, 357.627, -17.361
3180, 8.469, 3.076, -17.694
3185, 8.486, 8.525, -17.965
3190, 8.503, 14.062, -18.240
3195, 8.521, 19.424, -18.329
3200, 8.538, 25.049, -18.599
3205, 8.555, 30.498, -18.683
3210, 8.572, 35.859, -18.691
3215, 8.589, 41.221, -18.699
3220, 8.606, 46.318, -18.521
3225, 8.623, 51.592, -18.503
3230, 8.640, 56.514, -18.240
3235, 8.657, 61.523, -18.089
3240, 8.674, 66.270, -17.783
3245, 8.690, 71.104, -17.599
3250, 8.707, 75.850, -17.400
3255, 8.724, 80.156, -16.918
3260, 8.741, 84.551, -16.614
3265, 8.758, 89.209, -16.546
3270, 8.774, 93.691, -16.359
3275, 8.791, 97.910, -16.041
3280, 8.808, 102.480, -16.022
3285, 8.824, 106.699, -15.767
3290, 8.841, 111.094, -15.684
3295, 8.858, 115.312, -15.495
3300, 8.874, 119.795, -15.522
3305, 8.891, 124.189, -15.492
3310, 8.907, 128.672, -15.524
3315, 8.924, 133.242, -15.614
3320, 8.940, 137.900, -15.741
3325, 8.956, 142.559, -15.846
3330, 8.973, 147.568, -16.177
3335, 8.989, 152.578, -16.443
3340, 9.006, 157.412, -16.533
3345, 9.022, 162.773, -16.968
3350, 9.038, 168.135, -17.322
3355, 9.054, 173.408, -17.542
3360, 9.071, 178.770, -17.773
3365, 9.087, 184.482, -18.212
3370, 9.103, 190.020, -18.435
3375, 9.119, 195.645, -18.679
3380, 9.135, 201.182, -18.809
3385, 9.151, 206.631, -18.853
3390, 9.167, 212.256, -19.012
3395, 9.183, 217.529, -18.894
3400, 9.199, 222.891, -18.861
3405, 9.215, 228.164, -18.772
3410, 9.231, 233.262, -18.581
3415, 9.247, 238.447, -18.477
3420, 9.263, 243.193, -18.102
3425, 9.278, 248.027, -17.858
3430, 9.294, 252.861, -17.666
3435, 9.310, 257.432, -17.317
3440, 9.326, 262.266, -17.238
3445, 9.341, 266.748, -16.919
3450, 9.357, 271.230, -16.667
3455, 9.373, 275.889, -16.589
3460, 9.388, 280.195, -16.279
3465, 9.404, 284.854, -16.278
3470, 9.419, 289.336, -16.155
3475, 9.435, 293.994, -16.169
3480, 9.450, 298.564, -16.135
3485, 9.466, 303.223, -16.161
3490, 9.481, 308.057, -16.307
3495, 9.496, 312.891, -16.423
3500, 9.512, 317.988, -16.697
3505, 9.527, 322.998, -16.857
3510, 9.542, 328.271, -17.168
3515, 9.557, 333.545, -17.423
3520, 9.572, 339.258, -17.926
3525, 9.588, 344.707, -18.148
3530, 9.603, 350.771, -18.753
3535, 9.618, 356.660, -19.117
3540, 9.633, 2.549, -19.407
3545, 9.648, 8.701, -19.817
3550, 9.663, 14.590, -19.973
3555, 9.678, 21.006, -20.459
3560, 9.692, 26.719, -20.357
3565, 9.707, 32.871, -20.580
3570, 9.722, 38.672, -20.519
3575, 9.737, 44.473, -20.465
3580, 9.752, 49.922, -20.176
3585, 9.766, 55.811, -20.257
3590, 9.781, 60.996, -19.828
3595, 9.796, 66.270, -19.547
3600, 9.810, 71.631, -19.373
3605, 9.825, 76.553, -18.944
3610, 9.839, 81.650, -18.705
3615, 9.854, 86.572, -18.411
3620, 9.868, 91.494, -18.159
3625, 9.882, 96.240, -17.850
3630, 9.897, 101.162, -17.712
3635, 9.911, 105.908, -17.485
3640, 9.925, 110.742, -17.371
3645, 9.940, 115.488, -17.212
3650, 9.954, 120.586, -17.329
3655, 9.968, 125.420, -17.240
3660, 9.982, 130.254, -17.171
3665, 9.996, 135.527, -17.416
3670, 10.010, 140.713, -17.557
3675, 10.024, 146.074, -17.788
3680, 10.038, 151.436, -17.978
3685, 10.052, 156.973, -18.246
3690, 10.066, 162.686, -18.589
3695, 10.080, 168.574, -18.985
3700, 10.094, 174.375, -19.241
3705, 10.107, 180.527, -19.691
3710, 10.121, 186.680, -20.047
3715, 10.135, 192.744, -20.273
3720, 10.148, 198.809, -20.452
3725, 10.162, 204.873, -20.603
3730, 10.176, 211.025, -20.777
3735, 10.189, 216.738, -20.614
3740, 10.203, 222.803, -20.730
3745, 10.216, 228.428, -20.513
3750, 10.229, 234.053, -20.338
3755, 10.243, 239.590, -20.132
3760, 10.256, 244.863, -19.793
3765, 10.269, 250.137, -19.517
3770, 10.283, 255.322, -19.237
3775, 10.296, 260.420, -18.949
3780, 10.309, 265.430, -18.654
3785, 10.322, 270.352, -18.360
3790, 10.335, 275.273, -18.131
3795, 10.348, 280.283, -18.002
3800, 10.361, 285.117, -17.778
3805, 10.374, 290.127, -17.723
3810, 10.387, 295.049, -17.619
3815, 10.400, 300.234, -17.713
3820, 10.412, 305.420, -17.794
3825, 10.425, 310.781, -17.970
3830, 10.438, 316.055, -18.064
3835, 10.451, 321.768, -18.441
3840, 10.463, 327.656, -18.869
3845, 10.476, 333.633, -19.271
3850, 10.488, 339.785, -19.717
3855, 10.501, 345.850, -20.006
3860, 10.513, 352.354, -20.544
3865, 10.526, 358.857, -20.981
3870, 10.538, 5.625, -21.516
3875, 10.550, 12.217, -21.815
3880, 10.563, 18.984, -22.180
3885, 10.575, 25.752, -22.470
3890, 10.587, 32.256, -22.522
3895, 10.599, 38.672, -22.496
3900, 10.611, 45.000, -22.418
3905, 10.623, 51.328, -22.352
3910, 10.635, 57.393, -22.119
3915, 10.647, 63.281, -21.808
3920, 10.659, 68.994, -21.433
3925, 10.671, 74.707, -21.137
