Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
290, 0.096, 221.660, -0.019
295, 0.099, 221.660, -0.015
300, 0.103, 221.660, -0.012
305, 0.106, 221.660, -0.010
310, 0.110, 221.572, 0.054
315, 0.113, 221.660, -0.018
320, 0.117, 221.660, -0.015
325, 0.121, 221.660, -0.012
330, 0.125, 221.572, 0.052
335, 0.129, 221.660, -0.020
340, 0.132, 221.660, -0.016
345, 0.136, 221.660, -0.013
350, 0.140, 221.660, -0.010
355, 0.144, 221.660, -0.008
360, 0.149, 221.660, -0.006
365, 0.153, 221.660, -0.005
370, 0.157, 221.572, 0.057
375, 0.161, 221.660, -0.016
380, 0.166, 221.660, -0.012
385, 0.170, 221.660, -0.010
390, 0.175, 221.660, -0.008
395, 0.179, 221.660, -0.006
400, 0.184, 221.660, -0.005
405, 0.189, 221.660, -0.004
410, 0.193, 221.660, -0.003
415, 0.198, 221.660, -0.003
420, 0.203, 221.660, -0.002
425, 0.208, 221.660, -0.002
430, 0.213, 221.660, -0.001
435, 0.218, 221.660, -0.001
440, 0.223, 221.572, 0.061
445, 0.228, 221.660, -0.013
450, 0.233, 221.660, -0.010
455, 0.238, 221.660, -0.008
460, 0.244, 221.572, 0.055
465, 0.249, 221.748, -0.079
470, 0.254, 221.748, -0.063
475, 0.260, 221.660, 0.011
480, 0.265, 221.660, 0.009
485, 0.271, 221.660, 0.007
490, 0.276, 221.660, 0.006
495, 0.282, 221.748, -0.057
500, 0.288, 221.660, 0.016
505, 0.294, 221.660, 0.013
510, 0.300, 221.748, -0.051
515, 0.305, 221.660, 0.020
520, 0.311, 221.660, 0.016
525, 0.317, 221.660, 0.013
530, 0.323, 221.660, 0.010
535, 0.330, 221.660, 0.008
540, 0.336, 221.660, 0.007
545, 0.342, 221.748, -0.056
550, 0.348, 221.660, 0.017
555, 0.355, 221.660, 0.013
560, 0.361, 221.660, 0.011
565, 0.368, 221.660, 0.008
570, 0.374, 221.660, 0.007
575, 0.381, 221.660, 0.005
580, 0.387, 221.660, 0.004
585, 0.394, 221.660, 0.003
590, 0.401, 221.660, 0.003
595, 0.408, 221.660, 0.002
600, 0.414, 221.660, 0.002
605, 0.421, 221.660, 0.001
610, 0.428, 221.660, 0.001
615, 0.435, 221.660, 0.001
620, 0.442, 221.660, 0.001
625, 0.450, 221.660, 0.001
630, 0.457, 221.660, 0.000
635, 0.464, 221.660, 0.000
640, 0.471, 221.660, 0.000
645, 0.479, 221.660, 0.000
650, 0.486, 221.660, 0.000
655, 0.493, 221.660, 0.000
660, 0.501, 221.748, -0.061
665, 0.509, 221.660, 0.012
670, 0.516, 221.660, 0.010
675, 0.524, 221.660, 0.008
680, 0.532, 221.748, -0.055
685, 0.539, 221.660, 0.017
690, 0.547, 221.660, 0.014
695, 0.555, 221.660, 0.011
700, 0.563, 221.660, 0.009
705, 0.571, 221.660, 0.007
710, 0.579, 221.660, 0.006
715, 0.587, 221.660, 0.005
720, 0.595, 221.572, 0.065
725, 0.604, 221.660, -0.009
730, 0.612, 221.660, -0.007
735, 0.620, 221.660, -0.006
740, 0.629, 221.660, -0.005
745, 0.637, 221.660, -0.004
750, 0.645, 221.836, -0.126
755, 0.654, 221.924, -0.162
760, 0.663, 222.188, -0.314
765, 0.671, 222.275, -0.312
770, 0.680, 222.451, -0.373
775, 0.689, 222.539, -0.360
780, 0.697, 222.803, -0.472
785, 0.706, 222.891, -0.439
790, 0.715, 223.154, -0.535
795, 0.724, 223.242, -0.490
800, 0.733, 223.506, -0.576
805, 0.742, 223.682, -0.583
810, 0.751, 223.857, -0.590
815, 0.760, 224.121, -0.656
820, 0.770, 224.297, -0.647
825, 0.779, 224.561, -0.702
830, 0.788, 224.736, -0.685
835, 0.798, 225.000, -0.732
840, 0.807, 225.176, -0.708
845, 0.816, 225.439, -0.750
850, 0.826, 225.703, -0.785
855, 0.836, 226.055, -0.873
860, 0.845, 226.230, -0.821
865, 0.855, 226.406, -0.780
870, 0.865, 226.670, -0.808
875, 0.874, 226.758, -0.708
880, 0.884, 227.197, -0.873
885, 0.894, 227.373, -0.821
890, 0.904, 227.637, -0.842
895, 0.914, 227.900, -0.857
900, 0.924, 228.076, -0.809
905, 0.934, 228.428, -0.892
910, 0.944, 228.779, -0.959
915, 0.954, 228.955, -0.891
920, 0.965, 229.219, -0.896
925, 0.975, 229.395, -0.840
930, 0.985, 229.658, -0.856
935, 0.996, 230.010, -0.931
940, 1.006, 230.273, -0.928
945, 1.016, 230.449, -0.866
950, 1.027, 230.889, -0.999
955, 1.038, 230.977, -0.861
960, 1.048, 231.416, -0.996
965, 1.059, 231.680, -0.981
970, 1.070, 231.943, -0.969
975, 1.080, 232.295, -1.021
980, 1.091, 232.559, -1.001
985, 1.102, 232.822, -0.985
990, 1.113, 233.174, -1.033
995, 1.124, 233.350, -0.949
1000, 1.135, 233.701, -1.005
1005, 1.146, 233.965, -0.988
1010, 1.157, 234.316, -1.036
1015, 1.168, 234.580, -1.013
1020, 1.179, 234.932, -1.056
1025, 1.191, 235.283, -1.090
1030, 1.202, 235.547, -1.056
1035, 1.213, 235.898, -1.091
1040, 1.225, 236.250, -1.118
1045, 1.236, 236.602, -1.140
1050, 1.248, 236.953, -1.158
1055, 1.259, 237.217, -1.111
1060, 1.271, 237.656, -1.195
1065, 1.282, 238.096, -1.263
1070, 1.294, 238.447, -1.257
1075, 1.306, 238.975, -1.374
1080, 1.317, 239.326, -1.345
1085, 1.329, 239.766, -1.383
1090, 1.341, 240.293, -1.474
1095, 1.353, 240.645, -1.425
1100, 1.365, 241.260, -1.570
1105, 1.377, 241.699, -1.563
1110, 1.389, 242.227, -1.619
1115, 1.401, 242.754, -1.663
1120, 1.413, 243.369, -1.760
1125, 1.425, 243.984, -1.838
1130, 1.438, 244.512, -1.839
1135, 1.450, 245.127, -1.901
1140, 1.462, 245.830, -2.012
1145, 1.474, 246.445, -2.039
1150, 1.487, 247.061, -2.061
1155, 1.499, 247.764, -2.140
1160, 1.512, 248.643, -2.326
1165, 1.524, 249.346, -2.352
1170, 1.537, 250.137, -2.434
1175, 1.550, 250.928, -2.499
1180, 1.562, 251.807, -2.614
1185, 1.575, 252.686, -2.705
1190, 1.588, 253.477, -2.715
1195, 1.600, 254.268, -2.725
1200, 1.613, 255.234, -2.855
1205, 1.626, 256.113, -2.898
1210, 1.639, 257.080, -2.993
1215, 1.652, 258.047, -3.071
1220, 1.665, 259.014, -3.131
1225, 1.678, 259.893, -3.120
1230, 1.691, 260.947, -3.231
1235, 1.704, 262.002, -3.323
1240, 1.718, 262.969, -3.333
1245, 1.731, 264.023, -3.404
1250, 1.744, 265.078, -3.458
1255, 1.757, 266.133, -3.505
1260, 1.771, 267.100, -3.479
1265, 1.784, 268.242, -3.581
1270, 1.798, 269.297, -3.602
1275, 1.811, 270.352, -3.618
1280, 1.825, 271.494, -3.692
1285, 1.838, 272.637, -3.752
1290, 1.852, 273.691, -3.738
1295, 1.865, 274.834, -3.789
1300, 1.879, 276.152, -3.952
1305, 1.893, 277.119, -3.837
1310, 1.906, 278.350, -3.928
1315, 1.920, 279.492, -3.941
1320, 1.934, 280.547, -3.890
1325, 1.948, 281.865, -4.033
1330, 1.962, 283.008, -4.025
1335, 1.976, 284.150, -4.018
1340, 1.990, 285.293, -4.012
1345, 2.004, 286.523, -4.070
1350, 2.018, 287.842, -4.176
1355, 2.032, 288.984, -4.139
1360, 2.046, 290.215, -4.169
1365, 2.060, 291.357, -4.135
1370, 2.075, 292.676, -4.228
1375, 2.089, 293.906, -4.242
1380, 2.103, 295.137, -4.254
1385, 2.118, 296.367, -4.262
1390, 2.132, 297.686, -4.331
1395, 2.146, 298.916, -4.324
1400, 2.161, 300.234, -4.379
1405, 2.175, 301.465, -4.365
1410, 2.190, 302.695, -4.350
1415, 2.205, 304.014, -4.400
1420, 2.219, 305.244, -4.380
1425, 2.234, 306.562, -4.422
1430, 2.249, 307.881, -4.458
1435, 2.263, 309.199, -4.489
1440, 2.278, 310.430, -4.453
1445, 2.293, 311.836, -4.545
1450, 2.308, 313.154, -4.557
1455, 2.323, 314.297, -4.443
1460, 2.337, 315.615, -4.476
1465, 2.352, 317.109, -4.623
1470, 2.367, 318.428, -4.620
1475, 2.382, 319.746, -4.617
1480, 2.397, 321.152, -4.676
1485, 2.413, 322.471, -4.661
1490, 2.428, 323.789, -4.650
1495, 2.443, 325.195, -4.702
1500, 2.458, 326.602, -4.743
1505, 2.473, 328.008, -4.778
1510, 2.489, 329.414, -4.803
1515, 2.504, 330.820, -4.825
1520, 2.519, 332.227, -4.843
1525, 2.535, 333.633, -4.856
1530, 2.550, 335.039, -4.866
1535, 2.565, 336.445, -4.877
1540, 2.581, 337.852, -4.884
1545, 2.596, 339.434, -5.011
1550, 2.612, 340.752, -4.930
1555, 2.627, 342.334, -5.049
1560, 2.643, 343.652, -4.958
1565, 2.659, 345.234, -5.073
1570, 2.674, 346.641, -5.040
1575, 2.690, 348.223, -5.138
1580, 2.706, 349.717, -5.153
1585, 2.722, 351.211, -5.166
1590, 2.737, 352.705, -5.176
1595, 2.753, 354.287, -5.247
1600, 2.769, 355.869, -5.304
1605, 2.785, 357.275, -5.225
1610, 2.801, 359.033, -5.408
1615, 2.817, 0.527, -5.370
1620, 2.833, 2.285, -5.520
1625, 2.849, 3.779, -5.463
1630, 2.865, 5.449, -5.538
1635, 2.881, 7.031, -5.535
1640, 2.897, 8.701, -5.594
1645, 2.913, 10.195, -5.519
1650, 2.930, 11.953, -5.642
1655, 2.946, 13.535, -5.618
1660, 2.962, 15.205, -5.661
1665, 2.978, 16.963, -5.757
1670, 2.995, 18.721, -5.833
1675, 3.011, 20.215, -5.711
1680, 3.027, 21.973, -5.797
1685, 3.044, 23.730, -5.865
1690, 3.060, 25.488, -5.919
1695, 3.076, 27.158, -5.902
1700, 3.093, 28.828, -5.890
1705, 3.109, 30.586, -5.938
1710, 3.126, 32.344, -5.978
1715, 3.143, 34.189, -6.072
1720, 3.159, 35.859, -6.023
1725, 3.176, 37.705, -6.108
1730, 3.192, 39.375, -6.054
1735, 3.209, 41.133, -6.069
1740, 3.226, 43.066, -6.207
1745, 3.243, 44.912, -6.253
1750, 3.259, 46.670, -6.230
1755, 3.276, 48.604, -6.335
1760, 3.293, 50.361, -6.296
1765, 3.310, 52.207, -6.325
1770, 3.327, 54.053, -6.352
1775, 3.343, 55.986, -6.431
1780, 3.360, 57.832, -6.432
1785, 3.377, 59.766, -6.494
1790, 3.394, 61.611, -6.488
1795, 3.411, 63.633, -6.599
1800, 3.428, 65.391, -6.507
1805, 3.445, 67.412, -6.618
1810, 3.462, 69.346, -6.649
1815, 3.479, 71.279, -6.668
1820, 3.497, 73.213, -6.685
1825, 3.514, 75.234, -6.761
1830, 3.531, 77.168, -6.759
1835, 3.548, 79.189, -6.819
1840, 3.565, 81.211, -6.868
1845, 3.583, 83.232, -6.906
1850, 3.600, 85.166, -6.876
1855, 3.617, 87.363, -7.035
1860, 3.634, 89.297, -6.977
1865, 3.652, 91.406, -7.056
1870, 3.669, 93.516, -7.118
1875, 3.686, 95.449, -7.046
1880, 3.704, 97.646, -7.172
1885, 3.721, 99.668, -7.149
1890, 3.739, 101.777, -7.193
1895, 3.756, 103.887, -7.227
1900, 3.774, 106.084, -7.317
1905, 3.791, 108.193, -7.326
1910, 3.809, 110.391, -7.395
1915, 3.826, 112.500, -7.391
1920, 3.844, 114.697, -7.448
1925, 3.862, 116.895, -7.495
1930, 3.879, 118.916, -7.406
1935, 3.897, 121.201, -7.517
1940, 3.914, 123.311, -7.490
1945, 3.932, 125.684, -7.646
1950, 3.950, 127.793, -7.593
1955, 3.968, 130.078, -7.669
1960, 3.985, 132.275, -7.672
1965, 4.003, 134.561, -7.731
1970, 4.021, 136.758, -7.720
1975, 4.039, 139.043, -7.775
1980, 4.056, 141.240, -7.753
1985, 4.074, 143.613, -7.863
1990, 4.092, 145.811, -7.824
1995, 4.110, 148.096, -7.851
2000, 4.128, 150.205, -7.758
2005, 4.146, 152.578, -7.865
2010, 4.164, 154.863, -7.887
2015, 4.182, 157.061, -7.845
2020, 4.200, 159.258, -7.810
2025, 4.218, 161.631, -7.906
2030, 4.236, 163.828, -7.861
2035, 4.254, 166.201, -7.946
2040, 4.272, 168.486, -7.954
2045, 4.290, 170.771, -7.958
2050, 4.308, 173.057, -7.962
2055, 4.326, 175.342, -7.965
2060, 4.344, 177.627, -7.970
2065, 4.362, 179.912, -7.971
2070, 4.380, 182.197, -7.973
2075, 4.399, 184.570, -8.035
2080, 4.417, 186.768, -7.965
2085, 4.435, 189.141, -8.030
2090, 4.453, 191.514, -8.082
2095, 4.471, 193.799, -8.061
2100, 4.490, 196.172, -8.106
2105, 4.508, 198.369, -8.018
2110, 4.526, 200.742, -8.072
2115, 4.544, 203.203, -8.178
2120, 4.563, 205.488, -8.136
2125, 4.581, 207.861, -8.168
2130, 4.599, 210.322, -8.252
2135, 4.618, 212.695, -8.261
2140, 4.636, 215.244, -8.385
2145, 4.654, 217.617, -8.370
2150, 4.673, 220.078, -8.415
2155, 4.691, 222.539, -8.446
2160, 4.710, 225.000, -8.479
2165, 4.728, 227.549, -8.563
2170, 4.746, 230.098, -8.632
2175, 4.765, 232.559, -8.624
2180, 4.783, 235.195, -8.735
2185, 4.802, 237.744, -8.774
2190, 4.820, 240.293, -8.801
2195, 4.839, 242.930, -8.882
2200, 4.857, 245.566, -8.946
2205, 4.876, 248.115, -8.939
2210, 4.894, 250.928, -9.114
2215, 4.913, 253.477, -9.074
2220, 4.931, 256.113, -9.100
2225, 4.950, 258.926, -9.244
2230, 4.968, 261.650, -9.299
2235, 4.987, 264.375, -9.341
2240, 5.006, 267.188, -9.439
2245, 5.024, 269.912, -9.451
2250, 5.043, 272.637, -9.467
2255, 5.061, 275.537, -9.600
2260, 5.080, 278.262, -9.583
2265, 5.099, 281.162, -9.693
2270, 5.117, 283.887, -9.657
2275, 5.136, 286.875, -9.812
2280, 5.155, 289.688, -9.814
2285, 5.173, 292.500, -9.814
2290, 5.192, 295.576, -10.002
2295, 5.211, 298.301, -9.905
2300, 5.229, 301.289, -10.012
2305, 5.248, 304.189, -10.035
2310, 5.267, 307.090, -10.053
2315, 5.285, 310.078, -10.125
2320, 5.304, 312.891, -10.070
2325, 5.323, 315.879, -10.139
2330, 5.342, 318.779, -10.139
2335, 5.360, 321.592, -10.076
2340, 5.379, 324.844, -10.333
2345, 5.398, 327.656, -10.233
2350, 5.417, 330.645, -10.272
2355, 5.435, 333.633, -10.306
2360, 5.454, 336.533, -10.269
2365, 5.473, 339.434, -10.238
2370, 5.492, 342.334, -10.222
2375, 5.510, 345.322, -10.265
2380, 5.529, 348.223, -10.237
2385, 5.548, 351.123, -10.217
2390, 5.567, 354.199, -10.320
2395, 5.586, 356.924, -10.161
2400, 5.604, 0.088, -10.339
2405, 5.623, 2.900, -10.234
2410, 5.642, 5.801, -10.214
2415, 5.661, 8.877, -10.320
2420, 5.680, 11.777, -10.282
2425, 5.699, 14.590, -10.191
2430, 5.717, 17.490, -10.179
2435, 5.736, 20.391, -10.169
2440, 5.755, 23.291, -10.160
2445, 5.774, 26.279, -10.217
2450, 5.793, 29.268, -10.262
2455, 5.812, 32.256, -10.297
2460, 5.830, 35.156, -10.261
2465, 5.849, 38.232, -10.359
2470, 5.868, 41.133, -10.313
2475, 5.887, 44.297, -10.461
2480, 5.906, 47.373, -10.517
2485, 5.925, 50.449, -10.563
2490, 5.943, 53.350, -10.472
2495, 5.962, 56.514, -10.591
2500, 5.981, 59.502, -10.557
2505, 6.000, 62.754, -10.717
2510, 6.019, 66.006, -10.844
2515, 6.038, 68.994, -10.765
2520, 6.057, 72.246, -10.882
2525, 6.075, 75.410, -10.915
2530, 6.094, 78.750, -11.066
2535, 6.113, 81.826, -11.000
2540, 6.132, 85.078, -11.074
2545, 6.151, 88.418, -11.187
2550, 6.170, 91.670, -11.222
2555, 6.189, 95.010, -11.315
2560, 6.207, 98.262, -11.323
2565, 6.226, 101.602, -11.392
2570, 6.245, 104.941, -11.447
2575, 6.264, 108.281, -11.489
2580, 6.283, 111.709, -11.587
2585, 6.302, 115.049, -11.602
2590, 6.320, 118.389, -11.616
2595, 6.339, 121.904, -11.748
2600, 6.358, 125.332, -11.794
2605, 6.377, 128.584, -11.704
2610, 6.396, 132.012, -11.759
2615, 6.414, 135.439, -11.802
2620, 6.433, 138.867, -11.835
2625, 6.452, 142.383, -11.924
2630, 6.471, 145.811, -11.932
2635, 6.490, 149.062, -11.818
2640, 6.508, 152.490, -11.846
2645, 6.527, 155.918, -11.872
2650, 6.546, 159.082, -11.708
2655, 6.565, 162.686, -11.885
2660, 6.583, 165.850, -11.717
2665, 6.602, 169.277, -11.768
2670, 6.621, 172.705, -11.808
2675, 6.640, 175.957, -11.718
2680, 6.658, 179.297, -11.709
2685, 6.677, 182.812, -11.822
2690, 6.696, 185.977, -11.660
2695, 6.715, 189.404, -11.730
2700, 6.733, 192.656, -11.657
2705, 6.752, 195.996, -11.657
2710, 6.771, 199.512, -11.781
2715, 6.789, 202.939, -11.819
2720, 6.808, 206.279, -11.788
2725, 6.827, 209.619, -11.764
2730, 6.845, 213.047, -11.807
2735, 6.864, 216.475, -11.831
2740, 6.883, 219.990, -11.928
2745, 6.901, 223.418, -11.936
2750, 6.920, 227.021, -12.067
2755, 6.939, 230.625, -12.170
2760, 6.957, 233.965, -12.069
2765, 6.976, 237.480, -12.113
2770, 6.994, 241.172, -12.268
2775, 7.013, 244.600, -12.209
2780, 7.032, 248.379, -12.409
2785, 7.050, 251.982, -12.441
2790, 7.069, 255.674, -12.534
2795, 7.087, 259.453, -12.665
2800, 7.106, 263.145, -12.712
2805, 7.124, 267.012, -12.870
2810, 7.143, 270.791, -12.938
2815, 7.161, 274.570, -12.988
2820, 7.180, 278.350, -13.030
2825, 7.198, 282.217, -13.126
2830, 7.217, 286.348, -13.388
2835, 7.235, 290.127, -13.347
2840, 7.254, 294.082, -13.442
2845, 7.272, 298.037, -13.517
2850, 7.291, 301.992, -13.575
2855, 7.309, 305.947, -13.624
2860, 7.327, 309.902, -13.651
2865, 7.346, 313.770, -13.629
2870, 7.364, 317.812, -13.725
2875, 7.382, 321.680, -13.681
2880, 7.401, 325.723, -13.767
2885, 7.419, 329.766, -13.843
2890, 7.437, 333.545, -13.710
2895, 7.456, 337.500, -13.730
2900, 7.474, 341.279, -13.628
2905, 7.492, 345.146, -13.602
2910, 7.510, 349.014, -13.584
2915, 7.529, 352.793, -13.508
2920, 7.547, 356.572, -13.447
2925, 7.565, 0.439, -13.467
2930, 7.583, 4.219, -13.413
2935, 7.601, 8.086, -13.432
2940, 7.620, 11.865, -13.386
2945, 7.638, 15.732, -13.410
2950, 7.656, 19.424, -13.308
2955, 7.674, 23.379, -13.406
2960, 7.692, 27.158, -13.366
2965, 7.710, 31.025, -13.392
2970, 7.728, 34.805, -13.353
2975, 7.746, 38.760, -13.447
2980, 7.764, 42.539, -13.397
2985, 7.782, 46.494, -13.479
2990, 7.800, 50.625, -13.668
2995, 7.818, 54.404, -13.576
3000, 7.836, 58.447, -13.683
3005, 7.854, 62.314, -13.648
3010, 7.872, 66.445, -13.804
3015, 7.890, 70.312, -13.745
3020, 7.908, 74.443, -13.878
3025, 7.926, 78.486, -13.930
3030, 7.944, 82.617, -14.028
3035, 7.961, 86.660, -14.049
3040, 7.979, 90.967, -14.246
3045, 7.997, 95.010, -14.220
3050, 8.015, 99.316, -14.382
3055, 8.033, 103.447, -14.393
3060, 8.050, 107.754, -14.523
3065, 8.068, 112.061, -14.628
3070, 8.086, 116.104, -14.524
3075, 8.103, 120.410, -14.627
3080, 8.121, 124.805, -14.767
3085, 8.139, 129.023, -14.765
3090, 8.156, 133.506, -14.938
3095, 8.174, 137.637, -14.838
3100, 8.191, 141.855, -14.818
3105, 8.209, 146.162, -14.863
3110, 8.226, 150.205, -14.726
3115, 8.244, 154.512, -14.788
3120, 8.261, 158.643, -14.715
3125, 8.279, 162.773, -14.656
3130, 8.296, 166.992, -14.673
3135, 8.314, 171.035, -14.563
3140, 8.331, 175.078, -14.475
3145, 8.348, 179.297, -14.526
3150, 8.366, 183.252, -14.380
3155, 8.383, 187.295, -14.333
3160, 8.400, 191.426, -14.349
3165, 8.418, 195.557, -14.366
3170, 8.435, 199.600, -14.316
3175, 8.452, 203.818, -14.400
3180, 8.469, 208.037, -14.467
3185, 8.486, 211.992, -14.338
3190, 8.503, 216.299, -14.476
3195, 8.521, 220.430, -14.468
3200, 8.538, 224.736, -14.583
3205, 8.555, 228.955, -14.612
3210, 8.572, 233.262, -14.701
3215, 8.589, 237.480, -14.705
3220, 8.606, 241.963, -14.895
3225, 8.623, 246.270, -14.926
3230, 8.640, 250.840, -15.129
3235, 8.657, 255.146, -15.111
3240, 8.674, 259.717, -15.277
3245, 8.690, 264.375, -15.482
3250, 8.707, 268.857, -15.515
3255, 8.724, 273.340, -15.542
3260, 8.741, 278.086, -15.750
3265, 8.758, 282.480, -15.661
3270, 8.774, 287.402, -15.976
3275, 8.791, 292.148, -16.089
3280, 8.808, 296.807, -16.132
3285, 8.824, 301.553, -16.218
3290, 8.841, 306.211, -16.219
3295, 8.858, 311.045, -16.363
3300, 8.874, 315.879, -16.467
3305, 8.891, 320.361, -16.308
3310, 8.907, 325.283, -16.481
3315, 8.924, 329.941, -16.435
3320, 8.940, 334.424, -16.278
3325, 8.956, 339.082, -16.277
3330, 8.973, 343.652, -16.218
3335, 8.989, 348.311, -16.227
3340, 9.006, 352.793, -16.111
3345, 9.022, 357.363, -16.082
3350, 9.038, 1.846, -15.995
3355, 9.054, 6.328, -15.927
3360, 9.071, 10.811, -15.870
3365, 9.087, 15.381, -15.889
3370, 9.103, 19.600, -15.661
3375, 9.119, 24.434, -15.905
3380, 9.135, 28.828, -15.795
3385, 9.151, 33.135, -15.644
3390, 9.167, 37.793, -15.769
3395, 9.183, 42.275, -15.746
3400, 9.199, 46.846, -15.789
3405, 9.215, 51.504, -15.885
3410, 9.231, 55.898, -15.776
3415, 9.247, 60.469, -15.813
3420, 9.263, 65.127, -15.907
3425, 9.278, 69.785, -15.972
3430, 9.294, 74.531, -16.096
3435, 9.310, 79.102, -16.072
3440, 9.326, 84.023, -16.294
3445, 9.341, 88.682, -16.292
3450, 9.357, 93.604, -16.460
3455, 9.373, 98.350, -16.493
3460, 9.388, 103.359, -16.693
3465, 9.404, 108.281, -16.790
3470, 9.419, 113.115, -16.807
3475, 9.435, 117.949, -16.827
3480, 9.450, 122.959, -16.961
3485, 9.466, 127.793, -16.947
3490, 9.481, 132.803, -17.055
3495, 9.496, 137.637, -17.021
3500, 9.512, 142.559, -17.054
3505, 9.527, 147.568, -17.140
3510, 9.542, 152.227, -16.967
3515, 9.557, 157.148, -17.013
3520, 9.572, 162.070, -17.049
3525, 9.588, 166.641, -16.829
3530, 9.603, 171.387, -16.779
3535, 9.618, 176.221, -16.800
3540, 9.633, 180.967, -16.754
3545, 9.648, 185.713, -16.720
3550, 9.663, 190.283, -16.571
3555, 9.678, 195.117, -16.630
3560, 9.692, 199.775, -16.557
3565, 9.707, 204.609, -16.623
3570, 9.722, 209.180, -16.491
3575, 9.737, 214.102, -16.631
3580, 9.752, 218.848, -16.619
3585, 9.766, 223.770, -16.733
3590, 9.781, 228.604, -16.764
3595, 9.796, 233.525, -16.846
3600, 9.810, 238.184, -16.730
3605, 9.825, 243.193, -16.885
3610, 9.839, 247.939, -16.822
3615, 9.854, 253.213, -17.141
3620, 9.868, 258.311, -17.262
3625, 9.882, 263.320, -17.321
3630, 9.897, 268.770, -17.660
3635, 9.911, 273.691, -17.561
3640, 9.925, 278.877, -17.679
3645, 9.940, 284.062, -17.758
3650, 9.954, 289.512, -18.013
3655, 9.968, 294.697, -18.039
3660, 9.982, 300.234, -18.297
3665, 9.996, 305.508, -18.333
3670, 10.010, 310.781, -18.350
3675, 10.024, 316.055, -18.365
3680, 10.038, 321.240, -18.313
3685, 10.052, 326.514, -18.331
3690, 10.066, 331.875, -18.413
3695, 10.080, 336.885, -18.230
3700, 10.094, 342.070, -18.200
3705, 10.107, 347.080, -18.064
3710, 10.121, 352.354, -18.134
3715, 10.135, 357.275, -17.946
3720, 10.148, 2.373, -17.917
3725, 10.162, 7.383, -17.834
3730, 10.176, 12.480, -17.827
3735, 10.189, 17.490, -17.762
3740, 10.203, 22.500, -17.709
3745, 10.216, 27.598, -17.728
3750, 10.229, 32.607, -17.685
3755, 10.243, 37.793, -17.767
3760, 10.256, 42.715, -17.653
3765, 10.269, 47.900, -17.745
3770, 10.283, 52.998, -17.756
3775, 10.296, 58.096, -17.766
3780, 10.309, 63.369, -17.895
3785, 10.322, 68.555, -17.932
3790, 10.335, 73.740, -17.976
3795, 10.348, 79.014, -18.064
3800, 10.361, 84.199, -18.071
3805, 10.374, 89.561, -18.203
3810, 10.387, 94.834, -18.246
3815, 10.400, 100.459, -18.526
3820, 10.412, 105.820, -18.566
3825, 10.425, 111.270, -18.646
3830, 10.438, 116.719, -18.736
3835, 10.451, 122.168, -18.785
3840, 10.463, 127.705, -18.903
3845, 10.476, 133.066, -18.868
3850, 10.488, 138.516, -18.899
3855, 10.501, 143.877, -18.879
3860, 10.513, 149.150, -18.782
3865, 10.526, 154.424, -18.716
3870, 10.538, 159.785, -18.711
3875, 10.550, 164.795, -18.473
3880, 10.563, 170.332, -18.645
3885, 10.575, 175.166, -18.292
3890, 10.587, 180.439, -18.316
3895, 10.599, 185.537, -18.214
3900, 10.611, 190.723, -18.189
3905, 10.623, 195.908, -18.176
3910, 10.635, 201.094, -18.165
3915, 10.647, 206.191, -18.091
3920, 10.659, 211.289, -18.033
3925, 10.671, 216.562, -18.114
