Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
365, 0.153, 190.020, -0.014
370, 0.157, 190.020, -0.011
375, 0.161, 190.020, -0.009
380, 0.166, 190.020, -0.007
385, 0.170, 190.107, -0.067
390, 0.175, 190.020, 0.008
395, 0.179, 190.020, 0.006
400, 0.184, 190.020, 0.005
405, 0.189, 190.020, 0.004
410, 0.193, 189.932, 0.065
415, 0.198, 189.932, 0.052
420, 0.203, 190.020, -0.020
425, 0.208, 189.932, 0.045
430, 0.213, 190.020, -0.025
435, 0.218, 190.020, -0.020
440, 0.223, 190.107, -0.077
445, 0.228, 190.020, -0.001
450, 0.233, 189.932, 0.061
455, 0.238, 190.020, -0.013
460, 0.244, 190.107, -0.071
465, 0.249, 190.020, 0.004
470, 0.254, 189.932, 0.065
475, 0.260, 190.020, -0.010
480, 0.265, 189.932, 0.054
485, 0.271, 190.020, -0.018
490, 0.276, 190.020, -0.015
495, 0.282, 189.932, 0.050
500, 0.288, 190.020, -0.022
505, 0.294, 189.932, 0.044
510, 0.300, 190.020, -0.026
515, 0.305, 189.932, 0.040
520, 0.311, 190.020, -0.029
525, 0.317, 189.932, 0.038
530, 0.323, 190.020, -0.031
535, 0.330, 190.020, -0.025
540, 0.336, 190.020, -0.020
545, 0.342, 190.020, -0.016
550, 0.348, 190.020, -0.013
555, 0.355, 190.020, -0.010
560, 0.361, 190.020, -0.008
565, 0.368, 190.020, -0.007
570, 0.374, 189.932, 0.056
575, 0.381, 189.932, 0.045
580, 0.387, 190.020, -0.025
585, 0.394, 189.932, 0.041
590, 0.401, 190.020, -0.029
595, 0.408, 189.844, 0.100
600, 0.414, 190.020, -0.043
605, 0.421, 190.020, -0.034
610, 0.428, 189.932, 0.034
615, 0.435, 189.932, 0.027
620, 0.442, 190.020, -0.040
625, 0.450, 190.020, -0.032
630, 0.457, 190.020, -0.025
635, 0.464, 190.020, -0.020
640, 0.471, 190.020, -0.016
645, 0.479, 190.020, -0.013
650, 0.486, 190.020, -0.010
655, 0.493, 189.932, 0.053
660, 0.501, 190.020, -0.019
665, 0.509, 190.020, -0.015
670, 0.516, 190.020, -0.012
675, 0.524, 190.020, -0.010
680, 0.532, 190.020, -0.008
685, 0.539, 190.020, -0.006
690, 0.547, 190.020, -0.005
695, 0.555, 190.020, -0.004
700, 0.563, 190.020, -0.003
705, 0.571, 190.020, -0.003
710, 0.579, 190.020, -0.002
715, 0.587, 190.020, -0.002
720, 0.595, 190.020, -0.001
725, 0.604, 190.020, -0.001
730, 0.612, 189.932, 0.061
735, 0.620, 190.020, -0.013
740, 0.629, 190.020, -0.010
745, 0.637, 190.107, -0.070
750, 0.645, 190.020, 0.006
755, 0.654, 190.020, 0.005
760, 0.663, 190.107, -0.058
765, 0.671, 190.020, 0.015
770, 0.680, 190.020, 0.012
775, 0.689, 190.020, 0.010
780, 0.697, 190.107, -0.054
785, 0.706, 189.932, 0.080
790, 0.715, 190.107, -0.059
795, 0.724, 190.107, -0.047
800, 0.733, 190.020, 0.024
805, 0.742, 190.107, -0.042
810, 0.751, 190.020, 0.027
815, 0.760, 190.020, 0.022
820, 0.770, 190.107, -0.044
825, 0.779, 190.020, 0.026
830, 0.788, 190.107, -0.040
835, 0.798, 190.020, 0.029
840, 0.807, 190.020, 0.023
845, 0.816, 190.020, 0.019
850, 0.826, 190.020, 0.015
855, 0.836, 190.020, 0.012
860, 0.845, 190.107, -0.052
865, 0.855, 190.107, -0.041
870, 0.865, 190.020, 0.028
875, 0.874, 190.020, 0.023
880, 0.884, 190.020, 0.018
885, 0.894, 190.107, -0.047
890, 0.904, 190.020, 0.024
895, 0.914, 190.020, 0.019
900, 0.924, 190.020, 0.015
905, 0.934, 190.107, -0.049
910, 0.944, 190.020, 0.022
915, 0.954, 189.932, 0.079
920, 0.965, 190.020, 0.002
925, 0.975, 190.020, 0.001
930, 0.985, 190.020, 0.001
935, 0.996, 190.107, -0.060
940, 1.006, 190.107, -0.048
945, 1.016, 190.020, 0.023
950, 1.027, 190.020, 0.018
955, 1.038, 190.107, -0.047
960, 1.048, 190.020, 0.024
965, 1.059, 190.107, -0.042
970, 1.070, 190.020, 0.028
975, 1.080, 190.107, -0.039
980, 1.091, 190.020, 0.030
985, 1.102, 190.020, 0.024
990, 1.113, 190.020, 0.019
995, 1.124, 190.020, 0.015
1000, 1.135, 190.020, 0.012
1005, 1.146, 190.107, -0.052
1010, 1.157, 190.020, 0.020
1015, 1.168, 190.107, -0.045
1020, 1.179, 190.020, 0.025
1025, 1.191, 190.020, 0.020
1030, 1.202, 190.020, 0.016
1035, 1.213, 190.107, -0.048
1040, 1.225, 189.932, 0.084
1045, 1.236, 190.107, -0.056
1050, 1.248, 190.107, -0.044
1055, 1.259, 190.020, 0.026
1060, 1.271, 190.107, -0.041
1065, 1.282, 190.107, -0.033
1070, 1.294, 190.107, -0.026
1075, 1.306, 190.195, -0.082
1080, 1.317, 190.283, -0.127
1085, 1.329, 190.459, -0.224
1090, 1.341, 190.635, -0.302
1095, 1.353, 190.898, -0.426
1100, 1.365, 191.074, -0.463
1105, 1.377, 191.338, -0.555
1110, 1.389, 191.689, -0.689
1115, 1.401, 191.953, -0.736
1120, 1.413, 192.305, -0.834
1125, 1.425, 192.744, -0.974
1130, 1.438, 193.184, -1.086
1135, 1.450, 193.623, -1.176
1140, 1.462, 194.062, -1.248
1145, 1.474, 194.502, -1.305
1150, 1.487, 194.941, -1.351
1155, 1.499, 195.645, -1.572
1160, 1.512, 195.996, -1.503
1165, 1.524, 196.611, -1.632
1170, 1.537, 197.227, -1.736
1175, 1.550, 197.754, -1.757
1180, 1.562, 198.281, -1.774
1185, 1.575, 199.072, -1.972
1190, 1.588, 199.688, -2.007
1195, 1.600, 200.303, -2.034
1200, 1.613, 200.918, -2.058
1205, 1.626, 201.709, -2.198
1210, 1.639, 202.412, -2.250
1215, 1.652, 203.027, -2.230
1220, 1.665, 203.730, -2.274
1225, 1.678, 204.346, -2.250
1230, 1.691, 205.225, -2.414
1235, 1.704, 205.928, -2.422
1240, 1.718, 206.719, -2.491
1245, 1.731, 207.422, -2.482
1250, 1.744, 208.213, -2.540
1255, 1.757, 208.916, -2.523
1260, 1.771, 209.883, -2.694
1265, 1.784, 210.586, -2.646
1270, 1.798, 211.377, -2.669
1275, 1.811, 212.168, -2.688
1280, 1.825, 212.959, -2.703
1285, 1.838, 213.838, -2.777
1290, 1.852, 214.717, -2.835
1295, 1.865, 215.508, -2.820
1300, 1.879, 216.299, -2.809
1305, 1.893, 217.090, -2.800
1310, 1.906, 217.881, -2.792
1315, 1.920, 218.848, -2.909
1320, 1.934, 219.727, -2.941
1325, 1.948, 220.605, -2.967
1330, 1.962, 221.484, -2.988
1335, 1.976, 222.363, -3.003
1340, 1.990, 223.242, -3.017
1345, 2.004, 224.209, -3.088
1350, 2.018, 225.176, -3.146
1355, 2.032, 226.143, -3.192
1360, 2.046, 226.934, -3.106
1365, 2.060, 227.812, -3.099
1370, 2.075, 228.955, -3.275
1375, 2.089, 229.834, -3.236
1380, 2.103, 230.801, -3.262
1385, 2.118, 231.855, -3.348
1390, 2.132, 232.822, -3.353
1395, 2.146, 233.789, -3.359
1400, 2.161, 234.932, -3.484
1405, 2.175, 235.898, -3.462
1410, 2.190, 236.953, -3.508
1415, 2.205, 237.832, -3.420
1420, 2.219, 238.975, -3.534
1425, 2.234, 240.029, -3.564
1430, 2.249, 241.084, -3.586
1435, 2.263, 242.227, -3.669
1440, 2.278, 243.369, -3.733
1445, 2.293, 244.512, -3.785
1450, 2.308, 245.566, -3.765
1455, 2.323, 246.621, -3.749
1460, 2.337, 247.764, -3.796
1465, 2.352, 249.082, -3.959
1470, 2.367, 250.225, -3.965
1475, 2.382, 251.367, -3.970
1480, 2.397, 252.598, -4.036
1485, 2.413, 253.740, -4.026
1490, 2.428, 254.971, -4.080
1495, 2.443, 256.289, -4.185
1500, 2.458, 257.520, -4.207
1505, 2.473, 258.926, -4.348
1510, 2.489, 260.156, -4.337
1515, 2.504, 261.562, -4.453
1520, 2.519, 262.881, -4.482
1525, 2.535, 264.287, -4.569
1530, 2.550, 265.693, -4.638
1535, 2.565, 267.012, -4.631
1540, 2.581, 268.506, -4.748
1545, 2.596, 269.824, -4.720
1550, 2.612, 271.230, -4.758
1555, 2.627, 272.725, -4.849
1560, 2.643, 274.219, -4.922
1565, 2.659, 275.801, -5.042
1570, 2.674, 277.119, -4.953
1575, 2.690, 278.789, -5.132
1580, 2.706, 280.195, -5.085
1585, 2.722, 281.865, -5.238
1590, 2.737, 283.359, -5.230
1595, 2.753, 284.941, -5.289
1600, 2.769, 286.523, -5.338
1605, 2.785, 288.105, -5.375
1610, 2.801, 289.775, -5.467
1615, 2.817, 291.270, -5.418
1620, 2.833, 292.939, -5.498
1625, 2.849, 294.521, -5.506
1630, 2.865, 296.191, -5.572
1635, 2.881, 297.861, -5.625
1640, 2.897, 299.443, -5.603
1645, 2.913, 301.113, -5.650
1650, 2.930, 302.783, -5.686
1655, 2.946, 304.541, -5.777
1660, 2.962, 306.035, -5.664
1665, 2.978, 307.793, -5.760
1670, 2.995, 309.463, -5.774
1675, 3.011, 311.309, -5.909
1680, 3.027, 312.891, -5.832
1685, 3.044, 314.648, -5.893
1690, 3.060, 316.318, -5.881
1695, 3.076, 317.988, -5.871
1700, 3.093, 319.746, -5.925
1705, 3.109, 321.504, -5.967
1710, 3.126, 323.262, -6.002
1715, 3.143, 325.020, -6.029
1720, 3.159, 326.689, -5.991
1725, 3.176, 328.359, -5.959
1730, 3.192, 330.117, -5.995
1735, 3.209, 331.963, -6.085
1740, 3.226, 333.633, -6.033
1745, 3.243, 335.391, -6.056
1750, 3.259, 337.148, -6.071
1755, 3.276, 338.994, -6.144
1760, 3.293, 340.664, -6.085
1765, 3.310, 342.510, -6.153
1770, 3.327, 344.092, -6.031
1775, 3.343, 345.850, -6.050
1780, 3.360, 347.607, -6.067
1785, 3.377, 349.453, -6.145
1790, 3.394, 351.211, -6.142
1795, 3.411, 353.057, -6.205
1800, 3.428, 354.727, -6.130
1805, 3.445, 356.484, -6.133
1810, 3.462, 358.242, -6.133
1815, 3.479, 0.088, -6.196
1820, 3.497, 2.021, -6.308
1825, 3.514, 3.604, -6.152
1830, 3.531, 5.537, -6.273
1835, 3.548, 7.295, -6.245
1840, 3.565, 9.053, -6.224
1845, 3.583, 10.986, -6.331
1850, 3.600, 12.832, -6.353
1855, 3.617, 14.590, -6.310
1860, 3.634, 16.523, -6.398
1865, 3.652, 18.281, -6.347
1870, 3.669, 20.127, -6.366
1875, 3.686, 22.061, -6.444
1880, 3.704, 23.906, -6.445
1885, 3.721, 25.752, -6.445
1890, 3.739, 27.686, -6.507
1895, 3.756, 29.531, -6.494
1900, 3.774, 31.377, -6.484
1905, 3.791, 33.311, -6.538
1910, 3.809, 35.244, -6.582
1915, 3.826, 37.178, -6.616
1920, 3.844, 39.023, -6.582
1925, 3.862, 41.045, -6.678
1930, 3.879, 42.979, -6.691
1935, 3.897, 45.088, -6.827
1940, 3.914, 47.109, -6.873
1945, 3.932, 48.867, -6.728
1950, 3.950, 50.977, -6.853
1955, 3.968, 52.910, -6.836
1960, 3.985, 55.107, -7.000
1965, 4.003, 57.041, -6.951
1970, 4.021, 59.150, -7.038
1975, 4.039, 61.260, -7.101
1980, 4.056, 63.369, -7.156
1985, 4.074, 65.303, -7.076
1990, 4.092, 67.500, -7.192
1995, 4.110, 69.609, -7.230
2000, 4.128, 71.807, -7.319
2005, 4.146, 74.004, -7.391
2010, 4.164, 76.113, -7.385
2015, 4.182, 78.223, -7.382
2020, 4.200, 80.508, -7.501
2025, 4.218, 82.705, -7.535
2030, 4.236, 84.902, -7.564
2035, 4.254, 87.363, -7.770
2040, 4.272, 89.473, -7.689
2045, 4.290, 91.846, -7.809
2050, 4.308, 94.131, -7.845
2055, 4.326, 96.416, -7.871
2060, 4.344, 98.789, -7.955
2065, 4.362, 101.162, -8.021
2070, 4.380, 103.535, -8.074
2075, 4.399, 105.908, -8.117
2080, 4.417, 108.281, -8.150
2085, 4.435, 110.566, -8.118
2090, 4.453, 113.027, -8.212
2095, 4.471, 115.312, -8.165
2100, 4.490, 117.861, -8.311
2105, 4.508, 120.234, -8.307
2110, 4.526, 122.695, -8.367
2115, 4.544, 124.980, -8.288
2120, 4.563, 127.529, -8.410
2125, 4.581, 129.814, -8.325
2130, 4.599, 132.451, -8.500
2135, 4.618, 134.824, -8.458
2140, 4.636, 137.197, -8.427
2145, 4.654, 139.658, -8.460
2150, 4.673, 142.119, -8.486
2155, 4.691, 144.580, -8.508
2160, 4.710, 147.041, -8.525
2165, 4.728, 149.414, -8.478
2170, 4.746, 151.963, -8.563
2175, 4.765, 154.336, -8.506
2180, 4.783, 156.797, -8.527
2185, 4.802, 159.170, -8.479
2190, 4.820, 161.719, -8.563
2195, 4.839, 164.092, -8.507
2200, 4.857, 166.641, -8.586
2205, 4.876, 168.926, -8.465
2210, 4.894, 171.475, -8.553
2215, 4.913, 173.936, -8.562
2220, 4.931, 176.396, -8.568
2225, 4.950, 178.945, -8.635
2230, 4.968, 181.406, -8.626
2235, 4.987, 183.867, -8.620
2240, 5.006, 186.328, -8.617
2245, 5.024, 188.877, -8.673
2250, 5.043, 191.338, -8.657
2255, 5.061, 193.887, -8.706
2260, 5.080, 196.348, -8.685
2265, 5.099, 198.896, -8.728
2270, 5.117, 201.445, -8.764
2275, 5.136, 203.906, -8.727
2280, 5.155, 206.543, -8.825
2285, 5.173, 209.180, -8.902
2290, 5.192, 211.641, -8.840
2295, 5.211, 214.189, -8.853
2300, 5.229, 216.826, -8.923
2305, 5.248, 219.463, -8.981
2310, 5.267, 222.012, -8.966
2315, 5.285, 224.648, -9.010
2320, 5.304, 227.461, -9.175
2325, 5.323, 230.010, -9.118
2330, 5.342, 232.734, -9.200
2335, 5.360, 235.371, -9.203
2340, 5.379, 238.184, -9.323
2345, 5.398, 240.996, -9.426
2350, 5.417, 243.633, -9.379
2355, 5.435, 246.445, -9.471
2360, 5.454, 249.170, -9.479
2365, 5.473, 251.982, -9.549
2370, 5.492, 254.795, -9.608
2375, 5.510, 257.695, -9.714
2380, 5.529, 260.684, -9.858
2385, 5.548, 263.496, -9.850
2390, 5.567, 266.660, -10.091
2395, 5.586, 269.385, -9.975
2400, 5.604, 272.461, -10.130
2405, 5.623, 275.449, -10.191
2410, 5.642, 278.438, -10.241
2415, 5.661, 281.250, -10.153
2420, 5.680, 284.414, -10.337
2425, 5.699, 287.578, -10.479
2430, 5.717, 290.654, -10.531
2435, 5.736, 293.730, -10.573
2440, 5.755, 296.895, -10.672
2445, 5.774, 299.971, -10.685
2450, 5.793, 303.047, -10.698
2455, 5.812, 306.299, -10.830
2460, 5.830, 309.287, -10.751
2465, 5.849, 312.451, -10.812
2470, 5.868, 315.527, -10.799
2475, 5.887, 318.867, -10.970
2480, 5.906, 321.943, -10.928
2485, 5.925, 325.107, -10.949
2490, 5.943, 328.096, -10.848
2495, 5.962, 331.260, -10.889
2500, 5.981, 334.336, -10.854
2505, 6.000, 337.500, -10.898
2510, 6.019, 340.576, -10.868
2515, 6.038, 343.828, -10.967
2520, 6.057, 346.816, -10.859
2525, 6.075, 349.980, -10.892
2530, 6.094, 353.145, -10.929
2535, 6.113, 356.221, -10.888
2540, 6.132, 359.297, -10.864
2545, 6.151, 2.373, -10.838
2550, 6.170, 5.449, -10.814
2555, 6.189, 8.701, -10.930
2560, 6.207, 11.777, -10.895
2565, 6.226, 14.854, -10.863
2570, 6.245, 17.930, -10.840
2575, 6.264, 21.094, -10.880
2580, 6.283, 24.170, -10.854
2585, 6.302, 27.334, -10.891
2590, 6.320, 30.586, -10.985
2595, 6.339, 33.486, -10.815
2600, 6.358, 36.914, -11.045
2605, 6.377, 39.990, -10.986
2610, 6.396, 43.154, -10.998
2615, 6.414, 46.406, -11.070
2620, 6.433, 49.570, -11.066
2625, 6.452, 52.734, -11.063
2630, 6.471, 56.074, -11.182
2635, 6.490, 59.150, -11.094
2640, 6.508, 62.666, -11.329
2645, 6.527, 65.918, -11.339
2650, 6.546, 69.170, -11.340
2655, 6.565, 72.510, -11.405
2660, 6.583, 75.938, -11.519
2665, 6.602, 79.189, -11.482
2670, 6.621, 82.617, -11.581
2675, 6.640, 86.133, -11.718
2680, 6.658, 89.648, -11.835
2685, 6.677, 93.164, -11.918
2690, 6.696, 96.504, -11.871
2695, 6.715, 100.195, -12.072
2700, 6.733, 103.447, -11.933
2705, 6.752, 107.051, -12.062
2710, 6.771, 110.654, -12.164
2715, 6.789, 114.258, -12.249
2720, 6.808, 117.686, -12.196
2725, 6.827, 121.377, -12.334
2730, 6.845, 124.805, -12.264
2735, 6.864, 128.408, -12.320
2740, 6.883, 131.924, -12.320
2745, 6.901, 135.615, -12.432
2750, 6.920, 139.131, -12.403
2755, 6.939, 142.646, -12.377
2760, 6.957, 146.250, -12.419
2765, 6.976, 149.854, -12.454
2770, 6.994, 153.281, -12.357
2775, 7.013, 156.885, -12.402
2780, 7.032, 160.400, -12.378
2785, 7.050, 163.916, -12.359
2790, 7.069, 167.432, -12.339
2795, 7.087, 171.035, -12.391
2800, 7.106, 174.463, -12.305
2805, 7.124, 178.066, -12.361
2810, 7.143, 181.494, -12.284
2815, 7.161, 185.010, -12.284
2820, 7.180, 188.525, -12.282
2825, 7.198, 192.217, -12.407
2830, 7.217, 195.732, -12.379
2835, 7.235, 199.248, -12.359
2840, 7.254, 202.676, -12.283
2845, 7.272, 206.367, -12.403
2850, 7.291, 209.883, -12.379
2855, 7.309, 213.398, -12.360
2860, 7.327, 216.914, -12.337
2865, 7.346, 220.605, -12.452
2870, 7.364, 224.385, -12.596
2875, 7.382, 227.812, -12.477
2880, 7.401, 231.592, -12.611
2885, 7.419, 235.195, -12.616
2890, 7.437, 238.975, -12.733
2895, 7.456, 242.754, -12.821
2900, 7.474, 246.533, -12.902
2905, 7.492, 250.312, -12.956
2910, 7.510, 254.268, -13.126
2915, 7.529, 258.223, -13.266
2920, 7.547, 262.178, -13.381
2925, 7.565, 266.133, -13.466
2930, 7.583, 270.176, -13.596
2935, 7.601, 274.043, -13.581
2940, 7.620, 278.174, -13.751
2945, 7.638, 282.217, -13.824
2950, 7.656, 286.523, -14.067
2955, 7.674, 290.479, -14.014
2960, 7.692, 294.521, -14.039
2965, 7.710, 298.652, -14.115
2970, 7.728, 302.871, -14.237
2975, 7.746, 306.826, -14.155
2980, 7.764, 311.045, -14.269
2985, 7.782, 315.088, -14.241
2990, 7.800, 319.219, -14.276
2995, 7.818, 323.262, -14.246
3000, 7.836, 327.393, -14.282
3005, 7.854, 331.523, -14.313
3010, 7.872, 335.566, -14.272
3015, 7.890, 339.697, -14.304
3020, 7.908, 343.652, -14.207
3025, 7.926, 347.783, -14.253
3030, 7.944, 351.650, -14.100
3035, 7.961, 355.869, -14.228
3040, 7.979, 359.824, -14.141
3045, 7.997, 3.867, -14.141
3050, 8.015, 7.734, -14.013
3055, 8.033, 11.953, -14.156
3060, 8.050, 15.645, -13.903
3065, 8.068, 19.775, -14.009
3070, 8.086, 23.643, -13.909
3075, 8.103, 27.686, -13.951
3080, 8.121, 31.553, -13.863
3085, 8.139, 35.596, -13.915
3090, 8.156, 39.375, -13.770
3095, 8.174, 43.594, -13.957
3100, 8.191, 47.549, -13.931
3105, 8.209, 51.768, -14.098
3110, 8.226, 55.723, -14.039
3115, 8.244, 59.766, -14.056
3120, 8.261, 63.984, -14.192
3125, 8.279, 68.027, -14.180
3130, 8.296, 72.334, -14.350
3135, 8.314, 76.553, -14.425
3140, 8.331, 80.947, -14.611
3145, 8.348, 85.166, -14.637
3150, 8.366, 89.561, -14.780
3155, 8.383, 93.867, -14.830
3160, 8.400, 98.262, -14.932
3165, 8.418, 102.568, -14.957
3170, 8.435, 107.139, -15.157
3175, 8.452, 111.533, -15.196
3180, 8.469, 115.928, -15.226
3185, 8.486, 120.322, -15.249
3190, 8.503, 124.805, -15.329
3195, 8.521, 129.111, -15.274
3200, 8.538, 133.594, -15.348
3205, 8.555, 137.900, -15.288
3210, 8.572, 142.207, -15.237
3215, 8.589, 146.689, -15.322
3220, 8.606, 150.996, -15.264
3225, 8.623, 155.215, -15.160
3230, 8.640, 159.697, -15.252
3235, 8.657, 164.092, -15.276
3240, 8.674, 168.223, -15.103
3245, 8.690, 172.705, -15.215
3250, 8.707, 176.836, -15.051
3255, 8.724, 181.143, -15.058
3260, 8.741, 185.361, -14.989
3265, 8.758, 189.668, -14.998
3270, 8.774, 193.887, -14.948
3275, 8.791, 198.193, -14.965
3280, 8.808, 202.500, -14.983
3285, 8.824, 206.895, -15.057
3290, 8.841, 211.025, -14.922
3295, 8.858, 215.420, -15.015
3300, 8.874, 219.639, -14.958
3305, 8.891, 224.121, -15.098
3310, 8.907, 228.340, -15.026
3315, 8.924, 232.822, -15.151
3320, 8.940, 237.305, -15.251
3325, 8.956, 241.699, -15.271
3330, 8.973, 246.182, -15.348
3335, 8.989, 250.928, -15.596
3340, 9.006, 255.322, -15.544
3345, 9.022, 260.068, -15.750
3350, 9.038, 264.639, -15.792
3355, 9.054, 269.561, -16.072
3360, 9.071, 274.219, -16.107
3365, 9.087, 279.053, -16.264
3370, 9.103, 283.975, -16.451
3375, 9.119, 288.721, -16.478
3380, 9.135, 293.643, -16.618
3385, 9.151, 298.389, -16.611
3390, 9.167, 303.135, -16.605
3395, 9.183, 308.057, -16.722
3400, 9.199, 312.891, -16.752
3405, 9.215, 317.637, -16.716
3410, 9.231, 322.646, -16.872
3415, 9.247, 327.305, -16.746
3420, 9.263, 332.227, -16.841
3425, 9.278, 336.797, -16.665
3430, 9.294, 341.719, -16.770
3435, 9.310, 346.377, -16.667
3440, 9.326, 351.123, -16.652
3445, 9.341, 355.605, -16.451
3450, 9.357, 0.352, -16.476
3455, 9.373, 4.922, -16.371
3460, 9.388, 9.580, -16.353
3465, 9.404, 14.238, -16.337
3470, 9.419, 18.896, -16.316
3475, 9.435, 23.379, -16.185
3480, 9.450, 28.125, -16.268
3485, 9.466, 32.695, -16.209
3490, 9.481, 37.178, -16.096
3495, 9.496, 42.012, -16.255
3500, 9.512, 46.582, -16.196
3505, 9.527, 51.416, -16.332
3510, 9.542, 56.074, -16.320
3515, 9.557, 60.645, -16.247
3520, 9.572, 65.391, -16.315
3525, 9.588, 70.312, -16.490
3530, 9.603, 75.059, -16.504
3535, 9.618, 80.068, -16.707
3540, 9.633, 84.814, -16.679
3545, 9.648, 89.912, -16.902
3550, 9.663, 94.746, -16.899
3555, 9.678, 99.844, -17.084
3560, 9.692, 104.854, -17.167
3565, 9.707, 109.775, -17.170
3570, 9.722, 114.873, -17.295
3575, 9.737, 119.795, -17.272
3580, 9.752, 124.980, -17.438
3585, 9.766, 129.902, -17.395
3590, 9.781, 135.088, -17.535
3595, 9.796, 140.010, -17.465
3600, 9.810, 145.283, -17.652
3605, 9.825, 150.381, -17.684
3610, 9.839, 155.127, -17.460
3615, 9.854, 159.873, -17.287
3620, 9.868, 164.883, -17.326
3625, 9.882, 169.629, -17.179
3630, 9.897, 174.551, -17.181
3635, 9.911, 179.385, -17.119
3640, 9.925, 184.307, -17.135
3645, 9.940, 188.965, -16.960
3650, 9.954, 193.799, -16.946
3655, 9.968, 198.721, -16.993
3660, 9.982, 203.379, -16.841
3665, 9.996, 208.301, -16.917
3670, 10.010, 213.047, -16.851
3675, 10.024, 217.881, -16.858
3680, 10.038, 222.803, -16.923
3685, 10.052, 227.812, -17.040
3690, 10.066, 232.646, -17.000
3695, 10.080, 237.568, -17.045
3700, 10.094, 242.666, -17.198
3705, 10.107, 247.764, -17.316
3710, 10.121, 252.949, -17.478
3715, 10.135, 258.047, -17.542
3720, 10.148, 263.408, -17.778
3725, 10.162, 268.857, -18.028
3730, 10.176, 274.131, -18.106
3735, 10.189, 279.404, -18.168
3740, 10.203, 284.766, -18.282
3745, 10.216, 290.127, -18.366
3750, 10.229, 295.576, -18.500
3755, 10.243, 300.938, -18.547
3760, 10.256, 306.211, -18.517
3765, 10.269, 311.660, -18.621
3770, 10.283, 317.021, -18.643
3775, 10.296, 322.383, -18.661
3780, 10.309, 327.744, -18.670
3785, 10.322, 333.193, -18.738
3790, 10.335, 338.291, -18.558
3795, 10.348, 343.828, -18.711
3800, 10.361, 348.750, -18.408
3805, 10.374, 354.287, -18.596
3810, 10.387, 359.297, -18.371
3815, 10.400, 4.570, -18.384
3820, 10.412, 9.492, -18.142
3825, 10.425, 14.854, -18.251
3830, 10.438, 19.775, -18.048
3835, 10.451, 24.873, -17.994
3840, 10.463, 30.410, -18.267
3845, 10.476, 35.244, -17.990
3850, 10.488, 40.078, -17.757
3855, 10.501, 45.352, -17.900
3860, 10.513, 50.537, -17.941
3865, 10.526, 55.723, -17.977
3870, 10.538, 61.084, -18.128
3875, 10.550, 66.357, -18.184
3880, 10.563, 71.631, -18.230
3885, 10.575, 77.080, -18.395
3890, 10.587, 82.354, -18.398
3895, 10.599, 87.715, -18.465
3900, 10.611, 93.340, -18.701
3905, 10.623, 98.701, -18.706
3910, 10.635, 104.238, -18.829
3915, 10.647, 109.775, -18.933
3920, 10.659, 115.312, -19.017
3925, 10.671, 120.674, -18.950
